wavelength_um,SW,uc_SW,Total,uc_Total,LW,uc_LW,SSW,uc_SSW
1.58376,0.814939,0.000662126,0.94845,0.000632173,0.000848894,0.000460044,0.620923,0.000640641
1.58502,0.815119,0.000663242,0.94849,0.000631949,0.000851315,0.000460109,0.620945,0.000639351
1.58629,0.815302,0.000664393,0.94853,0.000631736,0.000853171,0.000460175,0.620967,0.000638188
1.58755,0.815491,0.000665161,0.94857,0.000631667,0.000854447,0.000460237,0.620989,0.000637203
1.58882,0.815682,0.000665278,0.94861,0.00063183,0.000855127,0.000460292,0.62101,0.000636425
1.59009,0.815878,0.000665415,0.948651,0.000632007,0.000855194,0.000460348,0.621031,0.000635777
1.59136,0.816075,0.000665569,0.948691,0.000632198,0.000854633,0.000460404,0.621053,0.000635258
1.59263,0.816275,0.00066574,0.948731,0.000632403,0.000853428,0.00046046,0.621073,0.000634864
1.5939,0.816476,0.000665925,0.948771,0.000632621,0.000851563,0.000460515,0.621094,0.00063459
1.59517,0.816678,0.000666123,0.948811,0.000632854,0.000849023,0.000460571,0.621115,0.00063443
1.59644,0.816879,0.000666331,0.948851,0.0006331,0.000845791,0.000460627,0.621135,0.000634377
1.59771,0.817081,0.000666548,0.948891,0.00063336,0.000841852,0.000460683,0.621155,0.000634423
1.59899,0.817281,0.000666775,0.948931,0.000633634,0.000837189,0.00046074,0.621175,0.000634559
1.60026,0.81748,0.000667007,0.948971,0.000633921,0.000831795,0.000460796,0.621195,0.000634776
1.60154,0.817677,0.000667249,0.949011,0.000634222,0.000825689,0.000460852,0.621215,0.000635062
1.60282,0.817873,0.000667498,0.949051,0.000634535,0.000818892,0.000460908,0.621234,0.000635409
1.6041,0.818066,0.000667755,0.949091,0.000634861,0.000811427,0.000460965,0.621254,0.000635803
1.60538,0.818257,0.000668019,0.949131,0.000635199,0.000803317,0.000461022,0.621273,0.000636235
1.60666,0.818444,0.000668292,0.94917,0.000635549,0.000794585,0.000461078,0.621292,0.000636691
1.60794,0.818629,0.000668572,0.94921,0.000635911,0.000785253,0.000461135,0.621311,0.000637161
1.60922,0.818809,0.000668862,0.94925,0.000636283,0.000775344,0.000461192,0.62133,0.000637633
1.6105,0.818986,0.00066916,0.94929,0.000636666,0.00076488,0.000461248,0.621349,0.000638097
1.61179,0.819158,0.000669471,0.94933,0.00063706,0.000753885,0.000461306,0.621368,0.000638544
1.61307,0.819326,0.000669875,0.949369,0.000637726,0.000742381,0.000461376,0.621387,0.000638898
1.61436,0.819489,0.000670491,0.949409,0.000639041,0.00073039,0.000461477,0.621406,0.000639056
1.61565,0.819646,0.000671119,0.949449,0.000640407,0.000717935,0.00046158,0.621424,0.000639189
1.61694,0.819798,0.000671757,0.949488,0.000641822,0.00070504,0.000461684,0.621443,0.000639294
1.61823,0.819943,0.000672405,0.949528,0.000643285,0.000691726,0.000461788,0.621462,0.000639371
1.61952,0.820082,0.000673064,0.949568,0.000644797,0.000678017,0.000461894,0.62148,0.00063942
1.62081,0.820215,0.000673734,0.949607,0.000646355,0.000663934,0.000462,0.621499,0.000639443
1.6221,0.820341,0.000674416,0.949647,0.00064796,0.000649502,0.000462107,0.621517,0.000639438
1.6234,0.820459,0.00067511,0.949686,0.00064961,0.000634741,0.000462216,0.621536,0.000639409
1.62469,0.820571,0.000675812,0.949726,0.000651303,0.000619676,0.000462325,0.621555,0.000639357
1.62599,0.820674,0.000676528,0.949765,0.00065304,0.000604328,0.000462435,0.621573,0.000639284
1.62729,0.82077,0.000677253,0.949805,0.000654819,0.00058872,0.000462546,0.621592,0.000639193
1.62858,0.820857,0.000677986,0.949844,0.000656639,0.000572876,0.000462658,0.62161,0.000639086
1.62988,0.820936,0.00067873,0.949884,0.0006585,0.000556817,0.000462771,0.621629,0.000638966
1.63118,0.821007,0.000679482,0.949923,0.000660399,0.000540567,0.000462885,0.621648,0.000638835
1.63248,0.821069,0.000680243,0.949962,0.000662336,0.000524147,0.000463,0.621667,0.000638696
1.63379,0.821123,0.000681013,0.950002,0.000664311,0.000507582,0.000463116,0.621686,0.000638551
1.63509,0.821167,0.000681787,0.950041,0.000666321,0.000490892,0.000463233,0.621705,0.000638404
1.63639,0.821203,0.000682567,0.950081,0.000668367,0.000474102,0.00046335,0.621724,0.000638255
1.6377,0.82123,0.000683354,0.95012,0.000670447,0.000457234,0.00046347,0.621743,0.000638107
1.63901,0.821247,0.000684253,0.950159,0.000672247,0.000440309,0.000463571,0.621762,0.000637953
1.64031,0.821256,0.000685526,0.950198,0.00067298,0.000423352,0.000463607,0.621781,0.000637774
1.64162,0.821255,0.000686808,0.950238,0.000673707,0.000406385,0.000463645,0.621801,0.000637601
1.64293,0.821246,0.000688093,0.950277,0.00067443,0.00038943,0.000463682,0.621821,0.000637435
1.64424,0.821227,0.000689381,0.950316,0.000675146,0.00037251,0.00046372,0.62184,0.000637277
1.64555,0.8212,0.00069067,0.950355,0.000675854,0.000355648,0.000463758,0.62186,0.000637126
1.64687,0.821164,0.000691962,0.950394,0.000676556,0.000338867,0.000463797,0.62188,0.000636983
1.64818,0.821119,0.00069325,0.950434,0.00067725,0.000322188,0.000463835,0.621901,0.000636848
1.64949,0.821066,0.000694537,0.950473,0.000677934,0.000305635,0.000463873,0.621921,0.000636719
1.65081,0.821005,0.000695823,0.950512,0.00067861,0.000289231,0.000463913,0.621941,0.000636595
1.65213,0.820936,0.000697105,0.950551,0.000679276,0.000272998,0.000463952,0.621962,0.000636474
1.65345,0.820858,0.00069838,0.95059,0.000679934,0.000256959,0.000463992,0.621983,0.000636355
1.65476,0.820774,0.000699646,0.950629,0.000680583,0.000241136,0.000464031,0.622004,0.000636236
1.65608,0.820682,0.000700907,0.950668,0.000681223,0.000225552,0.000464071,0.622026,0.000636114
1.65741,0.820583,0.00070216,0.950707,0.000681856,0.00021023,0.000464111,0.622047,0.000635985
1.65873,0.820477,0.0007034,0.950746,0.000682481,0.000195192,0.000464152,0.622069,0.000635848
1.66005,0.820365,0.000704629,0.950785,0.000683098,0.000180462,0.000464192,0.622091,0.000635699
1.66137,0.820247,0.000705843,0.950824,0.000683709,0.000166061,0.000464233,0.622114,0.000635534
1.6627,0.820124,0.000707047,0.950863,0.000684313,0.000152013,0.000464274,0.622136,0.000635351
1.66403,0.819996,0.000708235,0.950902,0.000684912,0.000138341,0.000464316,0.622159,0.000635144
1.66535,0.819863,0.000709489,0.95094,0.000685303,0.000125065,0.000464361,0.622182,0.000634945
1.66668,0.819726,0.000711222,0.950979,0.000684535,0.000112211,0.000464426,0.622206,0.000634906
1.66801,0.819585,0.000712944,0.951018,0.00068376,9.97996e-05,0.000464492,0.622229,0.000634834
1.66934,0.819441,0.000714655,0.951057,0.000682979,8.78542e-05,0.000464558,0.622253,0.000634725
1.67067,0.819295,0.000716354,0.951095,0.000682193,7.63973e-05,0.000464623,0.622277,0.000634577
1.67201,0.819146,0.000718041,0.951134,0.000681402,6.54515e-05,0.000464689,0.622302,0.000634385
1.67334,0.818996,0.000719712,0.951172,0.000680607,5.50397e-05,0.000464755,0.622327,0.00063415
1.67468,0.818845,0.000721371,0.951211,0.000679809,4.51844e-05,0.000464821,0.622352,0.000633867
1.67601,0.818693,0.000723012,0.951249,0.000679006,3.59082e-05,0.000464887,0.622378,0.000633538
1.67735,0.818542,0.00072464,0.951288,0.000678202,2.72231e-05,0.000464954,0.622404,0.000633166
1.67869,0.818391,0.000726253,0.951326,0.000677396,1.91188e-05,0.00046502,0.62243,0.000632756
1.68003,0.818242,0.000727851,0.951364,0.000676589,1.15827e-05,0.000465086,0.622457,0.000632311
1.68137,0.818094,0.000729437,0.951402,0.000675781,4.60185e-06,0.000465153,0.622484,0.000631838
1.68271,0.817948,0.000731013,0.951441,0.000674973,-1.83647e-06,0.000465219,0.622511,0.00063134
1.68405,0.817804,0.000732582,0.951479,0.000674165,-7.74508e-06,0.000465286,0.622539,0.000630824
1.68539,0.817662,0.000734145,0.951517,0.000673359,-1.31368e-05,0.000465352,0.622566,0.000630294
1.68674,0.817523,0.00073571,0.951555,0.000672555,-1.80243e-05,0.000465419,0.622595,0.000629758
1.68808,0.817387,0.000737272,0.951593,0.000671752,-2.24206e-05,0.000465486,0.622623,0.00062922
1.68943,0.817254,0.000738839,0.95163,0.000670953,-2.63383e-05,0.000465553,0.622652,0.000628685
1.69078,0.817125,0.000740412,0.951668,0.000670158,-2.97903e-05,0.00046562,0.622681,0.00062816
1.69213,0.817,0.000741763,0.951706,0.000669397,-3.27894e-05,0.000465689,0.622711,0.000627634
1.69348,0.816878,0.000740166,0.951743,0.000669023,-3.53483e-05,0.000465776,0.622741,0.00062692
1.69483,0.816762,0.000738582,0.951781,0.000668651,-3.74799e-05,0.000465864,0.622771,0.000626229
1.69618,0.816649,0.000737012,0.951818,0.000668283,-3.9197e-05,0.000465952,0.622802,0.000625566
1.69753,0.816543,0.00073546,0.951856,0.000667919,-4.05123e-05,0.000466041,0.622833,0.000624937
1.69889,0.816441,0.00073393,0.951893,0.000667559,-4.14387e-05,0.00046613,0.622864,0.000624343
1.70024,0.816345,0.00073242,0.95193,0.000667204,-4.1989e-05,0.000466218,0.622895,0.000623791
1.7016,0.816255,0.000730937,0.951967,0.000666854,-4.21759e-05,0.000466308,0.622927,0.000623282
1.70295,0.816171,0.000729477,0.952004,0.00066651,-4.20122e-05,0.000466397,0.622959,0.000622821
1.70431,0.816094,0.000728048,0.952041,0.000666172,-4.15108e-05,0.000466487,0.622991,0.000622409
1.70567,0.816023,0.000726872,0.952078,0.000665848,-4.06844e-05,0.000466592,0.623024,0.000622109
1.70703,0.81596,0.000726197,0.952115,0.000665549,-3.95459e-05,0.00046673,0.623057,0.000621989
1.70839,0.815903,0.000725565,0.952151,0.00066526,-3.8108e-05,0.000466871,0.623091,0.000621925
1.70976,0.815854,0.000724986,0.952188,0.00066498,-3.63836e-05,0.000467015,0.623124,0.000621919
1.71112,0.815813,0.000724446,0.952225,0.00066471,-3.43854e-05,0.000467162,0.623158,0.000621968
1.71249,0.815779,0.000723961,0.952261,0.000664451,-3.21262e-05,0.000467313,0.623192,0.000622073
1.71385,0.815753,0.000723515,0.952297,0.000664202,-2.96189e-05,0.000467465,0.623227,0.000622233
1.71522,0.815736,0.000723127,0.952333,0.000663964,-2.68761e-05,0.000467621,0.623262,0.000622447
1.71659,0.815726,0.000722788,0.952369,0.000663737,-2.39108e-05,0.000467781,0.623297,0.000622712
1.71796,0.815725,0.0007225,0.952405,0.000663521,-2.07358e-05,0.000467943,0.623333,0.000623025
1.71933,0.815733,0.000722261,0.952441,0.000663317,-1.73637e-05,0.000468107,0.623368,0.000623384
1.7207,0.815749,0.000723438,0.952477,0.00066331,-1.38074e-05,0.00046825,0.623404,0.000623852
1.72207,0.815774,0.000724653,0.952513,0.000663315,-1.00798e-05,0.000468395,0.623441,0.000624358
1.72344,0.815807,0.0007259,0.952548,0.000663331,-6.19359e-06,0.000468543,0.623477,0.000624897
1.72482,0.815849,0.000727188,0.952583,0.00066336,-2.16158e-06,0.000468694,0.623514,0.000625467
1.7262,0.8159,0.000728506,0.952619,0.0006634,2.00343e-06,0.000468848,0.623552,0.00062606
1.72757,0.81596,0.000729845,0.952654,0.000663452,6.28864e-06,0.000469004,0.623589,0.000626672
1.72895,0.816029,0.000731223,0.952689,0.000663515,1.06812e-05,0.000469163,0.623627,0.000627297
1.73033,0.816106,0.000732628,0.952724,0.000663591,1.51685e-05,0.000469325,0.623665,0.000627931
1.73171,0.816191,0.00073406,0.952759,0.000663677,1.97375e-05,0.00046949,0.623704,0.000628567
1.73309,0.816285,0.000735517,0.952793,0.000663775,2.43755e-05,0.000469658,0.623742,0.000629199
1.73447,0.816388,0.000736998,0.952828,0.000663884,2.90697e-05,0.000469828,0.623781,0.000629822
1.73586,0.816498,0.000738511,0.952862,0.000664005,3.38074e-05,0.000470002,0.623821,0.000630431
1.73724,0.816617,0.000740035,0.952897,0.000664136,3.85757e-05,0.000470177,0.62386,0.000631017
1.73863,0.816744,0.000741588,0.952931,0.000664278,4.33617e-05,0.000470356,0.6239,0.000631579
1.74002,0.816878,0.000743157,0.952965,0.000664431,4.81528e-05,0.000470538,0.62394,0.000632108
1.7414,0.81702,0.000744732,0.952999,0.000664593,5.29362e-05,0.000470721,0.62398,0.000632599
1.74279,0.817169,0.000746331,0.953032,0.000664766,5.76989e-05,0.000470908,0.624021,0.00063305
1.74418,0.817325,0.00074794,0.953066,0.000664948,6.24283e-05,0.000471097,0.624062,0.000633455
1.74557,0.817488,0.000749559,0.953099,0.000665139,6.71115e-05,0.00047129,0.624103,0.00063381
1.74697,0.817657,0.000751195,0.953133,0.00066534,7.17358e-05,0.000471486,0.624145,0.000634118
1.74836,0.817832,0.00075373,0.953166,0.000665138,7.62883e-05,0.000471684,0.624187,0.000634506
1.74975,0.818013,0.000756351,0.953199,0.000664911,8.07562e-05,0.000471885,0.624229,0.000634862
1.75115,0.8182,0.000758986,0.953232,0.000664693,8.51268e-05,0.000472091,0.624271,0.000635179
1.75255,0.818391,0.000761625,0.953265,0.000664485,8.93872e-05,0.000472298,0.624313,0.00063546
1.75395,0.818587,0.000764264,0.953297,0.000664286,9.35247e-05,0.000472509,0.624356,0.000635706
1.75534,0.818787,0.000766892,0.95333,0.000664095,9.75264e-05,0.00047272,0.624399,0.000635921
1.75674,0.818991,0.000769526,0.953362,0.000663911,0.00010138,0.000472935,0.624442,0.000636112
1.75815,0.819199,0.000772166,0.953394,0.000663736,0.000105078,0.000473155,0.624485,0.000636282
1.75955,0.819409,0.000774788,0.953426,0.000663568,0.000108622,0.000473375,0.624528,0.000636432
1.76095,0.819622,0.0007774,0.953458,0.000663405,0.000112015,0.000473598,0.624572,0.00063657
1.76236,0.819837,0.000780013,0.953489,0.000663249,0.000115258,0.000473825,0.624615,0.000636699
1.76376,0.820053,0.000782602,0.953521,0.000663097,0.000118354,0.000474053,0.624659,0.000636822
1.76517,0.82027,0.000785189,0.953552,0.000662951,0.000121304,0.000474285,0.624703,0.000636947
1.76658,0.820488,0.000787759,0.953583,0.000662809,0.000124111,0.000474519,0.624746,0.000637075
1.76799,0.820705,0.000790313,0.953614,0.00066267,0.000126776,0.000474756,0.62479,0.00063721
1.7694,0.820922,0.00079285,0.953645,0.000662535,0.000129302,0.000474995,0.624834,0.000637357
1.77081,0.821139,0.000795371,0.953676,0.000662401,0.000131691,0.000475237,0.624878,0.000637519
1.77222,0.821354,0.000797876,0.953706,0.00066227,0.000133944,0.000475482,0.624922,0.000637699
1.77363,0.821568,0.000800368,0.953736,0.000662139,0.000136065,0.000475729,0.624967,0.000637901
1.77505,0.82178,0.000802857,0.953767,0.00066201,0.000138054,0.00047598,0.625011,0.000638129
1.77647,0.821991,0.000803473,0.953796,0.000662851,0.000139914,0.000476285,0.625055,0.000638632
1.77788,0.8222,0.000803729,0.953826,0.000663875,0.000141648,0.000476602,0.625099,0.000639218
1.7793,0.822406,0.000803994,0.953856,0.000664904,0.000143256,0.000476924,0.625143,0.00063985
1.78072,0.82261,0.000804259,0.953885,0.000665936,0.000144741,0.00047725,0.625187,0.000640526
1.78214,0.822811,0.000804525,0.953914,0.000666971,0.000146106,0.000477579,0.625231,0.000641247
1.78356,0.823008,0.000804796,0.953943,0.000668009,0.000147352,0.000477911,0.625275,0.000642016
1.78499,0.823203,0.000805082,0.953972,0.00066905,0.000148481,0.000478248,0.625319,0.000642833
1.78641,0.823394,0.000805365,0.954001,0.000670091,0.000149495,0.000478588,0.625362,0.000643695
1.78783,0.823581,0.000805657,0.954029,0.000671132,0.000150397,0.00047893,0.625406,0.000644603
1.78926,0.823764,0.000805971,0.954057,0.000672176,0.000151188,0.000479278,0.62545,0.00064556
1.79069,0.823942,0.000806297,0.954085,0.000673219,0.000151871,0.000479629,0.625493,0.000646561
1.79212,0.824116,0.000806638,0.954113,0.000674262,0.000152448,0.000479983,0.625536,0.000647605
1.79355,0.824285,0.000806995,0.954141,0.000675304,0.00015292,0.000480341,0.625579,0.000648692
1.79498,0.824449,0.000807369,0.954168,0.000676346,0.000153289,0.000480702,0.625622,0.000649817
1.79641,0.824608,0.000807762,0.954196,0.000677388,0.000153559,0.000481067,0.625665,0.00065098
1.79784,0.82476,0.000808177,0.954223,0.00067843,0.00015373,0.000481434,0.625707,0.000652177
1.79928,0.824908,0.000808624,0.95425,0.000679473,0.000153805,0.000481808,0.62575,0.000653407
1.80071,0.825049,0.000809084,0.954276,0.000680515,0.000153786,0.000482182,0.625792,0.000654664
1.80215,0.825184,0.00080958,0.954303,0.000681558,0.000153674,0.000482562,0.625834,0.000655947
1.80358,0.825313,0.00081009,0.954329,0.000682602,0.000153473,0.000482943,0.625875,0.000657249
1.80502,0.825435,0.000810795,0.954355,0.000682246,0.000153184,0.000483212,0.625917,0.000657552
1.80646,0.82555,0.000811571,0.954381,0.000681467,0.000152809,0.000483449,0.625958,0.000657557
1.8079,0.825659,0.000812373,0.954407,0.000680689,0.00015235,0.000483689,0.625999,0.000657566
1.80935,0.825761,0.000813211,0.954433,0.000679915,0.000151809,0.000483934,0.626039,0.00065758
1.81079,0.825856,0.000814064,0.954458,0.000679142,0.000151189,0.00048418,0.62608,0.000657589
1.81223,0.825943,0.000814944,0.954484,0.000678371,0.000150491,0.000484429,0.62612,0.000657593
1.81368,0.826023,0.000815862,0.954509,0.000677605,0.000149717,0.000484684,0.626159,0.000657587
1.81513,0.826096,0.000816807,0.954534,0.000676842,0.00014887,0.000484941,0.626198,0.000657568
1.81657,0.826162,0.000817768,0.954559,0.000676083,0.000147951,0.000485199,0.626237,0.000657528
1.81802,0.82622,0.000818767,0.954584,0.000675329,0.000146963,0.000485462,0.626276,0.000657469
1.81947,0.826271,0.000819794,0.954608,0.00067458,0.000145908,0.000485729,0.626314,0.000657385
1.82093,0.826314,0.000820858,0.954633,0.000673838,0.000144787,0.000486,0.626352,0.000657275
1.82238,0.82635,0.000821938,0.954657,0.0006731,0.000143602,0.000486273,0.626389,0.000657133
1.82383,0.826378,0.000823044,0.954681,0.000672369,0.000142357,0.000486548,0.626426,0.000656963
1.82529,0.826399,0.000824187,0.954705,0.000671646,0.000141052,0.000486829,0.626463,0.000656768
1.82674,0.826412,0.000825343,0.954729,0.000670929,0.000139691,0.00048711,0.626499,0.000656547
1.8282,0.826418,0.000658612,0.954753,0.000679546,0.000138274,0.000506753,0.626535,0.000668941
1.82966,0.826417,0.00066,0.954777,0.000678881,0.000136804,0.000507059,0.626571,0.000668548
1.83112,0.826409,0.000661668,0.9548,0.000678225,0.000135283,0.000507369,0.626606,0.00066814
1.83258,0.826395,0.00066361,0.954824,0.000677579,0.000133713,0.000507682,0.626641,0.000667717
1.83404,0.826373,0.000666258,0.954847,0.000677219,0.000132097,0.000508039,0.626676,0.000667585
1.8355,0.826344,0.000669357,0.95487,0.000676987,0.000130436,0.000508418,0.626711,0.000667574
1.83697,0.82631,0.000672728,0.954894,0.000676762,0.000128731,0.000508801,0.626746,0.000667552
1.83843,0.826268,0.00067632,0.954917,0.000676539,0.000126987,0.000509185,0.62678,0.00066752
1.8399,0.826221,0.000680175,0.95494,0.000676324,0.000125203,0.000509573,0.626815,0.000667484
1.84137,0.826168,0.000684264,0.954962,0.000676114,0.000123383,0.000509964,0.626849,0.000667445
1.84284,0.82611,0.00068858,0.954985,0.00067591,0.000121531,0.000510357,0.626883,0.000667407
1.84431,0.826046,0.000692199,0.955008,0.000675664,0.00011965,0.000510689,0.626917,0.000667488
1.84578,0.825977,0.000695264,0.95503,0.000675393,0.000117747,0.000510979,0.626952,0.000667662
1.84725,0.825903,0.000698417,0.955053,0.00067513,0.000115826,0.000511273,0.626986,0.000667847
1.84872,0.825825,0.000701653,0.955075,0.000674875,0.000113894,0.000511571,0.62702,0.000668048
1.8502,0.825742,0.000704991,0.955098,0.000674631,0.000111953,0.000511876,0.627054,0.000668269
1.85167,0.825656,0.000708384,0.95512,0.000674395,0.000110011,0.000512183,0.627089,0.000668507
1.85315,0.825567,0.000711874,0.955142,0.000674169,0.000108072,0.000512497,0.627123,0.00066877
1.85463,0.825474,0.000715436,0.955164,0.000673954,0.000106141,0.000512815,0.627158,0.000669056
1.85611,0.825379,0.000719065,0.955186,0.000673748,0.000104223,0.000513137,0.627192,0.000669369
1.85759,0.825281,0.000861362,0.955208,0.00066429,0.000102324,0.000494723,0.627227,0.000657703
1.85907,0.825181,0.000863179,0.95523,0.000664139,0.000100449,0.000495125,0.627262,0.000657979
1.86055,0.82508,0.000864983,0.955252,0.000663997,9.86022e-05,0.000495528,0.627297,0.000658282
1.86204,0.824978,0.000866784,0.955274,0.000663866,9.67895e-05,0.000495937,0.627333,0.000658615
1.86352,0.824875,0.000869084,0.955296,0.000664541,9.50158e-05,0.000496317,0.627369,0.000659081
1.86501,0.824771,0.000871712,0.955318,0.000665741,9.32864e-05,0.000496685,0.627405,0.000659645
1.8665,0.824668,0.000874327,0.955339,0.000666965,9.16062e-05,0.000497056,0.627441,0.000660239
1.86799,0.824566,0.000876927,0.955361,0.000668215,8.99806e-05,0.000497428,0.627478,0.000660863
1.86948,0.824465,0.000879512,0.955383,0.000669491,8.84146e-05,0.000497803,0.627515,0.000661516
1.87097,0.824365,0.000882084,0.955404,0.000670791,8.69133e-05,0.000498181,0.627552,0.000662197
1.87246,0.824266,0.000884641,0.955426,0.000672116,8.5482e-05,0.000498561,0.62759,0.000662904
1.87395,0.824169,0.000887187,0.955447,0.000673467,8.41257e-05,0.000498943,0.627628,0.000663637
1.87545,0.824074,0.000889735,0.955469,0.000674844,8.28496e-05,0.00049933,0.627667,0.000664395
1.87694,0.823981,0.000892262,0.955491,0.000676243,8.16589e-05,0.000499717,0.627706,0.000665173
1.87844,0.823891,0.000894793,0.955512,0.00067767,8.05586e-05,0.000500109,0.627745,0.000665972
1.87994,0.823803,0.000897319,0.955533,0.000679121,7.95539e-05,0.000500503,0.627785,0.000666788
1.88144,0.823717,0.000899839,0.955555,0.000680596,7.865e-05,0.0005009,0.627826,0.000667619
1.88294,0.823635,0.000902357,0.955576,0.000682096,7.7852e-05,0.000501298,0.627867,0.000668461
1.88444,0.823555,0.000904873,0.955598,0.000683619,7.7165e-05,0.0005017,0.627909,0.000669312
1.88595,0.823479,0.000907403,0.955619,0.000685168,7.65942e-05,0.000502106,0.627952,0.000670171
1.88745,0.823407,0.000909922,0.955641,0.000686739,7.61447e-05,0.000502511,0.627995,0.000671031
1.88896,0.823338,0.000912456,0.955662,0.000688335,7.58216e-05,0.000502922,0.628038,0.000671892
1.89046,0.823273,0.000914983,0.955684,0.000689951,7.56302e-05,0.000503332,0.628083,0.000672748
1.89197,0.823213,0.000917529,0.955705,0.000691593,7.55755e-05,0.000503748,0.628128,0.000673599
1.89348,0.823156,0.000919685,0.955727,0.000692404,7.56627e-05,0.000504191,0.628173,0.00067435
1.89499,0.823105,0.000921505,0.955748,0.000692493,7.58969e-05,0.000504657,0.62822,0.000675009
1.8965,0.823058,0.00092333,0.95577,0.00069259,7.62833e-05,0.000505125,0.628267,0.000675651
1.89802,0.823016,0.000925173,0.955791,0.000692695,7.6827e-05,0.000505599,0.628315,0.000676274
1.89953,0.822979,0.000927012,0.955813,0.000692805,7.75331e-05,0.000506071,0.628364,0.000676871
1.90104,0.822948,0.000928859,0.955834,0.00069292,7.84069e-05,0.000506545,0.628414,0.000677442
1.90256,0.822922,0.000930729,0.955856,0.000693045,7.94533e-05,0.000507024,0.628465,0.000677987
1.90408,0.822902,0.00093261,0.955878,0.000693174,8.06776e-05,0.000507505,0.628516,0.000678502
1.9056,0.822887,0.000934503,0.955899,0.000693309,8.2085e-05,0.000507988,0.628569,0.000678986
1.90712,0.822879,0.000936408,0.955921,0.000693449,8.36804e-05,0.000508473,0.628622,0.000679439
1.90864,0.822876,0.000938327,0.955943,0.000693594,8.54692e-05,0.00050896,0.628676,0.000679864
1.91016,0.82288,0.000940259,0.955965,0.000693744,8.74564e-05,0.000509448,0.628731,0.000680262
1.91169,0.82289,0.000942219,0.955987,0.0006939,8.96472e-05,0.000509942,0.628786,0.000680638
1.91321,0.822906,0.000944181,0.956009,0.000694057,9.20467e-05,0.000510434,0.628843,0.00068099
1.91474,0.822929,0.00094617,0.956031,0.000694221,9.46601e-05,0.000510931,0.628899,0.000681324
1.91626,0.822959,0.000948163,0.956053,0.000694386,9.74924e-05,0.000511427,0.628957,0.000681638
1.91779,0.822995,0.000950184,0.956075,0.000694555,0.000100549,0.000511928,0.629015,0.000681941
1.91932,0.823038,0.000952221,0.956097,0.000694727,0.000103835,0.00051243,0.629074,0.000682231
1.92085,0.823088,0.000954273,0.956119,0.000694902,0.000107355,0.000512935,0.629133,0.000682512
1.92239,0.823144,0.000956354,0.956142,0.00069508,0.000111115,0.000513444,0.629193,0.000682789
1.92392,0.823208,0.000958373,0.956164,0.000695669,0.000115119,0.000513951,0.629253,0.000683074
1.92545,0.823278,0.000960333,0.956186,0.000696739,0.000119373,0.000514457,0.629314,0.000683373
1.92699,0.823355,0.000962321,0.956209,0.000697815,0.000123883,0.000514969,0.629375,0.000683677
1.92853,0.823439,0.000964323,0.956232,0.000698896,0.000128652,0.000515482,0.629436,0.000683985
1.93007,0.823529,0.000966339,0.956254,0.000699979,0.000133686,0.000515997,0.629498,0.0006843
1.93161,0.823627,0.000968369,0.956277,0.000701066,0.000138982,0.000516514,0.629559,0.000684625
1.93315,0.823731,0.000970411,0.9563,0.000702156,0.000144531,0.000517032,0.629621,0.00068496
1.93469,0.823841,0.000972465,0.956323,0.000703248,0.000150326,0.000517553,0.629684,0.00068531
1.93623,0.823958,0.00097453,0.956346,0.000704343,0.000156358,0.000518074,0.629746,0.000685674
1.93778,0.824082,0.000976619,0.95637,0.000705442,0.00016262,0.000518601,0.629809,0.000686059
1.93932,0.824212,0.000978703,0.956393,0.00070654,0.000169103,0.000519126,0.629871,0.00068646
1.94087,0.824348,0.000980809,0.956416,0.000707643,0.0001758,0.000519657,0.629934,0.000686883
1.94242,0.82449,0.000982923,0.95644,0.000708747,0.000182702,0.000520188,0.629996,0.000687327
1.94397,0.824637,0.000985043,0.956464,0.000709853,0.000189801,0.000520722,0.630059,0.000687794
1.94552,0.824791,0.000987168,0.956487,0.000710959,0.00019709,0.000521257,0.630121,0.000688283
1.94707,0.82495,0.000989297,0.956511,0.000712067,0.000204561,0.000521794,0.630184,0.000688796
1.94862,0.825114,0.000991429,0.956535,0.000713175,0.000212204,0.000522332,0.630246,0.000689332
1.95018,0.825284,0.000993576,0.95656,0.000714286,0.000220013,0.000522876,0.630308,0.000689894
1.95173,0.825458,0.000995711,0.956584,0.000715396,0.000227979,0.000523417,0.63037,0.000690477
1.95329,0.825637,0.000997858,0.956608,0.000716509,0.000236094,0.000523964,0.630432,0.000691086
1.95485,0.82582,0.000999996,0.956633,0.000717652,0.00024435,0.000524494,0.630493,0.000691696
1.95641,0.826007,0.00100212,0.956658,0.000718844,0.00025274,0.000524998,0.630554,0.000692293
1.95797,0.826198,0.00100424,0.956682,0.000720037,0.000261254,0.000525503,0.630614,0.000692911
1.95953,0.826393,0.00100635,0.956707,0.000721232,0.000269886,0.000526009,0.630675,0.000693548
1.96109,0.826591,0.00100846,0.956733,0.000722429,0.000278626,0.000526518,0.630734,0.000694203
1.96266,0.826792,0.00101057,0.956758,0.000723631,0.000287468,0.000527032,0.630794,0.000694878
1.96422,0.826995,0.00101267,0.956783,0.000724834,0.000296403,0.000527544,0.630852,0.000695565
1.96579,0.827201,0.00101477,0.956809,0.000726042,0.000305422,0.000528062,0.63091,0.000696269
1.96736,0.827409,0.00101686,0.956835,0.000727255,0.000314519,0.000528581,0.630968,0.000696983
1.96893,0.827618,0.00101894,0.956861,0.000728472,0.000323684,0.000529103,0.631025,0.000697708
