wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss,u_common_sw,u_wavelength_sw,u_session_avg_sw,u_total_sw,u_common_to,u_wavelength_to,u_session_avg_to,u_total_to,u_common_lw,u_wavelength_lw,u_session_avg_lw,u_total_lw,u_common_ss,u_wavelength_ss,u_session_avg_ss,u_total_ss
6.51148,0.000935744,0.000152912,6.14093e-06,0.000152789,0.981368,0.00149092,0.000370197,0.00144423,0.642114,0.0012594,0.000269926,0.00123013,0.00156207,0.000148139,5.09127e-06,0.000148052,0.000505589,0.000748917,0.000542251,0.00106485,0.000557943,0.00081164,0.000542251,0.00186733,0.000420463,0.00416507,0.000542251,0.00440508,0.000558982,0.000749049,0.000542251,0.00109065
6.51668,0.000935848,0.00015504,6.13204e-06,0.000154919,0.981362,0.00148106,0.000379413,0.00143164,0.643212,0.00124795,0.000276244,0.00121699,0.00156087,0.000148343,5.0907e-06,0.000148256,0.000505589,0.000749507,0.000542432,0.00106567,0.000557943,0.000811609,0.000542432,0.00185951,0.000420463,0.00409156,0.000542432,0.00433235,0.000558982,0.000749632,0.000542432,0.00109117
6.52187,0.000935896,0.00015717,6.12288e-06,0.00015705,0.981352,0.00147137,0.000388913,0.00141904,0.644275,0.00123659,0.000282721,0.00120384,0.00155925,0.000148547,5.08846e-06,0.00014846,0.000505589,0.000750095,0.000542613,0.00106649,0.000557943,0.000811611,0.000542613,0.00185186,0.000420463,0.0040183,0.000542613,0.00425994,0.000558982,0.000750215,0.000542613,0.00109169
6.52708,0.000935888,0.000159301,6.11347e-06,0.000159184,0.981339,0.00146182,0.000398577,0.00140643,0.645301,0.00122531,0.000289279,0.00119067,0.0015572,0.000148751,5.08461e-06,0.000148664,0.000505589,0.000750685,0.000542795,0.00106731,0.000557943,0.000811647,0.000542795,0.00184435,0.000420463,0.00394488,0.000542795,0.00418747,0.000558982,0.000750799,0.000542795,0.00109221
6.53228,0.000935824,0.000161434,6.10381e-06,0.000161319,0.981322,0.00145238,0.00040828,0.00139382,0.646288,0.00121409,0.00029584,0.0011775,0.00155473,0.000148955,5.07918e-06,0.000148868,0.000505589,0.000751274,0.000542976,0.00106814,0.000557943,0.000811716,0.000542976,0.00183696,0.000420463,0.00387171,0.000542976,0.00411531,0.000558982,0.000751381,0.000542976,0.00109272
6.53749,0.000935705,0.000163569,6.0939e-06,0.000163456,0.981302,0.00144302,0.000417901,0.00138119,0.647232,0.00120292,0.000302326,0.00116431,0.00155185,0.000149159,5.0722e-06,0.000149073,0.000505589,0.000751863,0.000543157,0.00106897,0.000557943,0.000811819,0.000543157,0.00182967,0.000420463,0.00379853,0.000543157,0.00404322,0.000558982,0.000751965,0.000543157,0.00109324
6.54271,0.000935531,0.000165706,6.08376e-06,0.000165594,0.981278,0.00143371,0.000427319,0.00136855,0.648131,0.00119178,0.000308661,0.00115111,0.00154856,0.000149363,5.06373e-06,0.000149277,0.000505589,0.000752453,0.000543338,0.0010698,0.000557943,0.000811955,0.000543338,0.00182245,0.000420463,0.00372533,0.000543338,0.0039712,0.000558982,0.000752549,0.000543338,0.00109376
6.54793,0.000935302,0.000167844,6.07338e-06,0.000167734,0.981252,0.0014244,0.000436417,0.0013559,0.648982,0.00118064,0.000314768,0.00113791,0.00154487,0.000149567,5.05381e-06,0.000149482,0.000505589,0.000753042,0.00054352,0.00107064,0.000557943,0.000812125,0.00054352,0.00181526,0.000420463,0.00365227,0.00054352,0.00389938,0.000558982,0.000753133,0.00054352,0.00109428
6.55315,0.000935019,0.000169985,6.06277e-06,0.000169876,0.981221,0.00141506,0.000445081,0.00134324,0.649782,0.00116949,0.000320575,0.00112469,0.00154079,0.000149772,5.04249e-06,0.000149687,0.000505589,0.000753644,0.000543716,0.0010715,0.000557943,0.000813935,0.000543716,0.00180882,0.000420463,0.00354758,0.000543716,0.00379808,0.000558982,0.000753755,0.000543716,0.00109484
6.55838,0.000934682,0.000172126,6.05195e-06,0.00017202,0.981188,0.00140564,0.0004532,0.00133057,0.650529,0.00115829,0.000326008,0.00111146,0.00153632,0.000149976,5.02982e-06,0.000149892,0.000505589,0.000754246,0.000543913,0.00107237,0.000557943,0.000815912,0.000543913,0.00180241,0.000420463,0.00344244,0.000543913,0.00369658,0.000558982,0.00075438,0.000543913,0.00109539
6.56361,0.000934292,0.00017427,6.04091e-06,0.000174165,0.981151,0.00139609,0.000460667,0.0013179,0.65122,0.00114702,0.000331,0.00109823,0.00153148,0.000150181,5.01585e-06,0.000150097,0.000505589,0.000754847,0.000544111,0.00107324,0.000557943,0.000818027,0.000544111,0.00179599,0.000420463,0.00333758,0.000544111,0.00359554,0.000558982,0.000755007,0.000544111,0.00109595
6.56885,0.000933848,0.000176416,6.02967e-06,0.000176312,0.981111,0.00138637,0.00046738,0.00130521,0.651852,0.00113566,0.000335483,0.00108498,0.00152627,0.000150386,5.00063e-06,0.000150303,0.000505589,0.00075545,0.000544308,0.00107411,0.000557943,0.000820284,0.000544308,0.00178954,0.000420463,0.00323279,0.000544308,0.00349482,0.000558982,0.000755637,0.000544308,0.00109651
6.57409,0.000933352,0.000178563,6.01823e-06,0.000178461,0.981068,0.00137642,0.000473241,0.00129251,0.652421,0.00112417,0.000339393,0.00107172,0.00152069,0.000150591,4.98423e-06,0.000150508,0.000505589,0.000756052,0.000544505,0.00107499,0.000557943,0.000822676,0.000544505,0.00178301,0.000420463,0.00312831,0.000544505,0.00339461,0.000558982,0.000756269,0.000544505,0.00109707
6.57933,0.000932803,0.000180712,6.00659e-06,0.000180612,0.981022,0.00136621,0.000478158,0.0012798,0.652927,0.00111254,0.000342671,0.00105845,0.00151475,0.000150796,4.9667e-06,0.000150714,0.000505589,0.000756653,0.000544702,0.00107587,0.000557943,0.000825202,0.000544702,0.00177637,0.000420463,0.00302416,0.000544702,0.00329496,0.000558982,0.000756902,0.000544702,0.00109763
6.58458,0.000932202,0.000182862,5.99476e-06,0.000182764,0.980973,0.00135568,0.000482041,0.00126708,0.653365,0.00110072,0.000345258,0.00104517,0.00150847,0.000151001,4.94809e-06,0.00015092,0.000505589,0.000757256,0.000544899,0.00107676,0.000557943,0.000827866,0.000544899,0.00176959,0.000420463,0.00292016,0.000544899,0.00319572,0.000558982,0.000757538,0.000544899,0.0010982
6.58983,0.000931549,0.000185015,5.98276e-06,0.000184918,0.98092,0.00134478,0.000484809,0.00125435,0.653733,0.00108869,0.000347101,0.00103188,0.00150184,0.000151206,4.92846e-06,0.000151126,0.000505589,0.000757858,0.000545096,0.00107765,0.000557943,0.000830662,0.000545096,0.00176263,0.000420463,0.00281655,0.000545096,0.00309711,0.000558982,0.000758176,0.000545096,0.00109877
6.59509,0.000930845,0.000187169,5.97058e-06,0.000187074,0.980865,0.00133348,0.000486385,0.00124161,0.654028,0.00107643,0.000348151,0.00101858,0.00149487,0.000151412,4.90788e-06,0.000151332,0.000505589,0.00075846,0.000545293,0.00107854,0.000557943,0.000833592,0.000545293,0.00175547,0.000420463,0.00271315,0.000545293,0.002999,0.000558982,0.000758817,0.000545293,0.00109933
6.60035,0.000930089,0.000190429,5.95824e-06,0.000190336,0.980806,0.00132869,0.000486699,0.00123634,0.654248,0.00107911,0.000348365,0.00102133,0.00148758,0.000151014,4.88641e-06,0.000150935,0.000505589,0.000759062,0.00054549,0.00107964,0.000557943,0.000836652,0.00054549,0.00175336,0.000420463,0.00261021,0.00054549,0.00290723,0.000558982,0.000759459,0.00054549,0.00109982
6.60561,0.000929283,0.000194471,5.94574e-06,0.00019438,0.980744,0.00132833,0.000485719,0.00123634,0.654391,0.00109225,0.000347721,0.00103542,0.00147996,0.00015019,4.86411e-06,0.000150111,0.000505589,0.000759664,0.000545687,0.00108088,0.000557943,0.000839839,0.000545687,0.00175467,0.000420463,0.00250777,0.000545687,0.00282072,0.000558982,0.000760103,0.000545687,0.00110025
6.61088,0.000928427,0.000198516,5.93308e-06,0.000198428,0.98068,0.00132752,0.000483505,0.00123634,0.654458,0.00110518,0.000346264,0.00104953,0.00147202,0.000149365,4.84105e-06,0.000149287,0.000505589,0.000760266,0.000545885,0.00108214,0.000557943,0.000843156,0.000545885,0.00175571,0.000420463,0.00240569,0.000545885,0.0027356,0.000558982,0.000760749,0.000545885,0.00110068
6.61616,0.000927521,0.000202565,5.92028e-06,0.000202479,0.980613,0.0013263,0.000480148,0.00123634,0.654452,0.00111791,0.000344055,0.00106365,0.00146378,0.00014854,4.81729e-06,0.000148462,0.000505589,0.00076087,0.000546082,0.00108341,0.000557943,0.000846605,0.000546082,0.00175651,0.000420463,0.00230403,0.000546082,0.00265203,0.000558982,0.000761399,0.000546082,0.00110112
6.62144,0.000926565,0.000206617,5.90734e-06,0.000206533,0.980544,0.00132472,0.000475742,0.00123634,0.654374,0.00113048,0.000341162,0.00107778,0.00145523,0.000147714,4.79289e-06,0.000147636,0.000505589,0.000761472,0.000546279,0.0010847,0.000557943,0.000850176,0.000546279,0.0017571,0.000420463,0.00220306,0.000546279,0.00257035,0.000558982,0.00076205,0.000546279,0.00110155
6.62672,0.00092556,0.000210673,5.89427e-06,0.00021059,0.980472,0.0013228,0.000470387,0.00123634,0.654229,0.00114293,0.000337653,0.00109192,0.00144639,0.000146887,4.76794e-06,0.00014681,0.000505589,0.000762075,0.000546476,0.001086,0.000557943,0.000853867,0.000546476,0.00175751,0.000420463,0.00210288,0.000546476,0.00249074,0.000558982,0.000762703,0.000546476,0.00110199
6.632,0.000924506,0.000214731,5.88108e-06,0.000214651,0.980398,0.00132061,0.000464192,0.00123634,0.654018,0.00115528,0.000333602,0.00110607,0.00143726,0.000146059,4.74249e-06,0.000145982,0.000505589,0.000762676,0.000546673,0.00108732,0.000557943,0.000857677,0.000546673,0.00175777,0.000420463,0.00200357,0.000546673,0.00241342,0.000558982,0.000763358,0.000546673,0.00110243
6.63729,0.000923403,0.000218793,5.86777e-06,0.000218715,0.980322,0.0013182,0.000457269,0.00123634,0.653742,0.00116757,0.000329088,0.00112023,0.00142785,0.000145231,4.71661e-06,0.000145155,0.000505589,0.000763279,0.00054687,0.00108865,0.000557943,0.000861611,0.00054687,0.00175795,0.000420463,0.00190508,0.00054687,0.00233847,0.000558982,0.000764015,0.00054687,0.00110288
6.64259,0.000922253,0.000222858,5.85435e-06,0.000222782,0.980245,0.0013156,0.000449735,0.00123634,0.653406,0.00117982,0.000324191,0.00113441,0.00141817,0.000144402,4.69038e-06,0.000144326,0.000505589,0.000763882,0.000547067,0.00108999,0.000557943,0.000865668,0.000547067,0.00175806,0.000420463,0.00180757,0.000547067,0.00226613,0.000558982,0.000764675,0.000547067,0.00110332
6.64789,0.000921054,0.000226927,5.84082e-06,0.000226852,0.980166,0.00131288,0.000441713,0.00123635,0.653011,0.00119206,0.000318994,0.00114859,0.00140822,0.000143573,4.66387e-06,0.000143497,0.000505589,0.000764485,0.000547265,0.00109135,0.000557943,0.00086984,0.000547265,0.00175814,0.000420463,0.0017114,0.000547265,0.00219686,0.000558982,0.000765337,0.000547265,0.00110377
6.65319,0.000919809,0.000230999,5.8272e-06,0.000230925,0.980086,0.00131009,0.000433332,0.00123635,0.652559,0.00120433,0.000313583,0.00116279,0.001398,0.000142743,4.63714e-06,0.000142667,0.000505589,0.000765088,0.000547462,0.00109273,0.000557943,0.000874122,0.000547462,0.00175825,0.000420463,0.00161679,0.000547462,0.00213095,0.000558982,0.000766,0.000547462,0.00110422
6.6585,0.000918516,0.000235074,5.8135e-06,0.000235002,0.980005,0.00130726,0.000424722,0.00123635,0.652053,0.00121664,0.000308048,0.001177,0.00138754,0.000141912,4.61027e-06,0.000141837,0.000505589,0.000765717,0.000547671,0.00109414,0.000557943,0.000875202,0.000547671,0.00175674,0.000420463,0.00173313,0.000547671,0.00222726,0.000558982,0.000766671,0.000547671,0.00110468
6.66381,0.000917176,0.000239153,5.79971e-06,0.000239082,0.979923,0.00130446,0.000416021,0.00123635,0.651495,0.00122902,0.000302478,0.00119121,0.00137682,0.000141081,4.58334e-06,0.000141006,0.000505589,0.000766349,0.000547882,0.00109557,0.000557943,0.000875948,0.000547882,0.0017551,0.000420463,0.00187347,0.000547882,0.00234464,0.000558982,0.000767343,0.000547882,0.00110515
6.66912,0.00091579,0.000243234,5.78585e-06,0.000243166,0.97984,0.00130173,0.000407365,0.00123635,0.650888,0.00124149,0.000296964,0.00120545,0.00136587,0.000140248,4.55641e-06,0.000140174,0.000505589,0.000766981,0.000548093,0.00109702,0.000557943,0.000876694,0.000548093,0.00175351,0.000420463,0.00201598,0.000548093,0.00246631,0.000558982,0.000768015,0.000548093,0.00110561
6.67444,0.000914358,0.00024732,5.77193e-06,0.000247252,0.979757,0.0012991,0.000398896,0.00123635,0.650234,0.00125406,0.000291597,0.00121969,0.00135469,0.000139416,4.52955e-06,0.000139342,0.000505589,0.000767613,0.000548304,0.00109848,0.000557943,0.00087744,0.000548304,0.001752,0.000420463,0.00216048,0.000548304,0.00259187,0.000558982,0.000768689,0.000548304,0.00110608
6.67977,0.00091288,0.000251408,5.75795e-06,0.000251342,0.979673,0.00129663,0.000390752,0.00123635,0.649535,0.00126676,0.000286466,0.00123394,0.00134327,0.000138582,4.50285e-06,0.000138509,0.000505589,0.000768246,0.000548515,0.00109995,0.000557943,0.000878188,0.000548515,0.00175061,0.000420463,0.00230663,0.000548515,0.00272083,0.000558982,0.000769364,0.000548515,0.00110655
6.6851,0.000911357,0.0002555,5.74392e-06,0.000255435,0.979589,0.00129433,0.00038307,0.00123635,0.648794,0.00127959,0.000281655,0.0012482,0.00133164,0.000137748,4.47636e-06,0.000137675,0.000505589,0.000768878,0.000548726,0.00110144,0.000557943,0.000878935,0.000548726,0.00174935,0.000420463,0.0024539,0.000548726,0.00285252,0.000558982,0.000770039,0.000548726,0.00110702
6.69043,0.000909789,0.000259595,5.72985e-06,0.000259531,0.979506,0.00129225,0.00037598,0.00123635,0.648013,0.00129256,0.000277247,0.00126248,0.0013198,0.000136913,4.45018e-06,0.000136841,0.000505589,0.00076951,0.000548936,0.00110294,0.000557943,0.000879681,0.000548936,0.00174825,0.000420463,0.00260206,0.000548936,0.00298656,0.000558982,0.000770715,0.000548936,0.00110749
6.69577,0.000908177,0.000263693,5.71574e-06,0.000263631,0.979422,0.00129041,0.000369605,0.00123635,0.647195,0.00130569,0.000273313,0.00127677,0.00130775,0.000136078,4.42435e-06,0.000136006,0.000505589,0.000770143,0.000549147,0.00110446,0.000557943,0.000880428,0.000549147,0.00174733,0.000420463,0.00275123,0.000549147,0.00312289,0.000558982,0.000771392,0.000549147,0.00110797
6.70111,0.00090652,0.000267795,5.7016e-06,0.000267734,0.979339,0.00128883,0.000364051,0.00123635,0.646342,0.00131898,0.000269917,0.00129107,0.00129551,0.000135242,4.39897e-06,0.00013517,0.000505589,0.000770775,0.000549358,0.00110599,0.000557943,0.000881175,0.000549358,0.00174661,0.000420463,0.00290101,0.000549358,0.003261,0.000558982,0.00077207,0.000549358,0.00110844
6.70645,0.00090482,0.000267839,5.68745e-06,0.000267778,0.979256,0.00128875,0.000359411,0.00123762,0.645456,0.00131529,0.00026711,0.00128788,0.00128307,0.00013533,4.37409e-06,0.000135259,0.000505589,0.000771407,0.000549569,0.00110655,0.000557943,0.000881922,0.000549569,0.00174699,0.000420463,0.00305128,0.000549569,0.00339398,0.000558982,0.000772748,0.000549569,0.00110903
6.7118,0.000903076,0.00026398,5.67328e-06,0.000263919,0.979174,0.00129014,0.000355754,0.00124012,0.644539,0.00129526,0.000264931,0.00126788,0.00127045,0.000136307,4.34978e-06,0.000136237,0.000505589,0.000772039,0.00054978,0.00110617,0.000557943,0.000882669,0.00054978,0.00174846,0.000420463,0.00320224,0.00054978,0.00352294,0.000558982,0.000773427,0.00054978,0.00110972
6.71716,0.000901289,0.000260118,5.65911e-06,0.000260056,0.979094,0.00129182,0.000353124,0.00124262,0.643595,0.00127535,0.000263401,0.00124786,0.00125765,0.000137284,4.32612e-06,0.000137216,0.000505589,0.000772672,0.000549991,0.0011058,0.000557943,0.000883417,0.000549991,0.00175015,0.000420463,0.00335382,0.000549991,0.0036543,0.000558982,0.000774108,0.000549991,0.00111042
6.72252,0.000899459,0.000256253,5.64494e-06,0.000256191,0.979014,0.00129379,0.00035154,0.00124512,0.642625,0.00125557,0.000262524,0.00122782,0.00124468,0.000138263,4.30316e-06,0.000138196,0.000505589,0.000773305,0.000550202,0.00110545,0.000557943,0.000884165,0.000550202,0.00175205,0.000420463,0.00350568,0.000550202,0.00378758,0.000558982,0.000774789,0.000550202,0.00111112
6.72788,0.000897587,0.000252385,5.63078e-06,0.000252322,0.978936,0.00129605,0.00035099,0.00124762,0.641632,0.00123592,0.000262289,0.00120777,0.00123154,0.000139242,4.28097e-06,0.000139177,0.000505589,0.000773937,0.000550413,0.0011051,0.000557943,0.000884912,0.000550413,0.00175416,0.000420463,0.00365776,0.000550413,0.00392256,0.000558982,0.00077547,0.000550413,0.00111183
6.73325,0.000895673,0.000248513,5.61665e-06,0.00024845,0.978859,0.00129858,0.000351434,0.00125012,0.640618,0.0012164,0.000262666,0.0011877,0.00121825,0.000140223,4.25962e-06,0.000140158,0.000505589,0.00077457,0.000550624,0.00110477,0.000557943,0.00088566,0.000550624,0.00175647,0.000420463,0.00381031,0.000550624,0.00405932,0.000558982,0.000776153,0.000550624,0.00111253
6.73862,0.000893717,0.000244639,5.60254e-06,0.000244575,0.978784,0.00130137,0.000352807,0.00125263,0.639586,0.001197,0.000263609,0.00116761,0.00120481,0.000141204,4.23916e-06,0.00014114,0.000505589,0.000775185,0.000550839,0.00110445,0.000557943,0.000884836,0.000550839,0.00175819,0.000420463,0.00390565,0.000550839,0.00414332,0.000558982,0.000776807,0.000550839,0.00111322
6.74399,0.000891719,0.000240762,5.58846e-06,0.000240697,0.978711,0.00130438,0.000355018,0.00125514,0.638537,0.00117773,0.00026506,0.00114751,0.00119123,0.000142185,4.21966e-06,0.000142123,0.000505589,0.000775773,0.000551061,0.00110412,0.000557943,0.000881738,0.000551061,0.00175893,0.000420463,0.00391444,0.000551061,0.00414613,0.000558982,0.000777418,0.000551061,0.00111388
6.74937,0.000889681,0.000236882,5.57443e-06,0.000236816,0.97864,0.0013076,0.000357955,0.00125765,0.637475,0.00115857,0.000266945,0.0011274,0.00117751,0.000143168,4.20115e-06,0.000143107,0.000505589,0.000776362,0.000551283,0.0011038,0.000557943,0.000878775,0.000551283,0.00175991,0.000420463,0.00392324,0.000551283,0.00414907,0.000558982,0.000778029,0.000551283,0.00111454
6.75476,0.000887602,0.000232998,5.56045e-06,0.000232932,0.978571,0.00131098,0.000361491,0.00126016,0.636402,0.00113952,0.000269184,0.00110726,0.00116366,0.000144152,4.1837e-06,0.000144091,0.000505589,0.000776951,0.000551505,0.0011035,0.000557943,0.000875949,0.000551505,0.00176108,0.000420463,0.00393205,0.000551505,0.00415217,0.000558982,0.000778642,0.000551505,0.0011152
6.76014,0.000885483,0.000229112,5.54652e-06,0.000229045,0.978505,0.00131451,0.000365488,0.00126267,0.63532,0.00112055,0.000271688,0.00108712,0.00114969,0.000145136,4.16735e-06,0.000145076,0.000505589,0.000777539,0.000551726,0.00110321,0.000557943,0.000873273,0.000551726,0.00176245,0.000420463,0.00394084,0.000551726,0.00415536,0.000558982,0.000779252,0.000551726,0.00111587
6.76554,0.000883324,0.000225222,5.53266e-06,0.000225154,0.978442,0.00131813,0.000369798,0.00126519,0.634231,0.00110166,0.000274364,0.00106695,0.00113561,0.000146121,4.15215e-06,0.000146062,0.000505589,0.000778129,0.000551949,0.00110294,0.000557943,0.000870732,0.000551949,0.00176397,0.000420463,0.00394965,0.000551949,0.00415871,0.000558982,0.000779865,0.000551949,0.00111653
6.77093,0.000881126,0.00022133,5.51888e-06,0.000221261,0.978381,0.0013218,0.000374271,0.00126771,0.633138,0.00108283,0.000277114,0.00104677,0.00112141,0.000147107,4.13814e-06,0.000147049,0.000505589,0.000778717,0.00055217,0.00110268,0.000557943,0.000868342,0.00055217,0.00176561,0.000420463,0.00395844,0.00055217,0.00416214,0.000558982,0.000780476,0.00055217,0.0011172
6.77633,0.000878888,0.000217434,5.50518e-06,0.000217364,0.978324,0.00132549,0.000378756,0.00127023,0.632043,0.00106403,0.000279842,0.00102657,0.00110712,0.000148094,4.12534e-06,0.000148037,0.000505589,0.000779305,0.000552392,0.00110243,0.000557943,0.000866094,0.000552392,0.00176734,0.000420463,0.00396724,0.000552392,0.0041657,0.000558982,0.000781088,0.000552392,0.00111787
6.78174,0.000876612,0.000213535,5.49156e-06,0.000213465,0.97827,0.00132916,0.000383104,0.00127275,0.630949,0.00104525,0.000282452,0.00100636,0.00109273,0.000149082,4.1138e-06,0.000149025,0.000505589,0.000779895,0.000552614,0.0011022,0.000557943,0.000863991,0.000552614,0.00176913,0.000420463,0.00397605,0.000552614,0.00416937,0.000558982,0.000781701,0.000552614,0.00111854
6.78715,0.000874297,0.000209633,5.47804e-06,0.000209562,0.978219,0.00133275,0.00038717,0.00127527,0.629858,0.00102645,0.000284848,0.000986132,0.00107825,0.00015007,4.10354e-06,0.000150014,0.000505589,0.000780483,0.000552836,0.00110197,0.000557943,0.000862038,0.000552836,0.00177095,0.000420463,0.00398485,0.000552836,0.00417314,0.000558982,0.000782314,0.000552836,0.00111921
6.79256,0.000871944,0.000205728,5.46463e-06,0.000205656,0.978172,0.00133623,0.000390813,0.0012778,0.628773,0.00100761,0.000286941,0.000965887,0.00106369,0.00015106,4.09459e-06,0.000151004,0.000505589,0.000781072,0.000553058,0.00110177,0.000557943,0.000860235,0.000553058,0.00177276,0.000420463,0.00399365,0.000553058,0.00417698,0.000558982,0.000782926,0.000553058,0.00111988
6.79798,0.000869553,0.00020182,5.45133e-06,0.000201747,0.978128,0.00133955,0.0003939,0.00128033,0.627695,0.000988697,0.000288641,0.000945626,0.00104906,0.00015205,4.08696e-06,0.000151995,0.000505589,0.000781661,0.00055328,0.00110157,0.000557943,0.000858579,0.00055328,0.00177453,0.000420463,0.00400245,0.00055328,0.00418092,0.000558982,0.000783539,0.00055328,0.00112055
6.80341,0.000867125,0.000197909,5.43815e-06,0.000197835,0.978089,0.00134268,0.00039631,0.00128286,0.626627,0.000969688,0.00028987,0.000925349,0.00103436,0.000153041,4.08066e-06,0.000152987,0.000505589,0.000782251,0.000553503,0.00110139,0.000557943,0.000857073,0.000553503,0.00177624,0.000420463,0.00401127,0.000553503,0.00418494,0.000558982,0.000784153,0.000553503,0.00112122
6.80883,0.00086466,0.000193995,5.4251e-06,0.000193919,0.978054,0.00134559,0.000397983,0.00128539,0.62557,0.000950561,0.000290589,0.000905055,0.0010196,0.000154033,4.07571e-06,0.000153979,0.000505589,0.000782839,0.000553724,0.00110123,0.000557943,0.000855721,0.000553724,0.00177786,0.000420463,0.00402006,0.000553724,0.00418902,0.000558982,0.000784765,0.000553724,0.0011219
6.81426,0.000862158,0.000192912,5.41218e-06,0.000192836,0.978022,0.0013477,0.00039891,0.00128731,0.624524,0.00093941,0.000290794,0.000893269,0.00100479,0.000154394,4.0721e-06,0.00015434,0.000505589,0.000783427,0.000553946,0.00110157,0.000557943,0.000854521,0.000553946,0.00177895,0.000420463,0.00402886,0.000553946,0.00419498,0.000558982,0.000785378,0.000553946,0.00112249
6.8197,0.00085962,0.000195529,5.3994e-06,0.000195454,0.977994,0.00134882,0.000399097,0.00128843,0.623488,0.000938687,0.000290491,0.000892607,0.00098993,0.000153931,4.06983e-06,0.000153877,0.000505589,0.000784017,0.000554168,0.00110256,0.000557943,0.000853471,0.000554168,0.00177936,0.000420463,0.00403768,0.000554168,0.00420331,0.000558982,0.000785992,0.000554168,0.00112296
6.82514,0.000857046,0.000198148,5.38678e-06,0.000198075,0.97797,0.00134973,0.000398559,0.00128955,0.622463,0.00093781,0.000289692,0.000891945,0.000975032,0.000153468,4.0689e-06,0.000153414,0.000505589,0.000784606,0.00055439,0.00110356,0.000557943,0.000852576,0.00055439,0.00177969,0.000420463,0.00404648,0.00055439,0.00421161,0.000558982,0.000786605,0.00055439,0.00112344
6.83058,0.000854437,0.000200769,5.37431e-06,0.000200697,0.977949,0.00135044,0.000397323,0.00129067,0.621448,0.000936786,0.000288417,0.000891282,0.000960103,0.000153004,4.0693e-06,0.00015295,0.000505589,0.000785196,0.000554612,0.00110456,0.000557943,0.000851846,0.000554612,0.00177995,0.000420463,0.00405465,0.000554612,0.00421926,0.000558982,0.000787219,0.000554612,0.00112391
6.83603,0.000851792,0.000203393,5.362e-06,0.000203322,0.977932,0.00135095,0.000395422,0.00129179,0.620443,0.000935624,0.00028669,0.000890618,0.000945148,0.00015254,4.071e-06,0.000152486,0.000505589,0.000785877,0.000554843,0.00110564,0.000557943,0.000851919,0.000554843,0.00178044,0.000420463,0.00402051,0.000554843,0.00418623,0.000558982,0.000787896,0.000554843,0.00112444
6.84149,0.000849112,0.000206018,5.34987e-06,0.000205949,0.977917,0.00135129,0.000392895,0.00129291,0.619447,0.000934335,0.000284539,0.000889954,0.000930175,0.000152075,4.07399e-06,0.000152021,0.000505589,0.000786558,0.000555075,0.00110673,0.000557943,0.000852035,0.000555075,0.00178083,0.000420463,0.00398636,0.000555075,0.00415318,0.000558982,0.000788573,0.000555075,0.00112496
6.84694,0.000846398,0.000208646,5.33792e-06,0.000208577,0.977906,0.00135146,0.000389789,0.00129403,0.618461,0.000932931,0.000281999,0.00088929,0.00091519,0.000151611,4.07824e-06,0.000151556,0.000505589,0.000787238,0.000555305,0.00110782,0.000557943,0.000852191,0.000555305,0.00178111,0.000420463,0.0039523,0.000555305,0.00412022,0.000558982,0.000789248,0.000555305,0.00112549
6.85241,0.00084365,0.000211275,5.32616e-06,0.000211208,0.977897,0.00135149,0.000386155,0.00129515,0.617484,0.000931425,0.000279105,0.000888625,0.000900201,0.000151146,4.08371e-06,0.00015109,0.000505589,0.00078792,0.000555537,0.00110892,0.000557943,0.000852391,0.000555537,0.0017813,0.000420463,0.00391817,0.000555537,0.00408718,0.000558982,0.000789925,0.000555537,0.00112601
6.85787,0.000840868,0.000213907,5.31458e-06,0.000213841,0.977891,0.0013514,0.00038205,0.00129627,0.616516,0.000929834,0.000275898,0.000887959,0.000885214,0.00015068,4.09038e-06,0.000150625,0.000505589,0.0007886,0.000555767,0.00111002,0.000557943,0.000852631,0.000555767,0.00178142,0.000420463,0.00388414,0.000555767,0.00405423,0.000558982,0.000790601,0.000555767,0.00112654
6.86334,0.000838053,0.000216541,5.30321e-06,0.000216476,0.977887,0.00135121,0.000377534,0.0012974,0.615558,0.000928171,0.000272421,0.000887293,0.000870236,0.000150215,4.09819e-06,0.000150159,0.000505589,0.00078928,0.000555998,0.00111113,0.000557943,0.000852914,0.000555998,0.00178148,0.000420463,0.00385009,0.000555998,0.00402127,0.000558982,0.000791277,0.000555998,0.00112707
6.86882,0.000835204,0.000219178,5.29205e-06,0.000219114,0.977886,0.00135094,0.000372669,0.00129852,0.614608,0.000926453,0.000268719,0.000886626,0.000855274,0.000149748,4.10712e-06,0.000149692,0.000505589,0.000789962,0.00055623,0.00111225,0.000557943,0.000853238,0.00055623,0.0017815,0.000420463,0.00381603,0.00055623,0.0039883,0.000558982,0.000791953,0.00055623,0.00112759
6.8743,0.000832323,0.000221816,5.2811e-06,0.000221753,0.977887,0.00135062,0.000367524,0.00129965,0.613666,0.000924696,0.000264839,0.000885959,0.000840336,0.000149282,4.1171e-06,0.000149225,0.000505589,0.000790643,0.000556461,0.00111337,0.000557943,0.000853604,0.000556461,0.00178151,0.000420463,0.003782,0.000556461,0.00395538,0.000558982,0.00079263,0.000556461,0.00112812
