wavelength_um,lst,u_random_lst
2.06048,0.958451,0.000362289
2.06212,0.958473,0.000362144
2.06377,0.958495,0.000362013
2.06542,0.958518,0.000361897
2.06706,0.95854,0.000361794
2.06871,0.958562,0.000361704
2.07036,0.958584,0.000361629
2.07201,0.958606,0.000361566
2.07367,0.958628,0.000361517
2.07532,0.958649,0.000361481
2.07698,0.958671,0.000361457
2.07863,0.958693,0.000361446
2.08029,0.958714,0.000361448
2.08195,0.958736,0.000361462
2.08361,0.958757,0.000362075
2.08527,0.958778,0.000369436
2.08694,0.958799,0.000376827
2.0886,0.958821,0.000384245
2.09027,0.958842,0.00039169
2.09194,0.958863,0.000399159
2.0936,0.958883,0.000406652
2.09527,0.958904,0.000414167
2.09695,0.958925,0.000421703
2.09862,0.958946,0.000429259
2.10029,0.958966,0.000436835
2.10197,0.958987,0.000444428
2.10365,0.959007,0.000452039
2.10532,0.959027,0.000459667
2.107,0.959048,0.00046731
2.10868,0.959068,0.000474968
2.11037,0.959088,0.00048264
2.11205,0.959108,0.000490325
2.11373,0.959128,0.000498024
2.11542,0.959148,0.000505735
2.11711,0.959167,0.000513434
2.1188,0.959187,0.000515177
2.12049,0.959207,0.000516919
2.12218,0.959226,0.000518661
2.12387,0.959246,0.000520402
2.12556,0.959265,0.000522142
2.12726,0.959284,0.00052388
2.12896,0.959303,0.000525616
2.13066,0.959322,0.00052735
2.13236,0.959341,0.000529081
2.13406,0.95936,0.000530809
2.13576,0.959379,0.000532534
2.13746,0.959398,0.000534256
2.13917,0.959416,0.000535974
2.14087,0.959435,0.000537687
2.14258,0.959453,0.000539396
2.14429,0.959472,0.000541101
2.146,0.95949,0.0005428
2.14771,0.959508,0.000544494
2.14943,0.959526,0.000546182
2.15114,0.959544,0.000547864
2.15286,0.959562,0.000548689
2.15457,0.95958,0.000549442
2.15629,0.959598,0.000550189
2.15801,0.959616,0.000550929
2.15973,0.959633,0.000551661
2.16146,0.959651,0.000552387
2.16318,0.959668,0.000553104
2.16491,0.959685,0.000553814
2.16663,0.959703,0.000554515
2.16836,0.95972,0.000555207
2.17009,0.959737,0.00055589
2.17182,0.959754,0.000556563
2.17356,0.95977,0.000557227
2.17529,0.959787,0.000557881
2.17702,0.959804,0.000558524
2.17876,0.95982,0.000559156
2.1805,0.959837,0.000559777
2.18224,0.959853,0.000560387
2.18398,0.959869,0.000560985
2.18572,0.959886,0.00056157
2.18747,0.959902,0.000557461
2.18921,0.959918,0.000552538
2.19096,0.959934,0.000547622
2.1927,0.959949,0.000542712
2.19445,0.959965,0.000537807
2.1962,0.959981,0.000532909
2.19796,0.959996,0.000528016
2.19971,0.960012,0.00052313
2.20146,0.960027,0.000518249
2.20322,0.960042,0.000513374
2.20498,0.960057,0.000508505
2.20674,0.960072,0.000503642
2.2085,0.960087,0.000498785
2.21026,0.960102,0.000493933
2.21202,0.960117,0.000489087
2.21379,0.960132,0.000484248
2.21555,0.960146,0.000479414
2.21732,0.960161,0.000474586
2.21909,0.960175,0.000469764
2.22086,0.960189,0.000464948
2.22263,0.960203,0.000462285
2.2244,0.960217,0.000460229
2.22618,0.960231,0.000458155
2.22795,0.960245,0.000456063
2.22973,0.960259,0.000453952
2.23151,0.960272,0.000451821
2.23329,0.960286,0.00044967
2.23507,0.960299,0.000447498
2.23685,0.960313,0.000445306
2.23864,0.960326,0.000443092
2.24042,0.960339,0.000440856
2.24221,0.960352,0.000438598
2.244,0.960365,0.000436318
2.24579,0.960378,0.000434016
2.24758,0.960391,0.000431692
2.24937,0.960403,0.000429346
2.25117,0.960416,0.000426978
2.25296,0.960428,0.000424589
2.25476,0.96044,0.000422178
2.25656,0.960453,0.000419746
2.25836,0.960465,0.00042097
2.26016,0.960477,0.000423779
2.26196,0.960489,0.000426594
2.26377,0.9605,0.000429414
2.26557,0.960512,0.00043224
2.26738,0.960524,0.000435073
2.26919,0.960535,0.000437914
2.271,0.960547,0.000440762
2.27281,0.960558,0.000443618
2.27463,0.960569,0.000446483
2.27644,0.960581,0.000449357
2.27826,0.960592,0.000452241
2.28007,0.960603,0.000455135
2.28189,0.960614,0.000458039
2.28371,0.960624,0.000460954
2.28553,0.960635,0.000463881
2.28736,0.960646,0.00046682
2.28918,0.960656,0.00046977
2.29101,0.960667,0.000472734
2.29284,0.960677,0.00047571
2.29466,0.960687,0.000476429
2.29649,0.960698,0.000475764
2.29833,0.960708,0.000475089
2.30016,0.960718,0.000474405
2.302,0.960728,0.000473712
2.30383,0.960737,0.00047301
2.30567,0.960747,0.0004723
2.30751,0.960757,0.000471582
2.30935,0.960766,0.000470858
2.31119,0.960776,0.000470127
2.31303,0.960785,0.00046939
2.31488,0.960795,0.000468647
2.31673,0.960804,0.000467899
2.31857,0.960813,0.000467147
2.32042,0.960822,0.000466391
2.32228,0.960831,0.000465631
2.32413,0.96084,0.000464869
2.32598,0.960849,0.000464103
2.32784,0.960858,0.000463336
2.32969,0.960867,0.000462567
2.33155,0.960875,0.000461797
2.33341,0.960884,0.000461026
2.33527,0.960892,0.000460255
2.33714,0.960901,0.000459485
2.339,0.960909,0.000458715
2.34087,0.960918,0.000457947
2.34273,0.960926,0.000457181
2.3446,0.960934,0.000456416
2.34647,0.960942,0.000455655
2.34834,0.96095,0.000454897
2.35022,0.960958,0.000454142
2.35209,0.960966,0.000453391
2.35397,0.960973,0.000452645
2.35585,0.960981,0.000451904
2.35773,0.960989,0.000451168
2.35961,0.960996,0.000450438
2.36149,0.961004,0.000449714
2.36337,0.961011,0.000448997
2.36526,0.961019,0.000448286
2.36715,0.961026,0.000447584
2.36903,0.961033,0.000447381
2.37092,0.961041,0.000447745
2.37281,0.961048,0.000448123
2.37471,0.961055,0.000448514
2.3766,0.961062,0.000448918
2.3785,0.961069,0.000449337
2.38039,0.961075,0.00044977
2.38229,0.961082,0.000450217
2.38419,0.961089,0.000450679
2.3861,0.961096,0.000451156
2.388,0.961102,0.000451649
2.3899,0.961109,0.000452156
2.39181,0.961115,0.000452679
2.39372,0.961122,0.000453218
2.39563,0.961128,0.000453772
2.39754,0.961135,0.000454343
2.39945,0.961141,0.000454929
2.40137,0.961147,0.000455532
2.40328,0.961153,0.000456151
2.4052,0.961159,0.000456787
2.40712,0.961166,0.000456754
2.40904,0.961172,0.000455677
2.41096,0.961178,0.000454612
2.41288,0.961183,0.000453559
2.41481,0.961189,0.000452518
2.41673,0.961195,0.00045149
2.41866,0.961201,0.000450473
2.42059,0.961207,0.00044947
2.42252,0.961212,0.000448478
2.42445,0.961218,0.0004475
2.42639,0.961223,0.000446534
2.42832,0.961229,0.000445582
2.43026,0.961234,0.000444642
2.4322,0.96124,0.000443716
2.43414,0.961245,0.000442802
2.43608,0.96125,0.000441902
2.43802,0.961256,0.000441015
2.43997,0.961261,0.000440141
2.44192,0.961266,0.000439281
2.44386,0.961271,0.000438434
2.44581,0.961276,0.00043692
2.44776,0.961282,0.000433957
2.44972,0.961287,0.000431006
2.45167,0.961292,0.000428067
2.45363,0.961296,0.000425141
2.45558,0.961301,0.000422228
2.45754,0.961306,0.000419328
2.4595,0.961311,0.000416441
2.46146,0.961316,0.000413567
2.46343,0.961321,0.000410707
2.46539,0.961325,0.00040786
2.46736,0.96133,0.000405027
2.46933,0.961335,0.000402207
2.4713,0.961339,0.000399401
2.47327,0.961344,0.000396609
2.47524,0.961348,0.000393831
2.47722,0.961353,0.000391067
2.47919,0.961357,0.000388318
2.48117,0.961362,0.000385582
2.48315,0.961366,0.00038286
2.48513,0.96137,0.000381207
2.48711,0.961375,0.000382888
2.4891,0.961379,0.000384582
2.49108,0.961383,0.000386288
2.49307,0.961388,0.000388006
2.49506,0.961392,0.000389735
2.49705,0.961396,0.000391474
2.49904,0.9614,0.000393224
2.50103,0.961404,0.000394983
2.50303,0.961408,0.000396751
2.50503,0.961413,0.000398528
2.50702,0.961417,0.000400313
2.50902,0.961421,0.000402105
2.51103,0.961425,0.000403905
2.51303,0.961429,0.000405711
2.51503,0.961433,0.000407524
2.51704,0.961437,0.000409342
2.51905,0.96144,0.000411165
2.52106,0.961444,0.000412993
2.52307,0.961448,0.000414825
2.52508,0.961452,0.000416345
2.52709,0.961456,0.000416262
2.52911,0.96146,0.000416182
2.53113,0.961464,0.000416104
2.53315,0.961467,0.000416027
2.53517,0.961471,0.000415951
2.53719,0.961475,0.000415876
2.53921,0.961479,0.000415801
2.54124,0.961482,0.000415726
2.54327,0.961486,0.00041565
2.5453,0.96149,0.000415573
2.54733,0.961493,0.000415495
2.54936,0.961497,0.000415414
2.55139,0.961501,0.000415332
2.55343,0.961504,0.000415246
2.55546,0.961508,0.000415157
2.5575,0.961511,0.000415065
2.55954,0.961515,0.000414969
2.56158,0.961519,0.000414868
2.56363,0.961522,0.000414762
2.56567,0.961526,0.00041478
2.56772,0.961529,0.000416128
2.56977,0.961533,0.00041747
2.57182,0.961536,0.000418806
2.57387,0.96154,0.000420137
2.57592,0.961543,0.00042146
2.57798,0.961547,0.000422778
2.58003,0.96155,0.000424088
2.58209,0.961554,0.000425391
2.58415,0.961557,0.000426688
2.58621,0.961561,0.000427978
2.58828,0.961564,0.000429262
2.59034,0.961568,0.000430538
2.59241,0.961571,0.000431808
2.59447,0.961575,0.000433072
2.59654,0.961578,0.000434329
2.59862,0.961582,0.00043558
2.60069,0.961585,0.000436824
2.60276,0.961589,0.000438062
2.60484,0.961592,0.000439294
2.60692,0.961596,0.000440479
2.609,0.961599,0.000438318
2.61108,0.961603,0.000436149
2.61316,0.961606,0.000433974
2.61525,0.96161,0.000431793
2.61733,0.961613,0.000429605
2.61942,0.961617,0.00042741
2.62151,0.96162,0.000425209
2.6236,0.961624,0.000423002
2.62569,0.961627,0.000420788
2.62779,0.961631,0.000418568
2.62988,0.961634,0.000416341
2.63198,0.961638,0.000414108
2.63408,0.961642,0.00041187
2.63618,0.961645,0.000409625
2.63829,0.961649,0.000407374
2.64039,0.961652,0.000405118
2.6425,0.961656,0.000402856
2.6446,0.96166,0.000400588
2.64671,0.961663,0.000398315
2.64882,0.961667,0.000396036
2.65094,0.961671,0.000395401
2.65305,0.961674,0.000394874
2.65517,0.961678,0.000394341
2.65729,0.961682,0.000393803
2.65941,0.961685,0.00039326
2.66153,0.961689,0.000392713
2.66365,0.961693,0.000392161
2.66578,0.961697,0.000391604
2.6679,0.961701,0.000391044
2.67003,0.961705,0.00039048
2.67216,0.961708,0.000389912
2.67429,0.961712,0.00038934
2.67643,0.961716,0.000388765
2.67856,0.96172,0.000388187
2.6807,0.961724,0.000387607
2.68284,0.961728,0.000387023
2.68498,0.961732,0.000386437
2.68712,0.961736,0.000385849
2.68926,0.96174,0.000385258
2.69141,0.961744,0.000384666
2.69355,0.961748,0.000381559
2.6957,0.961753,0.000378042
2.69785,0.961757,0.000374525
2.7,0.961761,0.00037101
2.70216,0.961765,0.000367495
2.70431,0.96177,0.000363983
2.70647,0.961774,0.000360473
2.70863,0.961778,0.000356965
2.71079,0.961783,0.000353459
2.71295,0.961787,0.000349957
2.71512,0.961791,0.000346459
2.71728,0.961796,0.000342965
2.71945,0.9618,0.000339475
2.72162,0.961805,0.00033599
2.72379,0.961809,0.000332511
2.72596,0.961814,0.000329037
2.72814,0.961819,0.000325569
2.73031,0.961823,0.000322109
2.73249,0.961828,0.000318656
2.73467,0.961833,0.00031521
2.73685,0.961838,0.000318075
2.73904,0.961843,0.000322718
2.74122,0.961848,0.000327396
2.74341,0.961852,0.000332108
2.7456,0.961857,0.000336853
2.74779,0.961862,0.00034163
2.74998,0.961868,0.000346438
2.75217,0.961873,0.000351275
2.75437,0.961878,0.000356142
2.75656,0.961883,0.000361037
2.75876,0.961888,0.00036596
2.76096,0.961894,0.000370909
2.76317,0.961899,0.000375884
2.76537,0.961904,0.000380884
2.76758,0.96191,0.000385908
2.76978,0.961915,0.000390956
2.77199,0.961921,0.000396027
2.77421,0.961926,0.000401121
2.77642,0.961932,0.000406237
2.77863,0.961938,0.000411373
2.78085,0.961943,0.000407132
2.78307,0.961949,0.000399014
2.78529,0.961955,0.000390921
2.78751,0.961961,0.000382852
2.78973,0.961967,0.000374812
2.79196,0.961973,0.000366802
2.79419,0.961979,0.000358824
2.79642,0.961985,0.000350882
2.79865,0.961991,0.000342979
2.80088,0.961998,0.000335117
2.80311,0.962004,0.0003273
2.80535,0.96201,0.000319532
2.80759,0.962017,0.000311818
2.80983,0.962023,0.000304162
2.81207,0.96203,0.000296568
2.81431,0.962036,0.000289043
2.81656,0.962043,0.000281593
2.8188,0.96205,0.000274223
2.82105,0.962057,0.000266942
2.8233,0.962064,0.000259758
2.82555,0.96207,0.000257153
2.82781,0.962077,0.000257194
2.83006,0.962085,0.000257242
2.83232,0.962092,0.000257295
2.83458,0.962099,0.000257353
2.83684,0.962106,0.000257417
2.8391,0.962114,0.000257486
2.84137,0.962121,0.00025756
2.84364,0.962128,0.000257639
2.8459,0.962136,0.000257722
2.84817,0.962144,0.00025781
2.85045,0.962151,0.000257901
2.85272,0.962159,0.000257997
2.855,0.962167,0.000258097
2.85727,0.962175,0.0002582
2.85955,0.962183,0.000258306
2.86183,0.962191,0.000258415
2.86412,0.962199,0.000258527
2.8664,0.962207,0.000258642
2.86869,0.962215,0.000258758
2.87098,0.962224,0.000258877
2.87327,0.962232,0.000258997
2.87556,0.962241,0.000259119
2.87785,0.962249,0.000259242
2.88015,0.962258,0.000259366
2.88245,0.962267,0.000259491
2.88474,0.962276,0.000259616
2.88705,0.962285,0.00025974
2.88935,0.962294,0.000259865
2.89165,0.962303,0.000259989
2.89396,0.962312,0.000260112
2.89627,0.962321,0.000260234
2.89858,0.962331,0.000260354
2.90089,0.96234,0.000260473
2.90321,0.962349,0.00026059
2.90552,0.962359,0.000260704
2.90784,0.962369,0.000260815
2.91016,0.962379,0.000260924
2.91248,0.962388,0.000261029
2.9148,0.962398,0.000261131
2.91713,0.962408,0.000260457
2.91946,0.962419,0.000258939
2.92178,0.962429,0.000257423
2.92411,0.962439,0.000255908
2.92645,0.96245,0.000254394
2.92878,0.96246,0.00025288
2.93112,0.962471,0.000251367
2.93346,0.962481,0.000249854
2.9358,0.962492,0.000248341
2.93814,0.962503,0.000246827
2.94048,0.962514,0.000245313
2.94283,0.962525,0.000243797
2.94518,0.962536,0.000242281
2.94752,0.962548,0.000240763
2.94988,0.962559,0.000239243
2.95223,0.96257,0.000237721
2.95458,0.962582,0.000236196
2.95694,0.962594,0.000234669
2.9593,0.962605,0.00023314
2.96166,0.962617,0.000231606
2.96402,0.962629,0.000231059
2.96639,0.962641,0.00023198
2.96875,0.962654,0.000232895
2.97112,0.962666,0.000233806
2.97349,0.962678,0.000234711
2.97586,0.962691,0.000235612
2.97824,0.962703,0.000236509
2.98061,0.962716,0.000237401
2.98299,0.962729,0.000238289
2.98537,0.962742,0.000239174
2.98775,0.962755,0.000240055
2.99014,0.962768,0.000240932
2.99252,0.962781,0.000241807
2.99491,0.962794,0.000242678
2.9973,0.962808,0.000243547
2.99969,0.962821,0.000244414
3.00208,0.962835,0.000245278
3.00448,0.962848,0.000246141
3.00687,0.962862,0.000247002
3.00927,0.962876,0.000247862
3.01167,0.96289,0.000247974
3.01407,0.962904,0.000246532
3.01648,0.962918,0.000245084
3.01888,0.962932,0.000243632
3.02129,0.962946,0.000242174
3.0237,0.962961,0.000240711
3.02611,0.962975,0.000239244
3.02853,0.96299,0.000237772
3.03094,0.963004,0.000236297
3.03336,0.963019,0.000234817
3.03578,0.963034,0.000233334
3.0382,0.963049,0.000231847
3.04063,0.963064,0.000230356
3.04305,0.963079,0.000228863
3.04548,0.963094,0.000227367
3.04791,0.963109,0.000225869
3.05034,0.963125,0.000224368
3.05277,0.96314,0.000222866
3.05521,0.963155,0.000221361
3.05765,0.963171,0.000219856
3.06009,0.963187,0.000218875
3.06253,0.963202,0.000219484
3.06497,0.963218,0.000220098
3.06741,0.963234,0.000220717
3.06986,0.96325,0.000221343
3.07231,0.963266,0.000221975
3.07476,0.963282,0.000222613
3.07721,0.963299,0.000223258
3.07967,0.963315,0.000223909
3.08213,0.963331,0.000224568
3.08458,0.963348,0.000225235
3.08704,0.963364,0.000225909
3.08951,0.963381,0.000226591
3.09197,0.963398,0.00022728
3.09444,0.963415,0.000227978
3.09691,0.963431,0.000228685
3.09938,0.963448,0.000229399
3.10185,0.963465,0.000230123
3.10432,0.963482,0.000230856
3.1068,0.963499,0.000231597
3.10928,0.963517,0.000232592
3.11176,0.963534,0.000234777
3.11424,0.963551,0.000236987
3.11672,0.963569,0.000239221
3.11921,0.963586,0.000241479
3.1217,0.963604,0.000243761
3.12419,0.963622,0.000246066
3.12668,0.963639,0.000248394
3.12918,0.963657,0.000250744
3.13167,0.963675,0.000253116
3.13417,0.963693,0.00025551
3.13667,0.963711,0.000257925
3.13917,0.963729,0.00026036
3.14168,0.963747,0.000262817
3.14418,0.963765,0.000265293
3.14669,0.963783,0.000267789
3.1492,0.963802,0.000270305
3.15171,0.96382,0.00027284
3.15423,0.963839,0.000275393
3.15674,0.963857,0.000277964
3.15926,0.963876,0.000280242
3.16178,0.963894,0.000279603
3.1643,0.963913,0.000278968
3.16683,0.963932,0.000278339
3.16935,0.963951,0.000277715
3.17188,0.963969,0.000277097
3.17441,0.963988,0.000276483
3.17694,0.964007,0.000275875
3.17948,0.964026,0.000275272
3.18202,0.964046,0.000274674
3.18455,0.964065,0.000274082
3.18709,0.964084,0.000273496
3.18964,0.964103,0.000272915
3.19218,0.964123,0.000272339
3.19473,0.964142,0.000271769
3.19728,0.964162,0.000271205
3.19983,0.964181,0.000270646
3.20238,0.964201,0.000270092
3.20493,0.96422,0.000269544
3.20749,0.96424,0.000269002
3.21005,0.96426,0.000268585
3.21261,0.964279,0.000274059
3.21517,0.964299,0.000279573
3.21774,0.964319,0.000285126
3.2203,0.964339,0.000290716
3.22287,0.964359,0.000296339
3.22544,0.964379,0.000301996
3.22802,0.964399,0.000307684
3.23059,0.964419,0.000313402
3.23317,0.96444,0.000319149
3.23575,0.96446,0.000324922
3.23833,0.96448,0.000330721
3.24091,0.964501,0.000336545
3.2435,0.964521,0.000342392
3.24608,0.964541,0.000348262
3.24867,0.964562,0.000354153
3.25127,0.964582,0.000360065
3.25386,0.964603,0.000365997
3.25645,0.964624,0.000371948
3.25905,0.964644,0.000377917
3.26165,0.964665,0.000383903
3.26425,0.964686,0.000379379
3.26686,0.964706,0.000374236
3.26946,0.964727,0.000369102
3.27207,0.964748,0.000363977
3.27468,0.964769,0.000358861
3.27729,0.96479,0.000353755
3.27991,0.964811,0.00034866
3.28252,0.964832,0.000343575
3.28514,0.964853,0.000338502
3.28776,0.964874,0.000333441
3.29039,0.964895,0.000328393
3.29301,0.964917,0.000323357
3.29564,0.964938,0.000318336
3.29827,0.964959,0.000313329
3.3009,0.96498,0.000308337
3.30353,0.965002,0.000303362
3.30617,0.965023,0.000298403
3.3088,0.965045,0.000293462
3.31144,0.965066,0.00028854
3.31408,0.965087,0.000283638
3.31673,0.965109,0.000284511
3.31937,0.965131,0.000286267
3.32202,0.965152,0.000288023
3.32467,0.965174,0.000289781
3.32732,0.965195,0.000291539
3.32998,0.965217,0.000293297
3.33263,0.965239,0.000295056
3.33529,0.96526,0.000296815
3.33795,0.965282,0.000298574
3.34062,0.965304,0.000300332
3.34328,0.965326,0.00030209
3.34595,0.965348,0.000303847
3.34862,0.96537,0.000305604
3.35129,0.965391,0.000307359
3.35396,0.965413,0.000309114
3.35664,0.965435,0.000310866
3.35931,0.965457,0.000312618
3.36199,0.965479,0.000314368
3.36468,0.965501,0.000316116
3.36736,0.965523,0.000317862
3.37005,0.965545,0.000315918
3.37273,0.965568,0.000312998
3.37543,0.96559,0.000310076
3.37812,0.965612,0.000307151
3.38081,0.965634,0.000304223
3.38351,0.965656,0.000301292
3.38621,0.965678,0.000298358
3.38891,0.965701,0.000295421
3.39161,0.965723,0.000292481
3.39432,0.965745,0.000289537
3.39703,0.965767,0.000286589
3.39974,0.96579,0.000283637
3.40245,0.965812,0.000280681
3.40516,0.965834,0.000277721
3.40788,0.965857,0.000274757
3.4106,0.965879,0.000271788
3.41332,0.965902,0.000268815
3.41604,0.965924,0.000265838
3.41877,0.965946,0.000262857
3.42149,0.965969,0.000259872
3.42422,0.965991,0.000260504
3.42695,0.966014,0.000262584
3.42969,0.966036,0.000264666
3.43242,0.966059,0.000266752
3.43516,0.966081,0.000268842
3.4379,0.966104,0.000270935
3.44064,0.966126,0.000273033
3.44339,0.966149,0.000275135
3.44614,0.966172,0.000277241
3.44888,0.966194,0.000279352
3.45164,0.966217,0.000281467
3.45439,0.966239,0.000283588
3.45714,0.966262,0.000285714
3.4599,0.966285,0.000287845
3.46266,0.966307,0.000289981
3.46542,0.96633,0.000292124
3.46819,0.966353,0.000294271
3.47096,0.966375,0.000296425
3.47372,0.966398,0.000298586
3.47649,0.966421,0.000300752
3.47927,0.966443,0.000300799
3.48204,0.966466,0.00029964
3.48482,0.966489,0.000298476
3.4876,0.966511,0.000297309
3.49038,0.966534,0.000296137
3.49317,0.966557,0.000294962
3.49595,0.96658,0.000293784
3.49874,0.966602,0.000292603
3.50153,0.966625,0.000291418
3.50433,0.966648,0.000290231
3.50712,0.966671,0.000289041
3.50992,0.966694,0.000287849
3.51272,0.966716,0.000286654
3.51552,0.966739,0.000285458
3.51833,0.966762,0.000284261
3.52113,0.966785,0.000283062
3.52394,0.966808,0.000281862
3.52675,0.966831,0.000280661
3.52957,0.966853,0.00027946
3.53238,0.966876,0.000278258
3.5352,0.966899,0.000276215
3.53802,0.966922,0.000273517
3.54084,0.966945,0.000270818
3.54367,0.966968,0.00026812
3.54649,0.966991,0.000265421
3.54932,0.967013,0.000262723
3.55215,0.967036,0.000260025
3.55499,0.967059,0.000257329
3.55782,0.967082,0.000254634
3.56066,0.967105,0.000251941
3.5635,0.967128,0.00024925
3.56634,0.967151,0.000246562
3.56919,0.967174,0.000243877
3.57204,0.967196,0.000241195
3.57489,0.967219,0.000238517
3.57774,0.967242,0.000235844
3.58059,0.967265,0.000233175
3.58345,0.967288,0.000230511
3.58631,0.967311,0.000227853
3.58917,0.967334,0.0002252
3.59203,0.967357,0.000223202
3.59489,0.967379,0.000221895
3.59776,0.967402,0.000220594
3.60063,0.967425,0.0002193
3.6035,0.967448,0.000218013
3.60638,0.967471,0.000216734
3.60926,0.967494,0.000215463
3.61214,0.967517,0.0002142
3.61502,0.96754,0.000212946
3.6179,0.967562,0.0002117
3.62079,0.967585,0.000210463
3.62367,0.967608,0.000209236
3.62657,0.967631,0.000208019
3.62946,0.967654,0.000206812
3.63235,0.967677,0.000205615
3.63525,0.967699,0.000204429
3.63815,0.967722,0.000203254
3.64105,0.967745,0.00020209
3.64396,0.967768,0.000200938
3.64686,0.967791,0.000199798
3.64977,0.967814,0.000199121
3.65268,0.967836,0.000199105
3.6556,0.967859,0.000199101
3.65851,0.967882,0.000199109
3.66143,0.967905,0.000199129
3.66435,0.967927,0.000199162
3.66728,0.96795,0.000199207
3.6702,0.967973,0.000199264
3.67313,0.967996,0.000199333
3.67606,0.968018,0.000199415
3.67899,0.968041,0.000199508
3.68193,0.968064,0.000199614
3.68486,0.968087,0.000199731
3.6878,0.968109,0.000199861
3.69075,0.968132,0.000200002
3.69369,0.968155,0.000200155
3.69664,0.968177,0.000200319
3.69958,0.9682,0.000200495
3.70254,0.968223,0.000200682
3.70549,0.968245,0.000200881
3.70845,0.968268,0.000201155
3.7114,0.96829,0.000201571
3.71436,0.968313,0.000201996
3.71733,0.968336,0.000202432
3.72029,0.968358,0.000202878
3.72326,0.968381,0.000203334
3.72623,0.968403,0.000203799
3.7292,0.968426,0.000204273
3.73218,0.968448,0.000204756
3.73515,0.968471,0.000205248
3.73813,0.968493,0.000205748
3.74112,0.968516,0.000206257
3.7441,0.968538,0.000206773
3.74709,0.968561,0.000207297
3.75008,0.968583,0.000207828
3.75307,0.968605,0.000208366
3.75606,0.968628,0.000208911
3.75906,0.96865,0.000209462
3.76206,0.968672,0.000210019
3.76506,0.968695,0.000210582
3.76806,0.968717,0.000211691
3.77107,0.968739,0.000214372
3.77407,0.968762,0.000217061
3.77709,0.968784,0.000219755
3.7801,0.968806,0.000222455
3.78311,0.968828,0.000225161
3.78613,0.968851,0.000227872
3.78915,0.968873,0.000230588
3.79217,0.968895,0.000233308
3.7952,0.968917,0.000236032
3.79823,0.968939,0.000238759
3.80126,0.968961,0.00024149
3.80429,0.968983,0.000244224
3.80732,0.969006,0.00024696
3.81036,0.969028,0.000249698
3.8134,0.96905,0.000252438
3.81644,0.969072,0.00025518
3.81949,0.969094,0.000257923
3.82253,0.969116,0.000260668
3.82558,0.969137,0.000263413
3.82863,0.969159,0.000265813
3.83169,0.969181,0.000266642
3.83475,0.969203,0.00026747
3.8378,0.969225,0.000268295
3.84087,0.969247,0.000269118
3.84393,0.969269,0.000269939
3.847,0.96929,0.000270756
3.85006,0.969312,0.00027157
3.85314,0.969334,0.000272381
3.85621,0.969355,0.000273188
3.85929,0.969377,0.00027399
3.86236,0.969399,0.000274789
3.86545,0.96942,0.000275583
3.86853,0.969442,0.000276372
3.87161,0.969464,0.000277156
3.8747,0.969485,0.000277934
3.87779,0.969507,0.000278707
3.88089,0.969528,0.000279475
3.88398,0.96955,0.000280236
3.88708,0.969571,0.000280991
3.89018,0.969592,0.000282368
3.89329,0.969614,0.000289142
3.89639,0.969635,0.000295945
3.8995,0.969656,0.000302774
3.90261,0.969678,0.000309629
3.90572,0.969699,0.000316507
3.90884,0.96972,0.000323408
3.91196,0.969741,0.00033033
3.91508,0.969762,0.000337271
3.9182,0.969784,0.000344232
3.92133,0.969805,0.000351211
3.92445,0.969826,0.000358208
3.92758,0.969847,0.000365221
3.93072,0.969868,0.000372251
3.93385,0.969889,0.000379296
3.93699,0.96991,0.000386357
3.94013,0.969931,0.000393433
3.94327,0.969952,0.000400523
3.94642,0.969972,0.000407627
3.94957,0.969993,0.000414745
3.95272,0.970014,0.000421601
3.95587,0.970035,0.000418968
3.95903,0.970056,0.00041633
3.96219,0.970076,0.000413688
3.96535,0.970097,0.000411042
3.96851,0.970118,0.000408391
3.97168,0.970138,0.000405736
3.97484,0.970159,0.000403076
3.97801,0.970179,0.000400413
3.98119,0.9702,0.000397745
3.98436,0.97022,0.000395072
3.98754,0.970241,0.000392396
3.99072,0.970261,0.000389716
3.99391,0.970282,0.000387031
3.99709,0.970302,0.000384342
4.00028,0.970323,0.00038165
4.00347,0.970343,0.000378953
4.00666,0.970363,0.000376253
4.00986,0.970384,0.000373548
4.01306,0.970404,0.00037084
4.01626,0.970424,0.000368129
4.01946,0.970445,0.000367868
4.02267,0.970465,0.000367728
4.02588,0.970485,0.000367583
4.02909,0.970505,0.000367434
4.03231,0.970525,0.00036728
4.03552,0.970546,0.000367123
4.03874,0.970566,0.000366961
4.04196,0.970586,0.000366796
4.04519,0.970606,0.000366627
4.04841,0.970626,0.000366455
4.05164,0.970646,0.000366279
4.05488,0.970666,0.0003661
4.05811,0.970686,0.000365917
4.06135,0.970706,0.000365731
4.06459,0.970726,0.000365543
4.06783,0.970746,0.000365351
4.07107,0.970765,0.000365157
4.07432,0.970785,0.00036496
4.07757,0.970805,0.00036476
4.08082,0.970825,0.000364558
4.08408,0.970845,0.000364615
4.08734,0.970865,0.000364708
4.0906,0.970884,0.000364799
4.09386,0.970904,0.000364889
4.09713,0.970924,0.000364977
4.1004,0.970944,0.000365064
4.10367,0.970963,0.00036515
4.10694,0.970983,0.000365235
4.11022,0.971003,0.000365319
4.11349,0.971022,0.000365402
4.11678,0.971042,0.000365484
4.12006,0.971061,0.000365566
4.12335,0.971081,0.000365648
4.12664,0.971101,0.000365729
4.12993,0.97112,0.00036581
4.13322,0.97114,0.000365891
