wavelength_um,radiance_w_m2_sr_um
0.324254,50.2431
0.324359,88.8374
0.324465,46.9864
0.32457,83.04
0.324675,59.6144
0.324781,60.3446
0.324886,57.1998
0.324992,52.1787
0.325098,62.1875
0.325203,56.6316
0.325309,70.1964
0.325415,49.3178
0.325521,28.0898
0.325627,85.7989
0.325733,81.1229
0.325839,61.4659
0.325945,72.2871
0.326052,79.7096
0.326158,64.7299
0.326264,73.0861
0.326371,89.0836
0.326477,75.7444
0.326584,67.2942
0.326691,88.0098
0.326797,61.8559
0.326904,81.3296
0.327011,66.5321
0.327118,72.1369
0.327225,51.0897
0.327332,97.7634
0.327439,81.4939
0.327547,71.348
0.327654,69.3787
0.327761,70.1515
0.327869,72.5604
0.327976,48.2465
0.328084,52.2422
0.328192,65.8613
0.328299,67.4575
0.328407,58.6724
0.328515,57.1384
0.328623,67.4589
0.328731,57.5362
0.328839,81.8105
0.328947,56.6427
0.329056,107.769
0.329164,63.3657
0.329272,84.8393
0.329381,95.6571
0.329489,114.772
0.329598,91.63
0.329707,63.0892
0.329815,75.6558
0.329924,87.854
0.330033,71.4384
0.330142,123.383
0.330251,95.0986
0.33036,57.1314
0.330469,65.5865
0.330579,74.8686
0.330688,38.7803
0.330797,59.3145
0.330907,69.5064
0.331016,84.8932
0.331126,56.4279
0.331236,70.6454
0.331345,81.3018
0.331455,64.4633
0.331565,55.9674
0.331675,79.7358
0.331785,71.3954
0.331895,78.025
0.332005,73.9879
0.332116,74.8898
0.332226,103.122
0.332336,58.2186
0.332447,68.2631
0.332557,111.036
0.332668,96.3693
0.332779,52.0789
0.332889,77.0597
0.333,63.5138
0.333111,72.2943
0.333222,104.668
0.333333,70.6032
0.333444,85.1498
0.333556,81.2695
0.333667,59.9693
0.333778,43.2402
0.33389,70.9161
0.334001,67.8578
0.334113,75.1329
0.334225,101.4
0.334336,69.6533
0.334448,68.7467
0.33456,86.8593
0.334672,72.0189
0.334784,77.597
0.334896,71.2056
0.335008,31.2847
0.335121,61.1242
0.335233,98.8244
0.335345,103.133
0.335458,85.0238
0.33557,104.229
0.335683,102.775
0.335796,109.934
0.335909,59.4286
0.336022,33.0527
0.336134,25.9607
0.336247,24.0204
0.336361,73.8927
0.336474,75.3198
0.336587,105.004
0.3367,61.0803
0.336814,73.3537
0.336927,66.9063
0.337041,30.0238
0.337154,48.1196
0.337268,46.5372
0.337382,42.9118
0.337496,62.7409
0.33761,81.2386
0.337724,95.9517
0.337838,76.0165
0.337952,74.4732
0.338066,79.0707
0.338181,28.2348
0.338295,94.5794
0.338409,92.4721
0.338524,81.6817
0.338639,78.8002
0.338753,89.5569
0.338868,66.4207
0.338983,70.7452
0.339098,95.3061
0.339213,53.5391
0.339328,49.4852
0.339443,61.0649
0.339559,63.8812
0.339674,78.8415
0.339789,95.6895
0.339905,108.755
0.34002,70.8738
0.340136,114.225
0.340252,76.7738
0.340368,56.5653
0.340483,89.2874
0.340599,60.3579
0.340716,76.5606
0.340832,44.9873
0.340948,89.8186
0.341064,58.7854
0.34118,88.6567
0.341297,89.5319
0.341413,42.7391
0.34153,64.5801
0.341647,65.4021
0.341763,75.6612
0.34188,81.9475
0.341997,97.6555
0.342114,95.299
0.342231,71.7182
0.342349,60.3946
0.342466,51.9923
0.342583,69.3616
0.3427,69.4325
0.342818,62.4297
0.342936,56.0198
0.343053,107.617
0.343171,85.5084
0.343289,63.4508
0.343407,57.3697
0.343525,86.5272
0.343643,73.7673
0.343761,88.9216
0.343879,76.9496
0.343997,68.866
0.344116,46.1671
0.344234,41.796
0.344353,52.5432
0.344471,29.7892
0.34459,77.1057
0.344709,46.2541
0.344828,58.489
0.344947,106.431
0.345066,95.1959
0.345185,87.5769
0.345304,49.0511
0.345423,44.3733
0.345543,79.4257
0.345662,100.115
0.345781,82.6188
0.345901,75.0546
0.346021,74.3278
0.346141,61.7244
0.34626,37.5316
0.34638,70.5205
0.3465,83.2275
0.34662,76.5928
0.346741,58.7994
0.346861,58.7595
0.346981,67.0105
0.347102,77.8406
0.347222,63.312
0.347343,62.8635
0.347464,71.2692
0.347584,60.0721
0.347705,53.4612
0.347826,55.3367
0.347947,66.0922
0.348068,74.2616
0.348189,78.3473
0.348311,109.355
0.348432,60.7323
0.348554,77.3894
0.348675,82.2123
0.348797,108.796
0.348918,66.4139
0.34904,70.837
0.349162,27.3135
0.349284,93.7792
0.349406,32.7789
0.349528,82.1397
0.34965,58.1447
0.349773,47.7526
0.349895,49.0751
0.350018,94.0885
0.35014,64.1438
0.350263,102.678
0.350385,88.6699
0.350508,97.0893
0.350631,83.5515
0.350754,57.7289
0.350877,84.1004
0.351,99.8448
0.351124,45.5422
0.351247,81.0314
0.35137,60.8483
0.351494,47.4812
0.351617,40.3309
0.351741,73.6814
0.351865,102.416
0.351989,85.4991
0.352113,67.3131
0.352237,51.8543
0.352361,88.492
0.352485,46.103
0.352609,77.7925
0.352734,18.562
0.352858,73.7739
0.352983,98.7907
0.353107,78.3768
0.353232,94.4035
0.353357,89.5956
0.353482,96.8072
0.353607,64.5565
0.353732,64.6699
0.353857,64.4029
0.353982,92.9104
0.354108,85.2525
0.354233,81.5422
0.354359,71.5187
0.354484,98.616
0.35461,85.4167
0.354736,95.2181
0.354862,64.7845
0.354988,82.3307
0.355114,89.3774
0.35524,87.9668
0.355366,74.5061
0.355492,65.8992
0.355619,64.0044
0.355745,69.6821
0.355872,114.857
0.355999,73.4596
0.356125,70.691
0.356252,74.351
0.356379,99.0188
0.356506,86.5404
0.356633,24.4969
0.356761,45.597
0.356888,76.7518
0.357015,49.166
0.357143,30.3486
0.35727,52.9801
0.357398,82.2807
0.357526,74.6115
0.357654,68.4206
0.357782,67.335
0.35791,69.4874
0.358038,70.8504
0.358166,34.6624
0.358295,32.7548
0.358423,65.8208
0.358551,36.4789
0.35868,23.3701
0.358809,22.3918
0.358938,67.5827
0.359066,49.6786
0.359195,86.4818
0.359324,104.745
0.359454,53.5676
0.359583,73.8191
0.359712,59.5852
0.359842,85.2293
0.359971,91.8048
0.360101,109.399
0.360231,94.5856
0.36036,47.8786
0.36049,67.739
0.36062,37.3519
0.36075,57.6514
0.360881,90.7285
0.361011,26.2697
0.361141,34.4817
0.361272,71.2688
0.361402,56.4575
0.361533,94.6781
0.361664,83.5623
0.361795,107.07
0.361925,27.1227
0.362056,27.4364
0.362188,67.1528
0.362319,70.7165
0.36245,72.4518
0.362582,59.8446
0.362713,118.531
0.362845,82.685
0.362976,96.2643
0.363108,58.1353
0.36324,18.3336
0.363372,62.3905
0.363504,85.753
0.363636,63.5447
0.363769,47.1451
0.363901,67.4493
0.364033,95.9022
0.364166,92.5975
0.364299,83.4278
0.364431,60.3364
0.364564,54.0957
0.364697,60.3801
0.36483,61.1069
0.364964,74.1946
0.365097,63.7988
0.36523,70.1798
0.365364,98.3516
0.365497,87.3281
0.365631,92.089
0.365764,102.995
0.365898,79.3687
0.366032,101.045
0.366166,94.3557
0.3663,76.4742
0.366435,71.9125
0.366569,68.3449
0.366703,99.7908
0.366838,77.952
0.366972,67.9318
0.367107,67.6809
0.367242,91.2605
0.367377,98.173
0.367512,70.9532
0.367647,93.6342
0.367782,82.1506
0.367918,68.8281
0.368053,67.0574
0.368189,85.4881
0.368324,60.649
0.36846,80.6628
0.368596,73.5124
0.368732,76.359
0.368868,42.1649
0.369004,74.1093
0.36914,78.7367
0.369276,101.133
0.369413,77.7338
0.369549,86.91
0.369686,84.9946
0.369822,88.6607
0.369959,79.3016
0.370096,94.4286
0.370233,85.0936
0.37037,93.3995
0.370508,55.0264
0.370645,39.7117
0.370782,77.7134
0.37092,56.1929
0.371058,42.3202
0.371195,77.2648
0.371333,89.7031
0.371471,108.116
0.371609,105.24
0.371747,88.1285
0.371885,94.4043
0.372024,45.3939
0.372162,39.099
0.372301,38.4473
0.372439,77.9461
0.372578,70.3428
0.372717,96.0854
0.372856,35.5765
0.372995,86.7203
0.373134,77.5412
0.373274,78.847
0.373413,42.6084
0.373552,23.33
0.373692,41.2472
0.373832,21.5821
0.373972,65.7918
0.374111,80.5877
0.374251,85.2538
0.374392,62.3982
0.374532,59.1692
0.374672,20.2444
0.374813,54.0337
0.374953,22.4504
0.375094,26.2724
0.375235,64.6672
0.375375,73.8503
0.375516,86.2477
0.375657,103.268
0.375799,79.0797
0.37594,27.8772
0.376081,61.2802
0.376223,70.8545
0.376364,74.4864
0.376506,35.9637
0.376648,75.4528
0.37679,46.1187
0.376932,70.5178
0.377074,69.1213
0.377216,61.825
0.377358,90.7377
