filename,int_sphere,ap_dia_mm,driver,alignment_session,measurement_campaign,beam_dither,filter,spectrum_filename,gps_time_s,monitor_mn,monitor_sd,sigma_delta_output_mean,sigma_delta_output_sd,sci_rad_bench_temp_c,wavelength_um,wavelength_center_um_sd,wavelength_gauss_amp,wavelength_source,wavelength_um_fwhm,wavelength_fwhm_um_sd,wavelength_um_opa,wavelength_um_grating,u_pbrr_ap_align,u_pbrr_stray,u_pbrr_ap_d,u_pbrr_det_ap,u_pbrr_det_ap_diff,u_pbrr_ent_ap,u_pbrr_ent_ap_diff,u_pbrr_nonequiv,u_pbrr_nonlinear,u_pbrr_rhtr,u_pbrr_rtop,u_pbrr_rtrace,u_pbrr_vacnt,u_pbrr_vref,gf_resp_ss,gf_resp_lw,gf_resp_to,gf_resp_sw,u_resp_noise_ss,u_resp_noise_lw,u_resp_noise_to,u_resp_noise_sw,gf_l0,gf_l0_sd,gf_gx,gf_gx_sd,gf_gy,gf_gy_sd,gf_gp,gf_gp_sd,gf_gw,gf_gw_sd,gf_gt,gf_gt_sd,gf_sigma_ss,gf_sigma_lw,gf_sigma_to,gf_sigma_sw,gf_sigma_pbrr,gf_redchi,gf_ndata,gf_nvarys,c_scirad_out_of_field_ss,c_scirad_out_of_field_lw,c_scirad_out_of_field_to,c_scirad_out_of_field_sw,u_scirad_out_of_field_ss,u_scirad_out_of_field_lw,u_scirad_out_of_field_to,u_scirad_out_of_field_sw,srf_sw,srf_to,srf_lw,srf_ss,c_ssw_edge_temp_ss,u_ssw_edge_temp_ss,u_ssw_edge_temp_sw,u_ssw_edge_temp_to,u_ssw_edge_temp_lw,u_scirad_nonlinear_sw,u_scirad_nonlinear_to,u_scirad_nonlinear_lw,u_scirad_nonlinear_ss,gf_gx_smooth,gf_gx_sd_smooth,gf_gy_smooth,gf_gy_sd_smooth,gf_gp_smooth,gf_gp_sd_smooth,gf_gw_smooth,gf_gw_sd_smooth,u_spatial_unif,u_angular_unif,u_wavelength_dsrf_dwl_sw,u_wavelength_dsrf_dwl_to,u_wavelength_dsrf_dwl_lw,u_wavelength_dsrf_dwl_ss,u_sw_campaign_correction,u_to_campaign_correction,u_lw_campaign_correction,u_ss_campaign_correction,wavelength_um_corrected,u_random_sw,u_random_to,u_random_lw,u_random_ss,srf_sw_corrected,srf_sw_campaign_correction,srf_fit_sw,srf_fit_sw_sd,srf_fit_sw_res,u_wavelength_dsrf_dwl_ir_sw,srf_to_corrected,srf_to_campaign_correction,srf_fit_to,srf_fit_to_sd,srf_fit_to_res,u_wavelength_dsrf_dwl_ir_to,srf_lw_corrected,srf_lw_campaign_correction,srf_fit_lw,srf_fit_lw_sd,srf_fit_lw_res,u_wavelength_dsrf_dwl_ir_lw,srf_ss_corrected,srf_ss_campaign_correction,srf_fit_ss,srf_fit_ss_sd,srf_fit_ss_res,u_wavelength_dsrf_dwl_ir_ss
ERF_Log_File_20250213_1409.csv,ig_zn_diff,12,emfpe,8,1,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250213_1408.csv,1.42352e+09,5.47206,0.000387511,0.865235,0.00226866,34.1715,10.724,0.000712562,0.00871011,2,0.789237,0.00601593,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00148459,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.57985e-05,4.04e-05,9.25509e-05,0.636008,0.968104,9.49768e-05,3.99431e-05,0.00109199,0.00165985,7.76741e-05,22.2831,0.03818,-0.00160537,0.000271408,6.34849e-05,0.000271412,-0.000194983,0.00115036,0.0144241,0.00115036,5.62011e-05,4.96163e-06,0.00639676,0.0112597,0.00961553,0.0124351,0.129842,1.0458,228,10,0.993998,0.981171,0.981171,0.9927,4.40365e-08,0.000559117,0.000851063,3.20575e-08,9.56752e-05,0.986682,0.648213,9.31097e-05,-0,0,0,0,0,0.000673156,0.000706046,0.000502782,0.000807787,-0.00159268,6.37686e-08,8.10422e-05,5.5913e-08,0.000475657,1.17719e-06,0.0157271,1.25744e-06,0.00041843,0.00162028,1.57426e-08,3.63543e-06,1.81769e-06,7.77787e-08,5.94926e-08,0.00075496,0.00122011,6.14535e-08,10.7125,7.76741e-05,0.00165985,0.00109199,3.99432e-05,9.51564e-05,-5.1878e-07,-2.67352e-05,2.9575e-05,0.000121892,7.26582e-07,0.982105,-0.00457712,0.98316,0.000772834,-0.00105524,0.000167789,0.633942,-0.0142714,0.633862,0.000731141,7.98903e-05,8.38932e-05,9.321e-05,1.00227e-07,3.74096e-05,1.92551e-05,5.58003e-05,3.58979e-06
ERF_Log_File_20240905_1410.csv,ig_zn_diff,12,emfpe,3,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20240905_1409.csv,1.4096e+09,3.5286,0.000372554,0.863183,0.00243108,34.172,10.745,0.00064331,0.00868247,2,0.795649,0.00569444,9.865,10.7,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00148674,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.80634e-05,4.04e-05,-7.60224e-06,0.646335,0.979395,-0.000180082,2.89107e-05,0.000574854,0.000868602,4.88266e-05,31.587,0.0279447,-0.00137111,0.000161216,-9.34314e-05,0.000161233,0.00263598,0.00108915,0.0193178,0.00108915,-0.000107948,4.67857e-06,0.00656654,0.0137293,0.0133942,0.0110971,0.0955274,1.0437,228,10,0.993998,0.981135,0.981135,0.9927,-3.61721e-09,0.00056993,0.000863617,-6.07831e-08,-0.000181406,0.998227,0.658763,-7.64814e-06,0,0,0,0,0,0.000474879,0.000521475,0.000361488,0.000569855,-0.00132889,2.20819e-08,-3.5429e-05,1.72996e-08,0.00317993,1.01321e-06,0.0201501,2.23331e-06,0.00034108,0.002333,1.4714e-08,4.18555e-06,6.12509e-06,6.59278e-08,1.09397e-07,0.00070973,0.00116132,4.89435e-09,10.7747,4.88266e-05,0.000868612,0.000574888,2.89108e-05,-0.000179458,1.94793e-06,-2.81349e-05,2.88026e-05,-0.000151323,7.5658e-07,0.988979,-0.00924801,0.983522,0.000797034,0.00545664,0.000215217,0.63296,-0.0258022,0.633478,0.000768298,-0.000517456,0.000314946,-7.60111e-06,4.70332e-08,4.40107e-05,2.00034e-05,-5.16118e-05,3.38994e-06
ERF_Log_File_20250110_1151.csv,ig_zn_diff,12,emfpe,6,1,filled_square,none,ERF_OSA207_Spectra_20250110_1151.csv,1.42057e+09,5.24074,0.000669358,0.861563,0.00203193,34.171,10.7501,0.000480488,0.00911409,2,0.816563,0.00382616,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00148725,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,9.86023e-05,4.04e-05,1.19506e-05,0.635562,0.966978,-6.42133e-05,6.19633e-05,0.000435126,0.000656458,8.36066e-05,21.8559,0.0147555,-0.000969503,0.000128194,-0.000650419,0.00012823,0.000241953,0.00127746,0.0146034,0.00127746,2.67669e-05,5.53082e-06,0.00973241,0.0113379,0.0108083,0.0131298,0.0494369,1.04575,228,10,0.993998,0.981126,0.981126,0.9927,5.68618e-09,0.000560836,0.000853287,-2.16739e-08,-6.46855e-05,0.98558,0.647788,1.20228e-05,-0,0,0,0,0,0.000686314,0.000718528,0.000512246,0.000823576,-0.00131246,2.35819e-08,-0.000262094,1.61492e-08,-0.000733915,1.63764e-06,0.0143432,1.91356e-06,0.000393639,0.00150771,1.07907e-08,2.74102e-06,2.72415e-06,5.13334e-08,4.02226e-08,0.00075578,0.00122391,7.93516e-09,10.7386,8.36066e-05,0.000656464,0.000435135,6.19633e-05,-6.43348e-05,3.50744e-07,-2.73161e-05,2.92492e-05,-3.70187e-05,7.40376e-07,0.981,-0.00457955,0.983301,0.000780349,-0.00230102,0.000188068,0.633509,-0.0142795,0.633754,0.000744409,-0.000245109,0.000186911,1.20357e-05,1.29418e-08,4.02271e-05,1.95691e-05,-2.81914e-05,3.52211e-06
ERF_Log_File_20250114_1441.csv,ig_zn_diff,12,emfpe,6,1,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250114_1441.csv,1.42093e+09,5.08851,0.00047592,0.870121,0.00169062,34.171,10.877,0.00047175,0.00685011,2,0.815205,0.00627403,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00150025,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000112251,4.04e-05,-7.35977e-06,0.633563,0.963785,0.000190646,5.44735e-05,0.000929962,0.00141147,6.77678e-05,21.5107,0.0314686,-0.00157864,0.000248897,-2.06501e-05,0.000248906,-0.000786367,0.00125023,0.0141622,0.00125022,-3.11529e-05,5.42395e-06,0.00842004,0.0118325,0.00998112,0.0104768,0.107055,1.0456,228,10,0.993998,0.980909,0.980909,0.9927,-3.50184e-09,0.000569342,0.000866091,6.43487e-08,0.000192048,0.982543,0.645894,-7.40421e-06,-0,0,0,0,0,0.000697327,0.000728851,0.000520129,0.000836793,-0.00126601,2.52576e-08,-0.000256908,1.72976e-08,-0.000728367,1.71529e-06,0.0142249,2.00429e-06,0.000380729,0.00149533,1.10684e-08,3.94076e-06,7.95539e-06,4.05067e-08,1.19419e-07,0.000761491,0.0012425,4.88686e-09,10.8654,6.77678e-05,0.00141148,0.000929997,5.44735e-05,0.000191007,-1.04134e-06,-3.024e-05,2.92555e-05,0.000221247,7.82629e-07,0.977941,-0.00460181,0.984197,0.00083739,-0.00625623,0.000278644,0.631572,-0.0143219,0.632257,0.000830126,-0.000685225,0.000562513,-7.41218e-06,-7.97018e-09,5.26105e-05,2.14523e-05,-6.00227e-05,2.86416e-06
ERF_Log_File_20250113_1108.csv,ig_zn_diff,12,emfpe,6,1,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250113_1108.csv,1.42083e+09,5.07402,0.000558505,0.86776,0.00104127,34.1725,10.8782,0.000578529,0.00686308,2,0.815674,0.00661852,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00150038,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000112383,4.04e-05,-1.05205e-05,0.634868,0.966404,1.23413e-06,4.15601e-05,0.000669921,0.00101424,8.27044e-05,21.4312,0.0224652,-0.00172491,0.00018277,-5.44813e-05,0.000182779,-0.00127119,0.000997283,0.0144395,0.000997281,4.67248e-05,4.31856e-06,0.00640101,0.0118378,0.00757895,0.0127344,0.0764605,1.04584,228,10,0.993998,0.980907,0.980907,0.9927,-5.00575e-09,0.000570615,0.000868597,4.16556e-10,1.24321e-06,0.985215,0.647225,-1.0584e-05,0,0,0,0,0,0.000699914,0.000731493,0.00052203,0.000839897,-0.00126556,2.52796e-08,-0.000256822,1.73124e-08,-0.000728366,1.71613e-06,0.0142239,2.00528e-06,0.000380596,0.00149523,1.35756e-08,4.84591e-06,9.79886e-06,4.95155e-08,7.73047e-10,0.000763637,0.00124527,6.98558e-09,10.8666,8.27044e-05,0.00101425,0.000669995,4.15601e-05,1.23646e-06,-6.74103e-09,-3.02681e-05,2.93056e-05,3.15046e-05,7.82827e-07,0.9806,-0.00461467,0.984207,0.000837348,-0.0036072,0.000279435,0.632873,-0.0143522,0.632237,0.000830528,0.000636641,0.000565042,-1.05954e-05,-1.13931e-08,5.27126e-05,2.14819e-05,-6.3308e-05,2.85527e-06
ERF_Log_File_20250113_1648.csv,ig_zn_diff,12,emfpe,6,1,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250113_1648.csv,1.42085e+09,5.11905,0.000533165,0.872594,0.00199603,34.1719,10.896,0.00071133,0.00696797,2,0.819828,0.00801056,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.0015022,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000114293,4.04e-05,5.67934e-05,0.63511,0.96711,2.55541e-06,4.24851e-05,0.000541524,0.000817792,7.79863e-05,21.5872,0.0181814,-0.00118211,0.000158349,-6.75443e-05,0.000158381,-0.00219144,0.00138829,0.0123454,0.00138828,0.000117652,5.99976e-06,0.00660308,0.0134686,0.0108875,0.0121122,0.0618695,1.04249,228,10,0.993998,0.980877,0.980877,0.9927,2.70228e-08,0.000572274,0.000871428,8.62528e-10,2.5742e-06,0.985965,0.647492,5.71363e-05,0,0,0,0,0,0.000694856,0.000726701,0.00051839,0.000833827,-0.00125893,2.56172e-08,-0.000255769,1.75439e-08,-0.000728583,1.72892e-06,0.0142087,2.02023e-06,0.000378674,0.00149373,1.67206e-08,6.19629e-06,1.27954e-05,5.78868e-08,1.60068e-09,0.000765347,0.00124888,3.77106e-08,10.8843,7.79863e-05,0.000817816,0.00054168,4.24851e-05,2.56024e-06,-1.39581e-08,-3.06858e-05,3.00491e-05,3.3246e-05,7.85454e-07,0.981341,-0.00462328,0.984359,0.000836869,-0.00301786,0.000291072,0.633122,-0.0143699,0.631926,0.000836606,0.00119631,0.000601066,5.71978e-05,6.15038e-08,5.41974e-05,2.19204e-05,3.00042e-06,2.71925e-06
ERF_Log_File_20250514_1634.csv,ig_zn_diff,13,fmfpe,12,2,filled_square,3.6um_lp,ERF_OSA207_Spectra_20250514_1634.csv,1.4313e+09,2.92538,0.000276321,0.873089,0.00125224,32.5,10.9225,0.000760171,0.00758946,2,0.809967,0.00831267,10.26,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.0012535,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000117143,4.04e-05,3.79159e-05,0.627541,0.968181,-0.000110302,1.40356e-05,0.00126851,0.00195671,2.48454e-05,24.6412,0.0497842,-0.00150596,0.000258879,-0.000475255,0.00025888,0.000327371,0.000854767,0.0173382,0.000854765,-7.72874e-05,3.70323e-06,0.00248458,0.00716044,0.00886663,0.00440006,0.168657,1.04582,228,10,0.994694,0.984156,0.984156,0.99368,1.49299e-08,0.000438335,0.000676271,-3.0167e-08,-0.000111004,0.983768,0.637644,3.81182e-05,-0,0,0,0,0,0.000608737,0.000644926,0.000456223,0.000730484,-0.00133289,4.75191e-08,0.000186611,3.54869e-08,0.000998425,3.37377e-07,0.0186411,7.54672e-07,0.000379876,0.00196396,1.78816e-08,6.89492e-06,1.44479e-05,5.80641e-08,0,0,0,0,10.904,2.48454e-05,0.00195672,0.00126859,1.40357e-05,-0.000111004,0,-3.11476e-05,3.08718e-05,-7.9856e-05,7.87441e-07,0.983768,0,0.984534,0.000836598,-0.000765982,0.000303628,0.637644,0,0.631562,0.000843506,0.00608167,0.000636233,3.81182e-05,0,5.57468e-05,2.24011e-05,-1.76286e-05,2.55693e-06
ERF_Log_File_20240828_1629.csv,ig_zn_diff,12,emfpe,3,0,off,none,ERF_OSA207_Spectra_20240828_1629.csv,1.40892e+09,3.83652,0.000171526,0.885984,0.00447078,34.1705,10.9673,0.000542032,0.0101269,2,0.829454,0.00611994,10,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00152001,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000121959,4.04e-05,0.00017242,0.642119,0.979408,-0.000165458,3.34645e-05,0.000664657,0.0010123,4.71372e-05,35.2862,0.0363434,-0.00131674,0.000190067,8.6816e-05,0.000190092,0.00319062,0.00140167,0.0162728,0.00140167,-0.00022392,6.0182e-06,0.00851777,0.0181307,0.0192408,0.0120142,0.123572,1.03636,228,10,0.993998,0.980755,0.980755,0.9927,8.20388e-08,0.000584462,0.000891465,-5.5847e-08,-0.000166675,0.998627,0.654719,0.000173461,-0,0,0,0,0,0.000425095,0.000476585,0.000326277,0.000510114,-0.00128901,2.33502e-08,-3.75571e-05,1.82961e-08,0.00329936,1.08392e-06,0.0203005,2.38917e-06,0.000331641,0.00235999,1.25851e-08,5.76807e-06,1.18531e-05,2.58859e-08,1.00513e-07,0.000723158,0.00118993,1.11005e-07,10.9976,4.71372e-05,0.00101232,0.000664765,3.34645e-05,-0.000164885,1.78974e-06,-3.33411e-05,3.48122e-05,-0.000131544,7.83917e-07,0.989211,-0.0094152,0.985459,0.000828808,0.00375277,0.000359288,0.628556,-0.0261631,0.629623,0.00087105,-0.00106658,0.000738317,0.000172394,-1.06672e-06,6.16203e-05,2.46418e-05,0.000110774,1.61241e-06
ERF_Log_File_20240912_1844.csv,ig_zn_diff,12,emfpe,3,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20240912_1844.csv,1.41022e+09,5.13136,0.000471282,0.866949,0.00136589,34.1717,11.0271,0.000831926,0.00698769,2,0.833577,0.00672956,10.201,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00152629,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000124659,4.04e-05,0.000110043,0.638602,0.978047,-0.000179049,3.2544e-05,0.000632948,0.000965468,5.5953e-05,24.6412,0.0242404,-0.0011429,0.000182904,-0.000106741,0.000182932,0.00720489,0.0014349,0.0194011,0.0014349,-1.40944e-05,6.164e-06,0.00576276,0.0137362,0.014152,0.00990876,0.0795437,1.04558,228,10,0.993998,0.980652,0.980652,0.9927,5.23597e-08,0.00058617,0.000897746,-6.04344e-08,-0.000180366,0.997344,0.651201,0.000110707,0,0,0,0,0,0.000608737,0.000645646,0.000456569,0.000730484,-0.00127999,2.36981e-08,-3.74897e-05,1.85677e-08,0.00333206,1.10407e-06,0.020339,2.4336e-06,0.000329369,0.00236711,1.88834e-08,9.51925e-06,1.84708e-05,2.38161e-08,1.08769e-07,0.000725738,0.00119299,7.08461e-08,11.0576,5.5953e-05,0.000965516,0.000633225,3.2544e-05,-0.000178429,1.93675e-06,-3.47192e-05,3.4171e-05,-0.00014371,7.70538e-07,0.987897,-0.0094467,0.986122,0.000829352,0.00177482,0.000388434,0.625042,-0.0261597,0.628296,0.000865879,-0.00325477,0.000753704,0.000110027,-6.80809e-07,6.38992e-05,2.44832e-05,4.61275e-05,9.71819e-07
ERF_Log_File_20240905_1446.csv,ig_zn_diff,12,emfpe,3,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20240905_1446.csv,1.40961e+09,3.02761,0.000355109,0.862587,0.0033679,34.1717,11.1777,0.000683766,0.00948124,2,0.859354,0.00778614,10.201,11.0717,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00154226,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000120144,4.04e-05,4.65667e-05,0.636085,0.979787,-5.22433e-05,2.46055e-05,0.000524268,0.00080272,6.45926e-05,29.3845,0.0240063,-0.00152882,0.00015108,0.000225157,0.000151099,0.00331228,0.00113261,0.0196721,0.0011326,-0.000226208,4.86476e-06,0.00519564,0.0148802,0.0124206,0.0136578,0.0815367,1.04431,228,10,0.993998,0.980395,0.980395,0.9927,2.21569e-08,0.0005962,0.000918352,-1.76337e-08,-5.26275e-05,0.99938,0.648805,4.68479e-05,0,0,0,0,0,0.000510473,0.000554117,0.000386315,0.000612568,-0.00126053,2.46154e-08,-3.63426e-05,1.92867e-08,0.0034152,1.15664e-06,0.0204349,2.54948e-06,0.000324218,0.00238501,1.38971e-08,8.39651e-06,1.31375e-05,6.18117e-09,3.1737e-08,0.000736034,0.00121212,2.99798e-08,11.2086,6.45926e-05,0.000802765,0.000524437,2.46055e-05,-5.20624e-05,5.6511e-07,-3.79865e-05,3.10902e-05,-1.40758e-05,6.99371e-07,0.989804,-0.0095754,0.987934,0.000877036,0.00187022,0.000422553,0.6224,-0.0264044,0.625102,0.000865068,-0.0027011,0.000661145,4.65598e-05,-2.88097e-07,6.51919e-05,2.29368e-05,-1.86322e-05,3.11066e-07
ERF_Log_File_20240912_1653.csv,ig_zn_diff,12,emfpe,3,0,filled_square,3.6um_lp,ERF_OSA207_Spectra_20240912_1652.csv,1.41022e+09,4.06839,0.000493653,0.870371,0.000659476,34.1712,11.4353,0.00163202,0.00765908,2,0.90382,0.0100307,10.559,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00158109,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000112419,4.04e-05,3.64276e-05,0.632504,0.978719,-5.22343e-06,3.82512e-05,0.000787144,0.00121638,8.29728e-05,21.8788,0.0271318,-0.00151612,0.000222304,1.04761e-05,0.00022232,0.00453071,0.00136892,0.0216493,0.00136892,-1.04921e-05,5.88092e-06,0.00601474,0.0104535,0.0126494,0.0130477,0.0879716,1.04537,228,10,0.993998,0.979955,0.979955,0.9927,1.73326e-08,0.000613995,0.000950079,-1.76307e-09,-5.26184e-06,0.998739,0.645442,3.66476e-05,-0,0,0,0,0,0.000685595,0.000718612,0.000511643,0.000822714,-0.00123965,2.63619e-08,-3.1544e-05,2.06535e-08,0.00355903,1.25104e-06,0.0206058,2.75755e-06,0.000317798,0.00241648,2.12551e-08,1.64912e-05,3.97582e-06,6.7391e-08,3.17315e-09,0.000750496,0.00124521,2.34522e-08,11.4669,8.29728e-05,0.00121649,0.000787154,3.82513e-05,-5.20534e-06,5.65013e-08,-4.23773e-05,3.88409e-05,3.71719e-05,4.58483e-07,0.988984,-0.00975432,0.990919,0.00111158,-0.00193429,0.000355724,0.618605,-0.0268371,0.622004,0.00101569,-0.00339917,8.57602e-05,3.64222e-05,-2.25369e-07,5.7856e-05,2.04003e-05,-2.14338e-05,1.45366e-06
ERF_Log_File_20240905_1522.csv,ig_zn_diff,12,emfpe,3,0,filled_square,7.3um_lp,ERF_OSA207_Spectra_20240905_1522.csv,1.40961e+09,4.75194,0.000521706,0.863804,0.00400686,34.1719,11.604,0.0011471,0.0105775,2,0.92618,0.0100135,10.559,11.3179,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00161092,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.00010736,4.04e-05,-7.24003e-06,0.636717,0.983052,-4.41575e-05,3.37842e-05,0.000738985,0.00114029,4.78475e-05,26.1939,0.0302933,-0.00165499,0.000210159,-0.000181194,0.000210177,0.00210989,0.00139534,0.0187421,0.00139533,-0.00018049,5.99387e-06,0.00636387,0.0121597,0.0157153,0.0090227,0.10324,1.04306,228,10,0.993998,0.979667,0.979667,0.9927,-3.44487e-09,0.000632124,0.00097596,-1.49045e-08,-4.44822e-05,1.00346,0.649932,-7.28375e-06,0,0,0,0,0,0.000572652,0.000612131,0.000430669,0.000687183,-0.00123563,2.76647e-08,-2.68556e-05,2.16762e-08,0.00365354,1.31451e-06,0.020732,2.89744e-06,0.00031562,0.00243856,7.17225e-09,8.09593e-06,1.36555e-05,4.87558e-08,2.6825e-08,0.000763775,0.00127939,4.66116e-09,11.6361,4.78475e-05,0.00114032,0.000739119,3.37842e-05,-4.40046e-05,4.77647e-07,-4.40289e-05,4.96735e-05,2.43491e-08,2.23357e-07,0.993534,-0.00992084,0.99237,0.00106799,0.00116394,0.000252122,0.62254,-0.0273924,0.622878,0.00100427,-0.000338044,0.000425257,-7.23895e-06,4.47923e-08,5.05578e-05,2.13138e-05,-5.77967e-05,1.51835e-06
ERF_Log_File_20250213_1652.csv,ig_zn_diff,12,emfpe,8,1,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250213_1652.csv,1.42353e+09,3.50081,0.000380407,0.873294,0.00362807,34.1708,11.6407,0.000693669,0.00882486,2,0.949193,0.00685939,11,11.9314,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00161502,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000106257,4.04e-05,-5.04748e-05,0.630472,0.974962,0.000121812,5.55685e-05,0.00160699,0.00248313,0.000102525,18.0407,0.0459144,-0.002108,0.000401543,0.000472479,0.000401542,0.000287943,0.00168925,0.0207436,0.00168925,0.000539014,7.28739e-06,0.00721778,0.0115995,0.0120282,0.0132742,0.155831,1.0451,228,10,0.993998,0.979604,0.979604,0.9927,-2.40164e-08,0.000628962,0.000972628,4.11152e-08,0.000122708,0.995261,0.643599,-5.07796e-05,-0,0,0,0,0,0.000831453,0.000858674,0.000617023,0.000997744,-0.00174996,9.48936e-08,0.000343074,8.32044e-08,-0.000133762,1.56178e-06,0.0158801,1.66825e-06,0.000523259,0.00160138,4.57693e-09,4.99193e-06,7.88569e-06,2.96674e-08,7.63019e-08,0.000819414,0.0013668,3.35151e-08,11.6282,0.000102525,0.00248313,0.00160701,5.55685e-05,0.000122042,-6.65358e-07,-4.39783e-05,4.90737e-05,0.000166021,2.35546e-07,0.990384,-0.00487729,0.992315,0.0010701,-0.00193048,0.000256903,0.628843,-0.0147561,0.622787,0.0010042,0.00605592,0.000405826,-5.08342e-05,-5.46611e-08,5.08922e-05,2.11186e-05,-0.000101726,1.52679e-06
ERF_Log_File_20250513_1314.csv,ig_zn_diff,13,fmfpe,12,2,filled_square,7.3um_lp,ERF_OSA207_Spectra_20250513_1314.csv,1.4312e+09,3.7757,0.000268823,0.872235,0.00151882,32.5009,11.777,0.00054729,0.00786655,2,0.903044,0.00844727,10.95,0,6.35e-06,0.000289,8.31e-05,7.51e-06,0,6.93e-06,0.00134837,6.18e-05,2.89e-05,5.77e-06,2.54e-05,9.24e-06,0.000102171,4.04e-05,7.0614e-05,0.619483,0.965892,-3.11715e-05,1.77494e-05,0.00214376,0.00334223,2.56216e-05,19.5568,0.0676689,-0.00118945,0.000221399,0.000303121,0.000221399,0.00286189,0.000585526,0.0202333,0.000585525,-7.24506e-05,2.53662e-06,0.00249527,0.00497459,0.00422387,0.00360382,0.234028,1.04438,228,10,0.994694,0.982954,0.982954,0.99368,2.78053e-08,0.000486627,0.000758743,-8.52518e-09,-3.13698e-05,0.982642,0.630226,7.09907e-05,-0,0,0,0,0,0.000766997,0.000795889,0.000570088,0.000920396,-0.00118066,7.24137e-08,0.000186922,5.40787e-08,0.000965238,4.93521e-07,0.020487,1.10395e-06,0.000341895,0.00214522,2.95357e-10,2.71945e-06,1.01345e-05,1.89265e-08,0,0,0,0,11.757,2.56216e-05,0.00334223,0.00214379,1.77494e-05,-3.13698e-05,0,-4.44468e-05,5.84416e-05,1.30771e-05,1.94789e-08,0.982642,0,0.993097,0.00106713,-0.0104547,0.00017935,0.630226,0,0.624749,0.0010149,0.00547733,0.000668377,7.09907e-05,0,4.58243e-05,2.41137e-05,2.51663e-05,1.24821e-06
