wavelength_um,sw,u_random_sw,u_param_sw,u_scatter_sw,to,u_random_to,u_param_to,u_scatter_to,lw,u_random_lw,u_param_lw,u_scatter_lw,ss,u_random_ss,u_param_ss,u_scatter_ss
8.10151,7.02228e-05,0.000228943,6.23439e-06,0.000228858,0.97961,0.000527501,0.000316143,0.000422269,0.551205,0.000898459,0.0002617,0.000859501,0.000158359,0.000162689,4.73122e-06,0.000162621
8.10797,6.80223e-05,0.000225362,6.22791e-06,0.000225276,0.979623,0.000525394,0.000314655,0.000420751,0.551569,0.000896071,0.000260995,0.00085722,0.000153353,0.000160591,4.7595e-06,0.000160521
8.11444,6.58468e-05,0.000221778,6.22138e-06,0.00022169,0.979636,0.000523302,0.000313192,0.000419232,0.551935,0.000893696,0.000260337,0.000854937,0.00014834,0.000158491,4.78927e-06,0.000158419
8.12092,6.36961e-05,0.000218191,6.21481e-06,0.000218102,0.979648,0.000521233,0.000311771,0.000417711,0.552303,0.000891335,0.000259737,0.000852652,0.000143321,0.00015639,4.82047e-06,0.000156316
8.12739,6.15702e-05,0.000215263,6.2082e-06,0.000215174,0.97966,0.000520204,0.000310405,0.000417445,0.552674,0.000889871,0.000259208,0.000851283,0.000138299,0.000154895,4.85302e-06,0.000154819
8.13388,5.94688e-05,0.000212785,6.20157e-06,0.000212695,0.979672,0.000519909,0.000309112,0.000418037,0.553045,0.000889029,0.00025876,0.000850538,0.000133277,0.000153815,4.88685e-06,0.000153737
8.14037,5.73919e-05,0.000210305,6.19492e-06,0.000210214,0.979684,0.000519669,0.000307905,0.000418629,0.553419,0.000888212,0.000258403,0.000849793,0.000128257,0.000152734,4.92188e-06,0.000152655
8.14686,5.53394e-05,0.000207823,6.18827e-06,0.000207731,0.979696,0.000519493,0.0003068,0.000419222,0.553793,0.000887424,0.000258146,0.000849048,0.000123242,0.000151652,4.95802e-06,0.000151571
8.15336,5.3311e-05,0.000205339,6.18163e-06,0.000205246,0.979708,0.000519388,0.00030581,0.000419815,0.554168,0.000886667,0.000257998,0.000848301,0.000118235,0.000150569,4.9952e-06,0.000150486
8.15986,5.13068e-05,0.000202853,6.17499e-06,0.000202759,0.97972,0.000519361,0.000304947,0.000420409,0.554544,0.000885944,0.000257967,0.000847555,0.000113238,0.000149486,5.03332e-06,0.000149401
8.16637,4.93266e-05,0.000200365,6.16838e-06,0.000200271,0.979732,0.000519419,0.000304225,0.000421003,0.55492,0.000885256,0.000258061,0.000846807,0.000108254,0.000148401,5.0723e-06,0.000148315
8.17289,4.73702e-05,0.000197876,6.1618e-06,0.00019778,0.979743,0.000519566,0.000303653,0.000421597,0.555296,0.000884605,0.000258284,0.000846059,0.000103286,0.000147316,5.11205e-06,0.000147228
8.1794,4.54375e-05,0.000195384,6.15526e-06,0.000195287,0.979755,0.00051981,0.000303242,0.000422192,0.555672,0.000883994,0.000258642,0.000845311,9.83356e-05,0.00014623,5.15248e-06,0.000146139
8.18593,4.35284e-05,0.00019289,6.14877e-06,0.000192792,0.979767,0.000520153,0.000303001,0.000422788,0.556048,0.000883424,0.000259139,0.000844562,9.34063e-05,0.000145144,5.1935e-06,0.000145051
8.19246,4.16428e-05,0.000190395,6.14233e-06,0.000190295,0.979779,0.0005206,0.000302936,0.000423384,0.556424,0.000882895,0.000259778,0.000843812,8.85004e-05,0.000144056,5.23501e-06,0.000143961
8.19899,3.97805e-05,0.000187897,6.13596e-06,0.000187797,0.979792,0.000521154,0.000303055,0.00042398,0.556798,0.000882408,0.00026056,0.000843061,8.36205e-05,0.000142968,5.27693e-06,0.00014287
8.20554,3.79415e-05,0.000185397,6.12967e-06,0.000185296,0.979804,0.000521818,0.000303361,0.000424577,0.557172,0.000881965,0.000261487,0.000842311,7.87693e-05,0.000141879,5.31916e-06,0.000141779
8.21208,3.61256e-05,0.000182896,6.12347e-06,0.000182793,0.979817,0.000522593,0.000303858,0.000425174,0.557544,0.000881565,0.000262557,0.000841559,7.39495e-05,0.000140789,5.36161e-06,0.000140686
8.21863,3.43327e-05,0.000180392,6.11736e-06,0.000180288,0.97983,0.00052348,0.000304548,0.000425772,0.557915,0.00088121,0.000263769,0.000840807,6.91636e-05,0.000139698,5.40419e-06,0.000139593
8.22519,3.25626e-05,0.000177887,6.11135e-06,0.000177782,0.979843,0.00052448,0.00030543,0.00042637,0.558284,0.000880897,0.000265121,0.000840054,6.44142e-05,0.000138606,5.44681e-06,0.000138499
8.23175,3.08152e-05,0.000175379,6.10546e-06,0.000175273,0.979857,0.000525592,0.000306503,0.000426969,0.558651,0.000880628,0.000266608,0.000839301,5.97041e-05,0.000137514,5.48937e-06,0.000137404
8.23832,2.90905e-05,0.00017287,6.09968e-06,0.000172762,0.979871,0.000526815,0.000307764,0.000427568,0.559016,0.000880401,0.000268226,0.000838547,5.50358e-05,0.00013642,5.5318e-06,0.000136308
8.24489,2.73882e-05,0.000170359,6.09404e-06,0.00017025,0.979885,0.000528146,0.000309209,0.000428168,0.559378,0.000880216,0.000269969,0.000837792,5.0412e-05,0.000135326,5.574e-06,0.000135212
8.25146,2.57083e-05,0.000167845,6.08854e-06,0.000167735,0.9799,0.000529584,0.000310833,0.000428768,0.559738,0.00088007,0.000271832,0.000837037,4.58352e-05,0.000134232,5.61588e-06,0.000134114
8.25805,2.40507e-05,0.000167612,6.08318e-06,0.000167502,0.979915,0.000531034,0.000312627,0.000429257,0.560095,0.000875611,0.000273805,0.000831701,4.13082e-05,0.000134217,5.65735e-06,0.000134098
8.26463,2.24151e-05,0.000169503,6.07798e-06,0.000169394,0.979931,0.000532499,0.000314585,0.000429642,0.560448,0.000867153,0.000275882,0.000822097,3.68335e-05,0.00013521,5.69834e-06,0.00013509
8.27123,2.08016e-05,0.000171396,6.07294e-06,0.000171288,0.979947,0.000534059,0.000316696,0.000430027,0.560799,0.000858748,0.000278053,0.000812486,3.24138e-05,0.000136203,5.73875e-06,0.000136082
8.27782,1.92099e-05,0.00017329,6.06808e-06,0.000173184,0.979964,0.000535708,0.00031895,0.000430412,0.561145,0.000850394,0.000280309,0.000802868,2.80518e-05,0.000137197,5.77851e-06,0.000137075
8.28443,1.76399e-05,0.000175186,6.0634e-06,0.000175081,0.979981,0.000537441,0.000321336,0.000430797,0.561488,0.000842091,0.000282641,0.000793241,2.37499e-05,0.000138191,5.81753e-06,0.000138069
8.29104,1.60915e-05,0.000177083,6.05891e-06,0.00017698,0.979999,0.000539251,0.000323841,0.000431183,0.561827,0.000833838,0.000285037,0.000783607,1.95109e-05,0.000139187,5.85573e-06,0.000139063
8.29765,1.45647e-05,0.000178982,6.05462e-06,0.00017888,0.980018,0.000541132,0.000326453,0.000431569,0.562161,0.000825634,0.000287488,0.000773966,1.53374e-05,0.000140183,5.89304e-06,0.000140059
8.30427,1.30592e-05,0.000180882,6.05053e-06,0.000180781,0.980037,0.000543076,0.000329159,0.000431956,0.562491,0.000817477,0.000289982,0.000764316,1.1232e-05,0.000141179,5.92938e-06,0.000141055
8.31089,1.15749e-05,0.000182784,6.04666e-06,0.000182684,0.980057,0.000545075,0.000331943,0.000432342,0.562816,0.000809365,0.000292508,0.000754659,7.19737e-06,0.000142177,5.96467e-06,0.000142052
8.31752,1.01118e-05,0.000184688,6.04301e-06,0.000184589,0.980078,0.000547121,0.000334793,0.00043273,0.563136,0.000801295,0.000295055,0.000744994,3.23611e-06,0.000143175,5.99884e-06,0.00014305
8.32416,8.66968e-06,0.000186593,6.03959e-06,0.000186495,0.980099,0.000549205,0.000337693,0.000433117,0.563451,0.000793265,0.00029761,0.000735322,-6.49151e-07,0.000144175,6.03182e-06,0.000144048
8.3308,7.24841e-06,0.000188499,6.03641e-06,0.000188403,0.980122,0.00055132,0.000340627,0.000433505,0.56376,0.000785273,0.000300163,0.000725642,-4.45577e-06,0.000145174,6.06353e-06,0.000145048
8.33744,5.84789e-06,0.000190407,6.03347e-06,0.000190312,0.980145,0.000553454,0.000343582,0.000433893,0.564063,0.000777315,0.000302702,0.000715954,-8.18114e-06,0.000146175,6.09392e-06,0.000146048
8.34409,4.46799e-06,0.000192317,6.03079e-06,0.000192222,0.980169,0.0005556,0.000346542,0.000434281,0.564361,0.000769387,0.000305215,0.000706258,-1.18226e-05,0.000147176,6.12291e-06,0.000147049
8.35075,3.10859e-06,0.000194228,6.02836e-06,0.000194135,0.980194,0.000557747,0.000349491,0.00043467,0.564652,0.000761486,0.00030769,0.000696555,-1.53776e-05,0.000148178,6.15044e-06,0.000148051
8.35741,1.76956e-06,0.000196141,6.02621e-06,0.000196048,0.98022,0.000559885,0.000352414,0.000435058,0.564937,0.000753609,0.000310116,0.000686843,-1.88434e-05,0.000149181,6.17644e-06,0.000149053
8.36408,4.50775e-07,0.000198055,6.02432e-06,0.000197964,0.980247,0.000562006,0.000355297,0.000435448,0.565215,0.00074575,0.000312482,0.000677124,-2.22174e-05,0.000150185,6.20087e-06,0.000150057
8.37075,-8.47881e-07,0.000199971,6.02272e-06,0.00019988,0.980274,0.000564099,0.000358125,0.000435837,0.565486,0.000737905,0.000314776,0.000667398,-2.5497e-05,0.000151189,6.22365e-06,0.000151061
8.37743,-2.12654e-06,0.000201888,6.0214e-06,0.000201799,0.980303,0.000566153,0.000360881,0.000436227,0.565749,0.00073007,0.000316987,0.000657663,-2.86796e-05,0.000152194,6.24473e-06,0.000152066
8.38411,-3.38531e-06,0.000203807,6.02038e-06,0.000203718,0.980333,0.00056816,0.000363553,0.000436617,0.566006,0.000722239,0.000319104,0.000647921,-3.17625e-05,0.0001532,6.26406e-06,0.000153072
8.3908,-4.62434e-06,0.00020545,6.01966e-06,0.000205362,0.980364,0.00056914,0.000366126,0.000435744,0.566255,0.000717029,0.000321116,0.000641105,-3.47432e-05,0.000154678,6.28159e-06,0.000154551
8.39749,-5.84374e-06,0.000206744,6.01924e-06,0.000206656,0.980397,0.000568841,0.000368585,0.000433272,0.566496,0.000715102,0.000323013,0.000637991,-3.76189e-05,0.000156755,6.29726e-06,0.000156628
8.40419,-7.04363e-06,0.000208038,6.01913e-06,0.000207951,0.98043,0.000568478,0.000370918,0.000430798,0.566729,0.000713129,0.000324786,0.000634876,-4.0387e-05,0.000158833,6.31103e-06,0.000158708
8.41089,-8.22414e-06,0.000209334,6.01935e-06,0.000209247,0.980464,0.000568041,0.00037311,0.000428322,0.566953,0.000711104,0.000326423,0.000631757,-4.3045e-05,0.000160913,6.32286e-06,0.000160789
8.4176,-9.3854e-06,0.00021063,6.01988e-06,0.000210544,0.9805,0.000567521,0.000375149,0.000425844,0.567169,0.000709022,0.000327915,0.000628636,-4.55902e-05,0.000162995,6.33271e-06,0.000162871
8.42432,-1.05275e-05,0.000211928,6.02074e-06,0.000211842,0.980537,0.000566907,0.000377022,0.000423364,0.567376,0.000706876,0.000329253,0.000625513,-4.802e-05,0.000165078,6.34053e-06,0.000164956
8.43104,-1.16506e-05,0.000213226,6.02194e-06,0.000213141,0.980575,0.000566188,0.000378718,0.000420882,0.567574,0.000704662,0.000330428,0.000622387,-5.03317e-05,0.000167162,6.34629e-06,0.000167042
8.43776,-1.27549e-05,0.000214526,6.02347e-06,0.000214441,0.980615,0.000565356,0.000380224,0.000418399,0.567763,0.000702374,0.000331432,0.000619259,-5.25227e-05,0.000169249,6.34996e-06,0.000169129
8.4445,-1.38404e-05,0.000215827,6.02534e-06,0.000215742,0.980656,0.0005644,0.000381529,0.000415913,0.567942,0.000700005,0.000332256,0.000616128,-5.45904e-05,0.000171336,6.35151e-06,0.000171219
8.45123,-1.49072e-05,0.000217128,6.02757e-06,0.000217045,0.980698,0.000563312,0.000382623,0.000413425,0.568111,0.000697553,0.000332892,0.000612995,-5.65321e-05,0.000173426,6.35092e-06,0.00017331
8.45797,-1.59555e-05,0.000218431,6.03014e-06,0.000218348,0.980742,0.000562082,0.000383495,0.000410935,0.56827,0.00069501,0.000333334,0.000609859,-5.83455e-05,0.000175517,6.34817e-06,0.000175402
8.46472,-1.69855e-05,0.000219735,6.03306e-06,0.000219652,0.980787,0.000560702,0.000384137,0.000408443,0.568419,0.000692374,0.000333573,0.000606721,-6.00306e-05,0.00017761,6.3433e-06,0.000177497
8.47147,-1.79971e-05,0.00022104,6.03635e-06,0.000220957,0.980834,0.000559165,0.000384539,0.00040595,0.568558,0.000689638,0.000333606,0.00060358,-6.15893e-05,0.000179704,6.33638e-06,0.000179593
8.47823,-1.89907e-05,0.000222346,6.04e-06,0.000222264,0.980882,0.000557462,0.000384692,0.000403454,0.568686,0.000686801,0.000333424,0.000600436,-6.30235e-05,0.0001818,6.32749e-06,0.00018169
8.48499,-1.99662e-05,0.000223653,6.04401e-06,0.000223571,0.980932,0.000555586,0.000384591,0.000400956,0.568803,0.000683858,0.000333025,0.000597291,-6.43352e-05,0.000183898,6.31671e-06,0.000183789
8.49176,-2.09238e-05,0.000224961,6.04839e-06,0.00022488,0.980983,0.000553533,0.000384228,0.000398457,0.568909,0.000680806,0.000332402,0.000594142,-6.5526e-05,0.000185997,6.30414e-06,0.00018589
8.49854,-2.18637e-05,0.00022627,6.05314e-06,0.000226189,0.981036,0.000551296,0.000383597,0.000395955,0.569003,0.000677642,0.000331554,0.000590991,-6.6598e-05,0.000188098,6.28985e-06,0.000187993
8.50532,-2.27859e-05,0.00022758,6.05827e-06,0.0002275,0.981091,0.000548872,0.000382696,0.000393451,0.569085,0.000674366,0.000330478,0.000587838,-6.75531e-05,0.000190201,6.27393e-06,0.000190097
8.5121,-2.36906e-05,0.000228892,6.06377e-06,0.000228811,0.981147,0.000546265,0.000381532,0.000390945,0.569157,0.00067098,0.000329182,0.000584682,-6.83931e-05,0.000192305,6.25647e-06,0.000192203
8.51889,-2.4578e-05,0.000230204,6.06964e-06,0.000230124,0.981205,0.000543485,0.000380121,0.000388438,0.569217,0.000667491,0.000327681,0.000581524,-6.91198e-05,0.000194411,6.23758e-06,0.000194311
8.52569,-2.5448e-05,0.000228031,6.0759e-06,0.000227951,0.981264,0.00054214,0.000378476,0.000388164,0.569266,0.00066585,0.000325987,0.000580593,-6.97353e-05,0.000193499,6.21734e-06,0.000193399
8.53249,-2.63009e-05,0.000219803,6.08254e-06,0.000219719,0.981324,0.000543439,0.000376614,0.000391776,0.569304,0.000667507,0.000324116,0.000583536,-7.02413e-05,0.000187339,6.19585e-06,0.000187237
8.53929,-2.71368e-05,0.000211568,6.08955e-06,0.00021148,0.981386,0.00054463,0.000374551,0.00039539,0.569332,0.000669101,0.000322081,0.000586481,-7.06398e-05,0.000181175,6.17322e-06,0.00018107
8.5461,-2.79558e-05,0.000203327,6.09696e-06,0.000203236,0.98145,0.000545726,0.000372304,0.000399006,0.569349,0.000670643,0.0003199,0.000589429,-7.09326e-05,0.000175006,6.14954e-06,0.000174898
8.55292,-2.8758e-05,0.00019508,6.10474e-06,0.000194984,0.981514,0.000546742,0.00036989,0.000402626,0.569357,0.000672141,0.000317587,0.000592379,-7.11216e-05,0.000168833,6.12492e-06,0.000168722
8.55974,-2.95435e-05,0.000186826,6.11291e-06,0.000186726,0.98158,0.000547693,0.000367328,0.000406249,0.569356,0.000673605,0.000315158,0.000595331,-7.12088e-05,0.000162655,6.09946e-06,0.00016254
8.56657,-3.03126e-05,0.000178566,6.12146e-06,0.000178461,0.981647,0.000548595,0.000364636,0.000409874,0.569345,0.000675044,0.000312632,0.000598285,-7.11959e-05,0.000156472,6.07327e-06,0.000156354
8.57341,-3.10652e-05,0.0001703,6.1304e-06,0.00017019,0.981715,0.000549461,0.000361833,0.000413503,0.569325,0.000676467,0.000310025,0.000601242,-7.10849e-05,0.000150284,6.04646e-06,0.000150162
8.58025,-3.18016e-05,0.000162029,6.13972e-06,0.000161912,0.981784,0.000550307,0.000358939,0.000417134,0.569296,0.000677884,0.000307355,0.000604202,-7.08777e-05,0.000144092,6.01915e-06,0.000143966
8.58709,-3.25218e-05,0.000153751,6.14942e-06,0.000153628,0.981854,0.000551147,0.000355973,0.000420768,0.569259,0.000679303,0.000304639,0.000607163,-7.05761e-05,0.000137895,5.99143e-06,0.000137765
8.59394,-3.32259e-05,0.000145467,6.15951e-06,0.000145337,0.981926,0.000551994,0.000352956,0.000424405,0.569214,0.000680732,0.000301896,0.000610127,-7.0182e-05,0.000131693,5.96343e-06,0.000131558
8.6008,-3.39142e-05,0.000137178,6.16997e-06,0.000137039,0.981997,0.000552864,0.000349909,0.000428045,0.569161,0.000682181,0.000299145,0.000613094,-6.96974e-05,0.000125488,5.93526e-06,0.000125347
8.60766,-3.45867e-05,0.000128883,6.18082e-06,0.000128735,0.98207,0.000553769,0.000346851,0.000431688,0.5691,0.000683658,0.000296403,0.000616062,-6.9124e-05,0.000119277,5.90704e-06,0.000119131
8.61452,-3.52436e-05,0.000120583,6.19205e-06,0.000120424,0.982144,0.000554723,0.000343805,0.000435334,0.569032,0.000685169,0.00029369,0.000619033,-6.84638e-05,0.000113063,5.87886e-06,0.00011291
8.62139,-3.58849e-05,0.000112278,6.20365e-06,0.000112106,0.982218,0.000555737,0.00034079,0.000438983,0.568957,0.000686723,0.000291025,0.000622007,-6.77187e-05,0.000106844,5.85087e-06,0.000106684
8.62827,-3.65108e-05,0.000103968,6.21562e-06,0.000103782,0.982293,0.000556823,0.000337827,0.000442634,0.568875,0.000688326,0.000288425,0.000624983,-6.68905e-05,0.000100621,5.82316e-06,0.000100453
8.63515,-3.71214e-05,9.56544e-05,6.22797e-06,9.54514e-05,0.982369,0.000557994,0.000334938,0.000446289,0.568786,0.000689985,0.00028591,0.000627961,-6.59812e-05,9.43948e-05,5.79586e-06,9.42167e-05
8.64204,-3.77168e-05,8.73372e-05,6.24069e-06,8.71139e-05,0.982445,0.000559259,0.000332143,0.000449946,0.568691,0.000691706,0.000283497,0.000630942,-6.49926e-05,8.81647e-05,5.76908e-06,8.79757e-05
8.64894,-3.82972e-05,7.90177e-05,6.25378e-06,7.87698e-05,0.982521,0.000560627,0.000329461,0.000453606,0.568591,0.000693495,0.000281203,0.000633925,-6.39266e-05,8.19313e-05,5.74293e-06,8.17298e-05
8.65584,-3.88628e-05,7.06974e-05,6.26723e-06,7.04191e-05,0.982598,0.000562109,0.000326911,0.00045727,0.568484,0.000695357,0.000279046,0.00063691,-6.2785e-05,7.5695e-05,5.71753e-06,7.54788e-05
8.66274,-3.94135e-05,6.46339e-05,6.28104e-06,6.4328e-05,0.982676,0.000562244,0.000324513,0.00045914,0.568372,0.000696782,0.000277041,0.000639338,-6.15699e-05,7.12297e-05,5.69299e-06,7.10019e-05
8.66965,-3.99495e-05,6.41157e-05,6.29521e-06,6.38059e-05,0.982754,0.000558879,0.000322283,0.000456595,0.568255,0.00069702,0.000275204,0.000640391,-6.0283e-05,7.11229e-05,5.66942e-06,7.08965e-05
8.67657,-4.04711e-05,6.35971e-05,6.30973e-06,6.32833e-05,0.982832,0.000555619,0.000320239,0.000454049,0.568134,0.000697338,0.000273548,0.000641445,-5.89262e-05,7.1016e-05,5.64693e-06,7.07911e-05
8.68349,-4.09782e-05,6.30782e-05,6.3246e-06,6.27603e-05,0.98291,0.000552474,0.000318395,0.0004515,0.568007,0.000697737,0.000272087,0.000642499,-5.75014e-05,7.09091e-05,5.62562e-06,7.06856e-05
8.69042,-4.1471e-05,6.25589e-05,6.33982e-06,6.22369e-05,0.982988,0.00054945,0.000316765,0.000448949,0.567877,0.000698221,0.000270831,0.000643555,-5.60106e-05,7.08023e-05,5.6056e-06,7.058e-05
8.69735,-4.19496e-05,6.20394e-05,6.35538e-06,6.1713e-05,0.983067,0.000546555,0.000315361,0.000446396,0.567742,0.000698792,0.000269789,0.000644611,-5.44555e-05,7.06954e-05,5.58696e-06,7.04743e-05
8.70429,-4.24142e-05,6.15196e-05,6.37128e-06,6.11888e-05,0.983145,0.000543795,0.000314194,0.000443841,0.567604,0.000699452,0.000268971,0.000645668,-5.28382e-05,7.05887e-05,5.5698e-06,7.03686e-05
8.71123,-4.28649e-05,6.09995e-05,6.38752e-06,6.06641e-05,0.983224,0.000541176,0.000313272,0.000441284,0.567462,0.000700203,0.000268382,0.000646726,-5.11603e-05,7.04819e-05,5.55421e-06,7.02627e-05
8.71818,-4.33018e-05,6.0479e-05,6.40408e-06,6.0139e-05,0.983303,0.000538701,0.000312601,0.000438725,0.567317,0.000701045,0.000268025,0.000647785,-4.9424e-05,7.03752e-05,5.54028e-06,7.01568e-05
8.72513,-4.37251e-05,5.99583e-05,6.42096e-06,5.96135e-05,0.983381,0.000536376,0.000312185,0.000436164,0.567169,0.000701978,0.000267904,0.000648845,-4.76309e-05,7.02686e-05,5.52809e-06,7.00508e-05
8.73209,-4.41347e-05,5.94373e-05,6.43817e-06,5.90876e-05,0.983459,0.000534201,0.000312027,0.000433601,0.567018,0.000703001,0.000268018,0.000649906,-4.57831e-05,7.0162e-05,5.51771e-06,6.99447e-05
8.73906,-4.4531e-05,5.8916e-05,6.45568e-06,5.85612e-05,0.983537,0.000532179,0.000312125,0.000431036,0.566865,0.000704115,0.000268365,0.000650967,-4.38824e-05,7.00555e-05,5.50921e-06,6.98385e-05
8.74603,-4.4914e-05,5.83944e-05,6.47351e-06,5.80345e-05,0.983615,0.00053031,0.000312479,0.000428469,0.56671,0.000705316,0.00026894,0.000652029,-4.19306e-05,6.9949e-05,5.50265e-06,6.97322e-05
8.75301,-4.52838e-05,5.78725e-05,6.49164e-06,5.75073e-05,0.983693,0.000528593,0.000313082,0.000425899,0.566553,0.000706604,0.000269739,0.000653092,-3.99297e-05,6.98426e-05,5.49809e-06,6.96259e-05
8.75999,-4.56405e-05,5.73504e-05,6.51006e-06,5.69797e-05,0.98377,0.000527027,0.000313928,0.000423328,0.566395,0.000707975,0.000270754,0.000654156,-3.78816e-05,6.97363e-05,5.49558e-06,6.95194e-05
8.76698,-4.59843e-05,5.68279e-05,6.52877e-06,5.64517e-05,0.983846,0.000525609,0.000315008,0.000420755,0.566235,0.000709425,0.000271974,0.000655221,-3.5788e-05,6.96301e-05,5.49516e-06,6.94129e-05
8.77397,-4.63153e-05,5.63052e-05,6.54777e-06,5.59232e-05,0.983922,0.000524335,0.000316311,0.000418179,0.566075,0.000710953,0.000273388,0.000656287,-3.3651e-05,6.9524e-05,5.49686e-06,6.93063e-05
8.78097,-4.66337e-05,5.57823e-05,6.56705e-06,5.53944e-05,0.983998,0.0005232,0.000317826,0.000415602,0.565913,0.000712552,0.000274985,0.000657353,-3.14724e-05,6.94179e-05,5.50072e-06,6.91996e-05
8.78797,-4.69395e-05,5.5259e-05,6.5866e-06,5.48651e-05,0.984073,0.000522199,0.000319537,0.000413023,0.565752,0.000714218,0.000276749,0.000658421,-2.92541e-05,6.93119e-05,5.50673e-06,6.90928e-05
8.79498,-4.72328e-05,5.47355e-05,6.60642e-06,5.43353e-05,0.984147,0.000521324,0.00032143,0.000410441,0.56559,0.000715948,0.000278667,0.000659489,-2.6998e-05,6.92061e-05,5.51492e-06,6.8986e-05
8.802,-4.75139e-05,5.41222e-05,6.6265e-06,5.3715e-05,0.984221,0.000520666,0.000323487,0.000407982,0.565428,0.00071459,0.000280721,0.000657141,-2.47059e-05,6.87851e-05,5.52529e-06,6.85628e-05
8.80902,-4.77828e-05,5.31777e-05,6.64683e-06,5.27607e-05,0.984294,0.000520477,0.00032569,0.000405983,0.565267,0.000701702,0.000282896,0.000642149,-2.23798e-05,6.7198e-05,5.53783e-06,6.69695e-05
8.81605,-4.80396e-05,5.22329e-05,6.6674e-06,5.18056e-05,0.984366,0.000520385,0.000328022,0.000403983,0.565106,0.000688937,0.000285174,0.000627145,-2.00214e-05,6.56102e-05,5.55253e-06,6.53748e-05
8.82308,-4.82845e-05,5.12877e-05,6.68822e-06,5.08497e-05,0.984437,0.000520379,0.000330462,0.000401981,0.564947,0.000676298,0.000287536,0.000612129,-1.76328e-05,6.40216e-05,5.56936e-06,6.37789e-05
8.83012,-4.85176e-05,5.03422e-05,6.70926e-06,4.98931e-05,0.984507,0.000520447,0.000332991,0.000399977,0.564788,0.000663785,0.000289966,0.000597101,-1.52158e-05,6.24323e-05,5.58829e-06,6.21817e-05
8.83716,-4.8739e-05,4.93964e-05,6.73054e-06,4.89357e-05,0.984576,0.000520578,0.000335589,0.000397971,0.564631,0.000651397,0.000292443,0.000582061,-1.27723e-05,6.08424e-05,5.6093e-06,6.05833e-05
8.84421,-4.89488e-05,4.84503e-05,6.75203e-06,4.79775e-05,0.984644,0.000520759,0.000338234,0.000395965,0.564476,0.000639137,0.000294951,0.00056701,-1.03041e-05,5.92518e-05,5.63232e-06,5.89835e-05
8.85127,-4.91472e-05,4.7504e-05,6.77373e-06,4.70186e-05,0.984711,0.000520979,0.000340907,0.000393956,0.564323,0.000627003,0.00029747,0.000551946,-7.81312e-06,5.76607e-05,5.65732e-06,5.73825e-05
8.85833,-4.93343e-05,4.65575e-05,6.79564e-06,4.60589e-05,0.984777,0.000521222,0.000343586,0.000391946,0.564173,0.000614995,0.000299983,0.00053687,-5.3013e-06,5.60691e-05,5.68424e-06,5.57802e-05
8.86539,-4.95102e-05,4.56108e-05,6.81774e-06,4.50984e-05,0.984842,0.000521477,0.000346251,0.000389934,0.564025,0.000603112,0.00030247,0.000521782,-2.77049e-06,5.4477e-05,5.71301e-06,5.41767e-05
8.87247,-4.9675e-05,4.46641e-05,6.84004e-06,4.41372e-05,0.984905,0.00052173,0.000348883,0.000387921,0.56388,0.000591354,0.000304915,0.000506682,-2.22584e-07,5.28846e-05,5.74356e-06,5.25718e-05
8.87954,-4.9829e-05,4.37172e-05,6.86251e-06,4.31752e-05,0.984967,0.000521965,0.00035146,0.000385906,0.563738,0.000579719,0.0003073,0.00049157,2.34054e-06,5.12919e-05,5.77581e-06,5.09657e-05
8.88663,-4.9972e-05,4.27703e-05,6.88516e-06,4.22124e-05,0.985028,0.000522171,0.000353965,0.000383889,0.563599,0.000568206,0.000309608,0.000476446,4.91701e-06,4.9699e-05,5.8097e-06,4.93583e-05
8.89372,-5.01044e-05,4.18233e-05,6.90798e-06,4.12489e-05,0.985087,0.000522331,0.000356377,0.000381871,0.563465,0.000556812,0.000311822,0.00046131,7.50492e-06,4.8106e-05,5.84514e-06,4.77496e-05
8.90081,-5.02263e-05,4.08765e-05,6.93095e-06,4.02846e-05,0.985145,0.000522434,0.000358679,0.000379851,0.563334,0.000545536,0.000313926,0.000446162,1.01024e-05,4.6513e-05,5.88204e-06,4.61396e-05
8.90791,-5.03377e-05,3.99298e-05,6.95408e-06,3.93195e-05,0.985201,0.000522465,0.000360852,0.00037783,0.563208,0.000534376,0.000315904,0.000431001,1.27076e-05,4.49202e-05,5.92031e-06,4.45284e-05
8.91502,-5.04388e-05,3.89832e-05,6.97735e-06,3.83537e-05,0.985256,0.00052241,0.000362879,0.000375807,0.563086,0.00052333,0.000317743,0.000415829,1.53185e-05,4.33277e-05,5.95985e-06,4.29158e-05
8.92213,-5.05296e-05,3.80369e-05,7.00076e-06,3.73871e-05,0.985309,0.000522256,0.000364743,0.000373782,0.562969,0.000512396,0.000319427,0.000400644,1.79334e-05,4.17356e-05,6.00057e-06,4.1302e-05
8.92924,-5.06105e-05,3.70909e-05,7.0243e-06,3.64197e-05,0.98536,0.00052199,0.00036643,0.000371756,0.562857,0.000501572,0.000320943,0.000385448,2.05503e-05,4.01442e-05,6.04238e-06,3.96869e-05
8.93637,-5.06813e-05,3.61454e-05,7.04796e-06,3.54516e-05,0.98541,0.0005216,0.000367924,0.000369728,0.562751,0.000490856,0.000322278,0.000370239,2.31674e-05,3.85537e-05,6.08517e-06,3.80705e-05
8.9435,-5.07424e-05,3.52514e-05,7.07173e-06,3.45348e-05,0.985458,0.000521362,0.00036921,0.000368107,0.56265,0.000482246,0.000323419,0.000357717,2.57827e-05,3.71688e-05,6.12883e-06,3.666e-05
