log_file,gps_time_s,type,photodiode,detector_index,l,l_sd,npts,monitor,manip_x_mm,manip_y_mm,manip_pitch_deg,manip_yaw_deg,wavelength_um,opa_wavelength_um,rad_angle_deg,signal,l_center,l_center_sd,det_name,signal_uc,azimuth_deg,wavenum
ERF_Log_File_20250227_1034,1424713376,2d,0,1,0.02090537809,0.003943399016,3,4.0213,0,0,-3,5,1.541,1.55,5.830951895,3.539572951e-05,590.6186531,0.5337426702,SSW,8.156349769e-06,120.9637565,6489.292667
ERF_Log_File_20250227_1034,1424713396,2d,0,1,0.0237312981,0.002452592795,3,4.018580286,0,0,-3,5.625,1.541,1.55,6.375,4.01804074e-05,590.6186531,0.5337426702,SSW,8.375106661e-06,118.0724869,6489.292667
ERF_Log_File_20250227_1034,1424713417,2d,0,1,0.008152051056,0.007640946821,3,4.021127714,0,0,-3,6.25,1.541,1.55,6.932712312,1.380256281e-05,590.6186531,0.5337426702,SSW,7.476744257e-06,115.6410058,6489.292667
ERF_Log_File_20250227_1034,1424713437,2d,0,1,0.005095972529,0.001741841347,3,4.021405143,0,0,-3,6.875,1.541,1.55,7.501041594,8.628194356e-06,590.6186531,0.5337426702,SSW,7.398713393e-06,113.5747062,6489.292667
ERF_Log_File_20250227_1034,1424713457,2d,0,1,0.0042868769,0.004482594801,3,4.017638857,0,0,-3,7.5,1.541,1.55,8.077747211,7.258282272e-06,590.6186531,0.5337426702,SSW,7.383990204e-06,111.8014095,6489.292667
ERF_Log_File_20250227_1034,1424713478,2d,0,1,0.01006451071,0.005103015709,3,4.019812571,0,0,-3,8.125,1.541,1.55,8.661156101,1.704062453e-05,590.6186531,0.5337426702,SSW,7.543242518e-06,110.2656975,6489.292667
ERF_Log_File_20250227_1034,1424713514,2d,0,1,0.0271408215,0.002301399886,3,4.015677143,0,0,-2,-8.125,1.541,1.55,8.367533986,4.595320746e-05,590.6186531,0.5337426702,SSW,8.666899044e-06,-103.828651,6489.292667
ERF_Log_File_20250227_1034,1424713534,2d,0,1,0.01229083211,0.00857336801,3,4.013856286,0,0,-2,-7.5,1.541,1.55,7.762087348,2.08100981e-05,590.6186531,0.5337426702,SSW,7.637237537e-06,-104.9314172,6489.292667
ERF_Log_File_20250227_1034,1424713554,2d,0,1,0.01103067045,0.002957755917,3,4.014564286,0,0,-2,-6.875,1.541,1.55,7.160001746,1.867646813e-05,590.6186531,0.5337426702,SSW,7.581875176e-06,-106.2201937,6489.292667
ERF_Log_File_20250227_1034,1424713575,2d,0,1,0.01740885491,0.006247432102,3,4.014700571,0,0,-2,-6.25,1.541,1.55,6.562202374,2.947562665e-05,590.6186531,0.5337426702,SSW,7.917403419e-06,-107.7446716,6489.292667
ERF_Log_File_20250227_1034,1424713595,2d,0,1,0.02543498635,0.004837160999,3,4.017395143,0,0,-2,-5.625,1.541,1.55,5.969976968,4.306498993e-05,590.6186531,0.5337426702,SSW,8.517270095e-06,-109.5731258,6489.292667
ERF_Log_File_20250227_1034,1424713615,2d,0,1,0.03401476067,0.005284475522,3,4.014778286,0,0,-2,-5,1.541,1.55,5.385164807,5.759174806e-05,590.6186531,0.5337426702,SSW,9.336340017e-06,-111.8014095,6489.292667
ERF_Log_File_20250227_1034,1424713636,2d,0,1,0.03316384754,0.002650073954,3,4.015490286,0,0,-2,-4.375,1.541,1.55,4.810470351,5.61510331e-05,590.6186531,0.5337426702,SSW,9.248156671e-06,-114.5671713,6489.292667
ERF_Log_File_20250227_1034,1424713656,2d,0,1,0.04822040811,0.003367627462,3,4.018713714,0,0,-2,-3.75,1.541,1.55,4.25,8.164389638e-05,590.6186531,0.5337426702,SSW,1.09844956e-05,-118.0724869,6489.292667
ERF_Log_File_20250227_1034,1424713676,2d,0,1,0.06667583807,0.004255837166,3,4.024468857,0,0,-2,-3.125,1.541,1.55,3.71020552,0.000112891521,590.6186531,0.5337426702,SSW,1.347040478e-05,-122.6192431,6489.292667
ERF_Log_File_20250227_1034,1424713697,2d,0,1,0.1208357295,0.004838415588,3,4.023028286,0,0,-2,-2.5,1.541,1.55,3.201562119,0.0002045917935,590.6186531,0.5337426702,SSW,2.173956406e-05,-128.6598083,6489.292667
ERF_Log_File_20250227_1034,1424713717,2d,0,1,0.1663305181,0.003818508321,3,4.021736286,0,0,-2,-1.875,1.541,1.55,2.741464025,0.0002816208347,590.6186531,0.5337426702,SSW,2.910608455e-05,-136.8476103,6489.292667
ERF_Log_File_20250227_1034,1424713737,2d,0,1,0.2180603008,0.004769133082,3,4.02231,0,0,-2,-1.25,1.541,1.55,2.358495283,0.0003692065932,590.6186531,0.5337426702,SSW,3.764628601e-05,-147.9946168,6489.292667
ERF_Log_File_20250227_1034,1424713819,2d,0,1,0.2116859652,0.002712898424,3,4.018877429,0,0,-2,1.25,1.541,1.55,2.358495283,0.0003584139513,590.6186531,0.5337426702,SSW,3.658834455e-05,147.9946168,6489.292667
ERF_Log_File_20250227_1034,1424713839,2d,0,1,0.1768353305,0.0047622539,3,4.015665714,0,0,-2,1.875,1.541,1.55,2.741464025,0.0002994069516,590.6186531,0.5337426702,SSW,3.083042132e-05,136.8476103,6489.292667
ERF_Log_File_20250227_1034,1424713859,2d,0,1,0.1267270345,0.003802856199,3,4.012964286,0,0,-2,2.5,1.541,1.55,3.201562119,0.000214566597,590.6186531,0.5337426702,SSW,2.26808793e-05,128.6598083,6489.292667
ERF_Log_File_20250227_1034,1424713880,2d,0,1,0.06933860007,0.005599952655,3,4.012727143,0,0,-2,3.125,1.541,1.55,3.71020552,0.0001173999495,590.6186531,0.5337426702,SSW,1.385045773e-05,122.6192431,6489.292667
ERF_Log_File_20250227_1034,1424713900,2d,0,1,0.04297259794,0.006835317928,3,4.015518286,0,0,-2,3.75,1.541,1.55,4.25,7.275861965e-05,590.6186531,0.5337426702,SSW,1.03411282e-05,118.0724869,6489.292667
ERF_Log_File_20250227_1034,1424713920,2d,0,1,0.03308762465,0.004630911514,3,4.015694857,0,0,-2,4.375,1.541,1.55,4.810470351,5.602197708e-05,590.6186531,0.5337426702,SSW,9.240325966e-06,114.5671713,6489.292667
ERF_Log_File_20250227_1034,1424713941,2d,0,1,0.01962251236,0.005698321636,3,4.013718571,0,0,-2,5,1.541,1.55,5.385164807,3.322365838e-05,590.6186531,0.5337426702,SSW,8.064456455e-06,111.8014095,6489.292667
ERF_Log_File_20250227_1034,1424713961,2d,0,1,0.01295471126,0.006312056737,3,4.015694857,0,0,-2,5.625,1.541,1.55,5.969976968,2.193413837e-05,590.6186531,0.5337426702,SSW,7.668630834e-06,109.5731258,6489.292667
ERF_Log_File_20250227_1034,1424713982,2d,0,1,0.01597910918,0.003326926024,3,4.012856286,0,0,-2,6.25,1.541,1.55,6.562202374,2.705486712e-05,590.6186531,0.5337426702,SSW,7.83049793e-06,107.7446716,6489.292667
ERF_Log_File_20250227_1034,1424714002,2d,0,1,0.01153569206,0.0037436624,3,4.01543,0,0,-2,6.875,1.541,1.55,7.160001746,1.953154036e-05,590.6186531,0.5337426702,SSW,7.603391607e-06,106.2201937,6489.292667
ERF_Log_File_20250227_1034,1424714022,2d,0,1,0.01027103299,0.006875925836,3,4.021544571,0,0,-2,7.5,1.541,1.55,7.762087348,1.739029564e-05,590.6186531,0.5337426702,SSW,7.551219273e-06,104.9314172,6489.292667
ERF_Log_File_20250227_1034,1424714043,2d,0,1,0.01058787612,0.00333988592,3,4.019473429,0,0,-2,8.125,1.541,1.55,8.367533986,1.792675539e-05,590.6186531,0.5337426702,SSW,7.563755003e-06,103.828651,6489.292667
ERF_Log_File_20250227_1034,1424714078,2d,0,1,0.02081954955,0.004338472263,3,4.021178286,0,0,-1,-8.125,1.541,1.55,8.186307165,3.525040979e-05,590.6186531,0.5337426702,SSW,8.150053398e-06,-97.01650174,6489.292667
ERF_Log_File_20250227_1034,1424714099,2d,0,1,0.009472395825,0.005363404903,3,4.018157429,0,0,-1,-7.5,1.541,1.55,7.566372975,1.60380912e-05,590.6186531,0.5337426702,SSW,7.521226992e-06,-97.59464337,6489.292667
ERF_Log_File_20250227_1034,1424714119,2d,0,1,0.01540791067,0.00314063026,3,4.015423429,0,0,-1,-6.875,1.541,1.55,6.947346616,2.608774815e-05,590.6186531,0.5337426702,SSW,7.797608835e-06,-98.27589283,6489.292667
ERF_Log_File_20250227_1034,1424714139,2d,0,1,0.01896824236,0.005199426988,3,4.014231429,0,0,-1,-6.25,1.541,1.55,6.329494451,3.211588773e-05,590.6186531,0.5337426702,SSW,8.019450511e-06,-99.09027692,6489.292667
ERF_Log_File_20250227_1034,1424714160,2d,0,1,0.02098104106,0.005542385261,3,4.010973143,0,0,-1,-5.625,1.541,1.55,5.713197441,3.55238375e-05,590.6186531,0.5337426702,SSW,8.161917826e-06,-100.080598,6489.292667
ERF_Log_File_20250227_1034,1424714180,2d,0,1,0.02607945264,0.001965858526,3,4.012542286,0,0,-1,-5,1.541,1.55,5.099019514,4.415616151e-05,590.6186531,0.5337426702,SSW,8.572963316e-06,-101.3099325,6489.292667
ERF_Log_File_20250227_1034,1424714201,2d,0,1,0.03398376505,0.004359010696,3,4.011585714,0,0,-1,-4.375,1.541,1.55,4.487830768,5.753926814e-05,590.6186531,0.5337426702,SSW,9.333103412e-06,-102.8750016,6489.292667
ERF_Log_File_20250227_1034,1424714221,2d,0,1,0.05109233161,0.005534626832,3,4.01381,0,0,-1,-3.75,1.541,1.55,3.881043674,8.65064646e-05,590.6186531,0.5337426702,SSW,1.135060515e-05,-104.9314172,6489.292667
ERF_Log_File_20250227_1034,1424714241,2d,0,1,0.1079259436,0.004451851057,3,4.010041714,0,0,-1,-3.125,1.541,1.55,3.281101187,0.00018273372,590.6186531,0.5337426702,SSW,1.969618836e-05,-107.7446716,6489.292667
ERF_Log_File_20250227_1034,1424714262,2d,0,1,0.1709120291,0.00316403853,3,4.011995429,0,0,-1,-2.5,1.541,1.55,2.692582404,0.0002893779738,590.6186531,0.5337426702,SSW,2.985734327e-05,-111.8014095,6489.292667
ERF_Log_File_20250227_1034,1424714282,2d,0,1,0.2999494628,0.003221852801,3,4.011133714,0,0,-1,-1.875,1.541,1.55,2.125,0.0005078563997,590.6186531,0.5337426702,SSW,5.131655001e-05,-118.0724869,6489.292667
ERF_Log_File_20250227_1034,1424714404,2d,0,1,0.2967309435,0.00591583059,3,4.018149429,0,0,-1,1.875,1.541,1.55,2.125,0.0005024069963,590.6186531,0.5337426702,SSW,5.077726342e-05,118.0724869,6489.292667
ERF_Log_File_20250227_1034,1424714424,2d,0,1,0.17010761,0.004390936448,3,4.015006,0,0,-1,2.5,1.541,1.55,2.692582404,0.0002880159796,590.6186531,0.5337426702,SSW,2.972534664e-05,111.8014095,6489.292667
ERF_Log_File_20250227_1034,1424714445,2d,0,1,0.1103164193,0.00298095319,3,4.013764286,0,0,-1,3.125,1.541,1.55,3.281101187,0.0001867811299,590.6186531,0.5337426702,SSW,2.00722903e-05,107.7446716,6489.292667
ERF_Log_File_20250227_1034,1424714465,2d,0,1,0.0564857799,0.002378543755,3,4.009823143,0,0,-1,3.75,1.541,1.55,3.881043674,9.563832704e-05,590.6186531,0.5337426702,SSW,1.206112796e-05,104.9314172,6489.292667
ERF_Log_File_20250227_1034,1424714486,2d,0,1,0.04150171686,0.003263898723,3,4.012022571,0,0,-1,4.375,1.541,1.55,4.487830768,7.026821222e-05,590.6186531,0.5337426702,SSW,1.016743284e-05,102.8750016,6489.292667
ERF_Log_File_20250227_1034,1424714506,2d,0,1,0.03686104688,0.005206468981,3,4.008572,0,0,-1,5,1.541,1.55,5.099019514,6.241090878e-05,590.6186531,0.5337426702,SSW,9.641101498e-06,101.3099325,6489.292667
ERF_Log_File_20250227_1034,1424714526,2d,0,1,0.02440926885,0.004148008715,3,4.006359429,0,0,-1,5.625,1.541,1.55,5.713197441,4.132830671e-05,590.6186531,0.5337426702,SSW,8.430784422e-06,100.080598,6489.292667
ERF_Log_File_20250227_1034,1424714547,2d,0,1,0.01796809563,0.002789855738,3,4.013877143,0,0,-1,6.25,1.541,1.55,6.329494451,3.042249942e-05,590.6186531,0.5337426702,SSW,7.953142917e-06,99.09027692,6489.292667
ERF_Log_File_20250227_1034,1424714567,2d,0,1,0.01461281244,0.003047211993,3,4.010682571,0,0,-1,6.875,1.541,1.55,6.947346616,2.474153561e-05,590.6186531,0.5337426702,SSW,7.75360416e-06,98.27589283,6489.292667
ERF_Log_File_20250227_1034,1424714587,2d,0,1,0.01340168412,0.004772176337,3,4.008998286,0,0,-1,7.5,1.541,1.55,7.566372975,2.269092595e-05,590.6186531,0.5337426702,SSW,7.690620482e-06,97.59464337,6489.292667
ERF_Log_File_20250227_1034,1424714608,2d,0,1,0.009229137344,0.004360387762,3,4.010944857,0,0,-1,8.125,1.541,1.55,8.186307165,1.562622057e-05,590.6186531,0.5337426702,SSW,7.512551418e-06,97.01650174,6489.292667
ERF_Log_File_20250227_1034,1424714644,2d,0,1,0.00564552691,0.003411037967,3,4.01926,0,0,0,-8.125,1.541,1.55,8.125,9.558666799e-06,590.6186531,0.5337426702,SSW,7.410141525e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714664,2d,0,1,0.004040441792,0.003557863243,3,4.019388571,0,0,0,-7.5,1.541,1.55,7.5,6.841033162e-06,590.6186531,0.5337426702,SSW,7.380005235e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714684,2d,0,1,0.008012117139,0.003490791231,3,4.019794571,0,0,0,-6.875,1.541,1.55,6.875,1.356563511e-05,590.6186531,0.5337426702,SSW,7.472406343e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714705,2d,0,1,0.0155796901,0.00320935506,3,4.019328571,0,0,0,-6.25,1.541,1.55,6.25,2.637859474e-05,590.6186531,0.5337426702,SSW,7.807388332e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714725,2d,0,1,0.0174522322,0.006340095882,3,4.022256286,0,0,0,-5.625,1.541,1.55,5.625,2.954907047e-05,590.6186531,0.5337426702,SSW,7.920140809e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714745,2d,0,1,0.03085176019,0.003522647918,3,4.016445143,0,0,0,-5,1.541,1.55,5,5.223634578e-05,590.6186531,0.5337426702,SSW,9.015821001e-06,-90,6489.292667
ERF_Log_File_20250227_1034,1424714766,2d,0,1,0.04306466378,0.004147956864,3,4.016402571,0,0,0,-4.375,1.541,1.55,4.375,7.291449999e-05,590.6186531,0.5337426702,SSW,1.035210252e-05,-90,6489.292667
ERF_Log_File_20250227_1034,1424714786,2d,0,1,0.06637894604,0.004648854686,3,4.013744571,0,0,0,-3.75,1.541,1.55,3.75,0.0001123888412,590.6186531,0.5337426702,SSW,1.342830122e-05,-90,6489.292667
ERF_Log_File_20250227_1034,1424714806,2d,0,1,0.1069202174,0.004165106203,3,4.014886857,0,0,0,-3.125,1.541,1.55,3.125,0.0001810308849,590.6186531,0.5337426702,SSW,1.953829621e-05,-90,6489.292667
ERF_Log_File_20250227_1034,1424714827,2d,0,1,0.1745357269,0.004181502635,3,4.015887429,0,0,0,-2.5,1.541,1.55,2.5,0.000295513401,590.6186531,0.5337426702,SSW,3.045241308e-05,-90,6489.292667
ERF_Log_File_20250227_1034,1424714847,2d,0,1,0.3520413517,0.002890035746,3,4.013766857,0,0,0,-1.875,1.541,1.55,1.875,0.0005960552547,590.6186531,0.5337426702,SSW,6.00591813e-05,-90,6489.292667
ERF_Log_File_20250227_1034,1424714969,2d,0,1,0.4045354681,0.005040678442,3,4.01338,0,0,0,1.875,1.541,1.55,1.875,0.000684935137,590.6186531,0.5337426702,SSW,6.888933875e-05,90,6489.292667
ERF_Log_File_20250227_1034,1424714990,2d,0,1,0.1837676113,0.004490502273,3,4.018930571,0,0,0,2.5,1.541,1.55,2.5,0.0003111442727,590.6186531,0.5337426702,SSW,3.197159816e-05,90,6489.292667
ERF_Log_File_20250227_1034,1424715010,2d,0,1,0.1102164066,0.002309275065,3,4.019826286,0,0,0,3.125,1.541,1.55,3.125,0.0001866117944,590.6186531,0.5337426702,SSW,2.005653259e-05,90,6489.292667
ERF_Log_File_20250227_1034,1424715030,2d,0,1,0.06132409925,0.002904969519,3,4.020447714,0,0,0,3.75,1.541,1.55,3.75,0.0001038302785,590.6186531,0.5337426702,SSW,1.272055476e-05,90,6489.292667
ERF_Log_File_20250227_1034,1424715051,2d,0,1,0.04674134155,0.004399837931,3,4.016855429,0,0,0,4.375,1.541,1.55,4.375,7.913962979e-05,590.6186531,0.5337426702,SSW,1.07996466e-05,90,6489.292667
ERF_Log_File_20250227_1034,1424715071,2d,0,1,0.02855503424,0.003870382571,3,4.022312286,0,0,0,5,1.541,1.55,5,4.834766746e-05,590.6186531,0.5337426702,SSW,8.796210557e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715091,2d,0,1,0.0269781882,0.003905248559,3,4.019727143,0,0,0,5.625,1.541,1.55,5.625,4.567784653e-05,590.6186531,0.5337426702,SSW,8.652329299e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715112,2d,0,1,0.020162127,0.003148203064,3,4.020839714,0,0,0,6.25,1.541,1.55,6.25,3.413730144e-05,590.6186531,0.5337426702,SSW,8.102527193e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715132,2d,0,1,0.009277288487,0.00376561773,3,4.018754,0,0,0,6.875,1.541,1.55,6.875,1.570774719e-05,590.6186531,0.5337426702,SSW,7.514251554e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715152,2d,0,1,0.002492268121,0.003087981753,3,4.018697429,0,0,0,7.5,1.541,1.55,7.5,4.219758567e-06,590.6186531,0.5337426702,SSW,7.360334222e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715173,2d,0,1,0.009392771701,0.003504877854,3,4.018532571,0,0,0,8.125,1.541,1.55,8.125,1.590327642e-05,590.6186531,0.5337426702,SSW,7.518363536e-06,90,6489.292667
ERF_Log_File_20250227_1034,1424715209,2d,0,1,0.003909687979,0.00501919479,3,4.018976571,0,0,1,-8.125,1.541,1.55,8.186307165,6.619648665e-06,590.6186531,0.5337426702,SSW,7.377985834e-06,-82.98349826,6489.292667
ERF_Log_File_20250227_1034,1424715229,2d,0,1,0.007963975055,0.004502198175,3,4.019012286,0,0,1,-7.5,1.541,1.55,7.566372975,1.348412383e-05,590.6186531,0.5337426702,SSW,7.470930741e-06,-82.40535663,6489.292667
ERF_Log_File_20250227_1034,1424715249,2d,0,1,0.01209169198,0.003148277774,3,4.019034857,0,0,1,-6.875,1.541,1.55,6.947346616,2.0472926e-05,590.6186531,0.5337426702,SSW,7.628118444e-06,-81.72410717,6489.292667
ERF_Log_File_20250227_1034,1424715270,2d,0,1,0.0207847137,0.002229385549,3,4.016638571,0,0,1,-6.25,1.541,1.55,6.329494451,3.519142782e-05,590.6186531,0.5337426702,SSW,8.147503852e-06,-80.90972308,6489.292667
ERF_Log_File_20250227_1034,1424715290,2d,0,1,0.02310999738,0.003882646397,3,4.014746286,0,0,1,-5.625,1.541,1.55,5.713197441,3.912845837e-05,590.6186531,0.5337426702,SSW,8.325145921e-06,-79.91940201,6489.292667
ERF_Log_File_20250227_1034,1424715310,2d,0,1,0.03128497292,0.002414984647,3,4.014934,0,0,1,-5,1.541,1.55,5.099019514,5.296983553e-05,590.6186531,0.5337426702,SSW,9.058519078e-06,-78.69006753,6489.292667
ERF_Log_File_20250227_1034,1424715331,2d,0,1,0.04375335515,0.0061626535,3,4.017014286,0,0,1,-4.375,1.541,1.55,4.487830768,7.408055082e-05,590.6186531,0.5337426702,SSW,1.043456773e-05,-77.12499844,6489.292667
ERF_Log_File_20250227_1034,1424715351,2d,0,1,0.06110621449,0.00277052024,3,4.018640857,0,0,1,-3.75,1.541,1.55,3.881043674,0.0001034613691,590.6186531,0.5337426702,SSW,1.269045833e-05,-75.06858282,6489.292667
ERF_Log_File_20250227_1034,1424715371,2d,0,1,0.09971441948,0.003795115088,3,4.016845143,0,0,1,-3.125,1.541,1.55,3.281101187,0.000168830461,590.6186531,0.5337426702,SSW,1.841349955e-05,-72.25532837,6489.292667
ERF_Log_File_20250227_1034,1424715392,2d,0,1,0.1554116014,0.002460520199,3,4.013749429,0,0,1,-2.5,1.541,1.55,2.692582404,0.0002631335814,590.6186531,0.5337426702,SSW,2.732116038e-05,-68.19859051,6489.292667
ERF_Log_File_20250227_1034,1424715412,2d,0,1,0.2752761219,0.00488196593,3,4.02323,0,0,1,-1.875,1.541,1.55,2.125,0.0004660809822,590.6186531,0.5337426702,SSW,4.718568288e-05,-61.92751306,6489.292667
ERF_Log_File_20250227_1034,1424715534,2d,0,1,0.3017150916,0.005996495641,3,4.020704286,0,0,1,1.875,1.541,1.55,2.125,0.0005108458564,590.6186531,0.5337426702,SSW,5.161244476e-05,61.92751306,6489.292667
ERF_Log_File_20250227_1034,1424715555,2d,0,1,0.1790552536,0.003768922982,3,4.019115143,0,0,1,2.5,1.541,1.55,2.692582404,0.0003031655919,590.6186531,0.5337426702,SSW,3.119559685e-05,68.19859051,6489.292667
ERF_Log_File_20250227_1034,1424715575,2d,0,1,0.103930317,0.002363248466,3,4.018660286,0,0,1,3.125,1.541,1.55,3.281101187,0.0001759685652,590.6186531,0.5337426702,SSW,1.907016228e-05,72.25532837,6489.292667
ERF_Log_File_20250227_1034,1424715595,2d,0,1,0.05744470204,0.01060783379,3,4.016243143,0,0,1,3.75,1.541,1.55,3.881043674,9.726191637e-05,590.6186531,0.5337426702,SSW,1.219028183e-05,75.06858282,6489.292667
ERF_Log_File_20250227_1034,1424715616,2d,0,1,0.03906471174,0.005186853676,3,4.015779714,0,0,1,4.375,1.541,1.55,4.487830768,6.614202165e-05,590.6186531,0.5337426702,SSW,9.886742878e-06,77.12499844,6489.292667
ERF_Log_File_20250227_1034,1424715636,2d,0,1,0.02412504817,0.006229313107,3,4.012927714,0,0,1,5,1.541,1.55,5.099019514,4.084708134e-05,590.6186531,0.5337426702,SSW,8.407297119e-06,78.69006753,6489.292667
ERF_Log_File_20250227_1034,1424715656,2d,0,1,0.02073907571,0.002564615205,3,4.013676857,0,0,1,5.625,1.541,1.55,5.713197441,3.511415632e-05,590.6186531,0.5337426702,SSW,8.144168982e-06,79.91940201,6489.292667
ERF_Log_File_20250227_1034,1424715677,2d,0,1,0.01696253605,0.004072896163,3,4.017884,0,0,1,6.25,1.541,1.55,6.329494451,2.871994639e-05,590.6186531,0.5337426702,SSW,7.889579743e-06,80.90972308,6489.292667
ERF_Log_File_20250227_1034,1424715697,2d,0,1,0.01280840391,0.003805499937,3,4.017286,0,0,1,6.875,1.541,1.55,6.947346616,2.168641955e-05,590.6186531,0.5337426702,SSW,7.661581672e-06,81.72410717,6489.292667
ERF_Log_File_20250227_1034,1424715718,2d,0,1,0.0136368569,0.003197056861,3,4.011531143,0,0,1,7.5,1.541,1.55,7.566372975,2.308910637e-05,590.6186531,0.5337426702,SSW,7.702463593e-06,82.40535663,6489.292667
ERF_Log_File_20250227_1034,1424715738,2d,0,1,0.01509076846,0.004031962785,3,4.01114,0,0,1,8.125,1.541,1.55,8.186307165,2.555078201e-05,590.6186531,0.5337426702,SSW,7.779807162e-06,82.98349826,6489.292667
ERF_Log_File_20250227_1034,1424715774,2d,0,1,0.05472087063,0.004076233174,3,4.019589143,0,0,2,-8.125,1.541,1.55,8.367533986,9.265008875e-05,590.6186531,0.5337426702,SSW,1.182555883e-05,-76.17134903,6489.292667
ERF_Log_File_20250227_1034,1424715794,2d,0,1,0.008047548815,0.005295777212,3,4.023593143,0,0,2,-7.5,1.541,1.55,7.762087348,1.36256259e-05,590.6186531,0.5337426702,SSW,7.473497851e-06,-75.06858282,6489.292667
ERF_Log_File_20250227_1034,1424715815,2d,0,1,0.01683314502,0.004491158357,3,4.020358,0,0,2,-6.875,1.541,1.55,7.160001746,2.850086927e-05,590.6186531,0.5337426702,SSW,7.881630579e-06,-73.7798063,6489.292667
ERF_Log_File_20250227_1034,1424715835,2d,0,1,0.02243113119,0.003277356867,3,4.016938286,0,0,2,-6.25,1.541,1.55,6.562202374,3.797904294e-05,590.6186531,0.5337426702,SSW,8.271740851e-06,-72.25532837,6489.292667
ERF_Log_File_20250227_1034,1424715855,2d,0,1,0.02071450747,0.007091301801,3,4.016435143,0,0,2,-5.625,1.541,1.55,5.969976968,3.507255885e-05,590.6186531,0.5337426702,SSW,8.142376196e-06,-70.42687417,6489.292667
ERF_Log_File_20250227_1034,1424715876,2d,0,1,0.02668210156,0.003353026718,3,4.017732286,0,0,2,-5,1.541,1.55,5.385164807,4.517653045e-05,590.6186531,0.5337426702,SSW,8.625966468e-06,-68.19859051,6489.292667
ERF_Log_File_20250227_1034,1424715896,2d,0,1,0.03755503593,0.002944461828,3,4.016033143,0,0,2,-4.375,1.541,1.55,4.810470351,6.358592933e-05,590.6186531,0.5337426702,SSW,9.71758446e-06,-65.43282868,6489.292667
ERF_Log_File_20250227_1034,1424715916,2d,0,1,0.04777483651,0.003914312746,3,4.012767143,0,0,2,-3.75,1.541,1.55,4.25,8.088948132e-05,590.6186531,0.5337426702,SSW,1.092853454e-05,-61.92751306,6489.292667
ERF_Log_File_20250227_1034,1424715937,2d,0,1,0.06432486356,0.003795318063,3,4.011649429,0,0,2,-3.125,1.541,1.55,3.71020552,0.0001089109923,590.6186531,0.5337426702,SSW,1.313857569e-05,-57.38075693,6489.292667
ERF_Log_File_20250227_1034,1424715957,2d,0,1,0.1185051393,0.002958839858,3,4.010283714,0,0,2,-2.5,1.541,1.55,3.201562119,0.0002006457782,590.6186531,0.5337426702,SSW,2.136858917e-05,-51.34019175,6489.292667
ERF_Log_File_20250227_1034,1424715977,2d,0,1,0.169664872,0.00291473287,3,4.012230286,0,0,2,-1.875,1.541,1.55,2.741464025,0.0002872663622,590.6186531,0.5337426702,SSW,2.965271428e-05,-43.15238973,6489.292667
ERF_Log_File_20250227_1034,1424715998,2d,0,1,0.2377328705,0.003288494351,3,4.014122571,0,0,2,-1.25,1.541,1.55,2.358495283,0.0004025150057,590.6186531,0.5337426702,SSW,4.091835842e-05,-32.00538321,6489.292667
ERF_Log_File_20250227_1034,1424716079,2d,0,1,0.2272241547,0.002069713268,3,4.013194857,0,0,2,1.25,1.541,1.55,2.358495283,0.0003847222798,590.6186531,0.5337426702,SSW,3.91692436e-05,32.00538321,6489.292667
ERF_Log_File_20250227_1034,1424716099,2d,0,1,0.1709646673,0.004567171081,3,4.019660286,0,0,2,1.875,1.541,1.55,2.741464025,0.0002894670976,590.6186531,0.5337426702,SSW,2.986598195e-05,43.15238973,6489.292667
ERF_Log_File_20250227_1034,1424716120,2d,0,1,0.1129978537,0.002495942775,3,4.018629714,0,0,2,2.5,1.541,1.55,3.201562119,0.0001913211734,590.6186531,0.5337426702,SSW,2.049546898e-05,51.34019175,6489.292667
ERF_Log_File_20250227_1034,1424716140,2d,0,1,0.06019945811,0.006148970652,3,4.019680857,0,0,2,3.125,1.541,1.55,3.71020552,0.0001019261038,590.6186531,0.5337426702,SSW,1.256559717e-05,57.38075693,6489.292667
ERF_Log_File_20250227_1034,1424716161,2d,0,1,0.0474719615,0.002205476555,3,4.016399429,0,0,2,3.75,1.541,1.55,4.25,8.037667157e-05,590.6186531,0.5337426702,SSW,1.089062951e-05,61.92751306,6489.292667
ERF_Log_File_20250227_1034,1424716181,2d,0,1,0.04186438002,0.003215433021,3,4.018554857,0,0,2,4.375,1.541,1.55,4.810470351,7.088225169e-05,590.6186531,0.5337426702,SSW,1.020996968e-05,65.43282868,6489.292667
ERF_Log_File_20250227_1034,1424716201,2d,0,1,0.02964602524,0.002725334495,3,4.013215429,0,0,2,5,1.541,1.55,5.385164807,5.019486784e-05,590.6186531,0.5337426702,SSW,8.899086858e-06,68.19859051,6489.292667
